Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383', '384', '388', '389', '390', '391', 'out', '387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '383', '385', 'c', 'd'], '384': ['384', '388', '389', '390', '391', 'out', '387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', '387', '388', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383', '384', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383', '384', '387', '388', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd', '383', '387'], '384': ['384', '388', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'a'], '379': ['379', '381', '385', '386', '387', 'b', 'c', 'd'], '380': ['380', '382', '383'], '384': ['384', '388', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '383', '385', 'c', 'd'], '384': ['384', '388', '389', '390', '391', 'out'], '387': ['387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', '387', '388', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'a'], '379': ['379', 'b'], '380': ['380', '381', '382', '385', 'c', 'd', '386', '387'], '383': ['383', '384', '388', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384', '387', '388', '389', '390', '391', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'a'], '379': ['379', 'b'], '380': ['380', '381', '382', '385', 'c', 'd', '386', '387'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], '387': ['387']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '385', '386', '387', 'b', 'c', 'd'], '380': ['380', '382', '383'], '384': ['384', '388', '389', '390', '391', 'out'], 'a': ['a']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', 'b'], '380': ['380', '381', '382', '385', 'c', 'd', '386', '387'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '385', 'c', 'd', '386', '387'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], 'a': ['a'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '385', '386', '387', 'b', 'c', 'd'], '380': ['380'], '382': ['382'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', '387', '388', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384'], '389': ['389'], '390': ['390'], '391': ['391'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384', '387', '388', '389', '390', '391', 'out'], '386': ['386'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384', '387', '388', '389', '390', '391', 'out'], '385': ['385'], 'c': ['c'], 'd': ['d']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], '386': ['386'], '387': ['387'], 'a': ['a'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], '385': ['385'], '387': ['387'], 'c': ['c'], 'd': ['d']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384', '387', '388', '389', '390', '391', 'out'], '385': ['385'], '386': ['386'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '385', 'c', 'd'], '383': ['383'], '384': ['384'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384', '388', '389', '390', '391', 'out'], '385': ['385'], '386': ['386'], '387': ['387'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
15,"defaultdict(<class 'list'>, {'378': ['378', '379', '386', 'a', 'b'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
19,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
