Total Number of Comms,Solution
4,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '802', '803', '811', 'c', 'e'], '797': ['797', '798', '804', '810', 'a', 'd'], '799': ['799', '805', '807', '808', 'b', '809'], '806': ['806', '812', '813', '814', '815', '816', '817', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '800', '807', '808', '811', '812', 'c', 'e'], '797': ['797', '810', '813', '798', '801', '804', 'a', 'd'], '799': ['799', '805', '806', '814', '815', 'b'], '802': ['802', '803', '809', '816', '817', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '800', '807', '808', '811', '812', 'c', 'e'], '797': ['797', '801', '802', '803'], '798': ['798', '799', '804', '805', '806', 'a', 'b', 'd'], '809': ['809', '810', '813', '814', '815', '816', '817', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '803', 'a', 'e'], '798': ['798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '807', '808', '811', '812', '813', '814', 'c'], '806': ['806', '809', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '807', '808', '811', '812', 'c', 'e'], '797': ['797', '810', '813'], '798': ['798', '801', '804', 'a', 'd'], '799': ['799', '805', '806', '814', '815', 'b'], '802': ['802', '803', '809', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '801', '802', '803', '811', '812', 'c', 'e'], '797': ['797', 'a'], '798': ['798', '799', '804', '805', '806', '810', 'b', 'd'], '800': ['800', '807', '808', '809'], '813': ['813', '814', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '802', '803', '811', 'c', 'e'], '797': ['797', '798', '804', '810', 'a', 'd'], '799': ['799', '805', '807', '808', 'b'], '806': ['806', '812', '813', '814', '815', '816', '817', 'out'], '809': ['809']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '801', '804', '810', 'a', 'd'], '799': ['799', '800', '805', '807', '808', '811', 'b', 'c'], '802': ['802', '803', '809'], '806': ['806', '812', '813', '814', '815', '816', '817', 'out'], 'e': ['e']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '801', '803', 'a'], '797': ['797', '798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '806', '811', '812', '813', '814', '815', 'c'], '802': ['802', 'e'], '807': ['807', '808', '809', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '803', '811', 'a', 'e'], '798': ['798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '807', '808', 'c'], '806': ['806', '812', '813', '814', '815', '816', '817', 'out'], '809': ['809']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '801', '803', '808', '809', '816', '817', 'out'], '797': ['797', '798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '806', '811', '812', '813', '814', '815', 'c'], '802': ['802', 'e'], '807': ['807'], 'a': ['a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '801', '802', '803', '811', '812', 'c', 'e'], '797': ['797'], '798': ['798', '799', '804', '805', '806', '810', 'b', 'd'], '800': ['800', '807', '808', '809'], '813': ['813', '814', '815', '816', '817', 'out'], 'a': ['a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '801', '803', 'a'], '797': ['797', '798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '806', '811', '812', '813', '814', '815', 'c'], '802': ['802', 'e'], '807': ['807'], '808': ['808', '809', '816', '817', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '801', '803', '808', '809', '816', '817', 'out'], '797': ['797', '798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '806', '811', '812', '813', '814', '815', 'c'], '802': ['802'], '807': ['807'], 'a': ['a'], 'e': ['e']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '801', '803', 'a'], '797': ['797', '798', '799', '804', '805', '810', 'b', 'd'], '800': ['800', '806', '811', '812', '813', '814', '815', 'c'], '802': ['802'], '807': ['807'], '808': ['808', '809', '816', '817', 'out'], 'e': ['e']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '801', '804', '810', 'a', 'd'], '799': ['799', '800', '805', '807', '808', '811', 'b', 'c'], '802': ['802'], '803': ['803'], '806': ['806', '812', '813', '814', '815', '816', '817', 'out'], '809': ['809'], 'e': ['e']})"
