Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '813', 'a', 'd', '810'], '797': ['797', '800', '806', 'b', 'e', '801', '802'], '799': ['799', '807', '808', '809', '814', '815', '816', 'c'], '803': ['803'], '811': ['811', '812', '817', '818', '819', '820', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '813', 'd'], '797': ['797', '800', '802', '806', 'b', 'e', '801'], '798': ['798'], '799': ['799', '807', '808', '814', '815', '816', '817', 'c'], '809': ['809', '811', '812', '818', '819', '820', 'out'], '810': ['810', 'a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '805', '810', '811', '813', 'a', 'd'], '797': ['797', '814'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800', '802', '803', '804', '806', 'b', 'e'], '801': ['801'], '812': ['812', '815', '816', '817', '818']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '813', 'a', 'd', '810', '816', '817'], '797': ['797', 'b'], '799': ['799', '802', '806', '807', '814', '815', 'c', 'e'], '800': ['800', '811', '812', '818'], '801': ['801', '803'], '804': ['804', '805', '808', '809', '819', '820', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '813', 'a', 'd'], '797': ['797'], '799': ['799', '807', '808', '809', '814', '815', '816', 'c'], '800': ['800', '802', '806', 'b', 'e', '803'], '801': ['801'], '810': ['810', '817', '811', '812', '818', '819', '820', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '813', 'd'], '797': ['797', '814', '815', '816', 'b'], '798': ['798', '801', '802', '806', 'e'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800'], '810': ['810', '811', '812', '817', '818', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '805', '810', '811', '813', 'a', 'd'], '797': ['797', '814'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800', '802', '803', '804', '806', 'b', 'e'], '801': ['801'], '812': ['812'], '815': ['815', '816', '817', '818']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '813', 'a', 'd', '810'], '797': ['797', '799', '807', '808', '814', '815', 'b', 'c'], '800': ['800', '803', 'e'], '801': ['801'], '802': ['802', '806'], '809': ['809'], '811': ['811', '812', '818', '819', '820', 'out', '816', '817']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '813', 'a', 'd', '810'], '797': ['797', '800', '806', 'b', 'e'], '799': ['799', '807', '808', '809', '814', '815', '816', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '811': ['811', '812', '817', '818', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '811', 'd'], '797': ['797', '814', '815', '816', '817', 'b'], '798': ['798', '801', '802', '806', 'a', 'e'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800', '812', '818'], '803': ['803'], '813': ['813']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '810', '811', '812', '817', '818', '819', 'a'], '797': ['797', '800', '802', '806', 'b', 'e', '801', '803'], '798': ['798'], '799': ['799', '804', '805', '807', '808', '809', '814', 'c'], '813': ['813', '815', '816'], '820': ['820', 'out'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '813', 'a', 'd'], '797': ['797'], '799': ['799', '807', '808', '809', '814', '815', '816', 'c'], '800': ['800', '802', '806', 'b', 'e', '803'], '801': ['801'], '810': ['810', '817'], '811': ['811', '812', '818', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '813', 'a', 'd', '810', '816', '817'], '797': ['797', 'b'], '799': ['799', '802', '806', '807', '814', '815', 'c', 'e'], '800': ['800', '811', '812', '818'], '801': ['801'], '803': ['803'], '804': ['804', '805', '808', '809', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '810', '813', '816', '817', 'a', 'd'], '797': ['797', '799', '807', '808', '814', '815', 'b', 'c'], '800': ['800'], '801': ['801'], '802': ['802', '806', 'e'], '803': ['803', '804', '805', '809'], '811': ['811', '812', '818', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '813', 'd'], '797': ['797', '814', '815', '816', 'b'], '798': ['798'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800'], '801': ['801', '802', '806', 'e'], '810': ['810', '811', '812', '817', '818', 'a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '805', '810', '811', '813', 'a', 'd'], '797': ['797'], '799': ['799', '807', '808', '809', '819', '820', 'c', 'out'], '800': ['800', '802', '803', '804', '806', 'b', 'e'], '801': ['801'], '812': ['812'], '814': ['814'], '815': ['815', '816', '817', '818']})"
