Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '388', '391', '393', 'd', 'out', '382'], '379': ['379', '381', '383', '384', '385', 'a', 'c', '389'], '380': ['380', '386', 'b', '387', '390', '392']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '389', '390', 'd'], '379': ['379', '380', '381', '383', '386', 'a', 'b', 'c'], '384': ['384', '385', '387', '388', '391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '389', '390', '391', '392', '393', 'd', 'out'], '379': ['379', '381', '383', '384', '385', 'a', 'c'], '380': ['380', '386', '387', '388', 'b'], '382': ['382']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', 'b'], '379': ['379', '381', '383', '384', '386', 'a', 'c', '389'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '388', '391', '393', 'd', 'out'], '379': ['379', '381', '383', '384', '385', 'a', 'c', '389'], '380': ['380', '386', 'b', '387', '390', '392'], '382': ['382']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', 'b'], '379': ['379', '381', '383', '384', '386', 'a', 'c', '389'], '385': ['385', '387'], '388': ['388', '390', '391', '392', '393', 'd', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '388', '391', '393', 'd', 'out'], '379': ['379', '381', '383', '384', '385', 'a', 'c'], '380': ['380', '386', 'b', '387', '390', '392'], '382': ['382'], '389': ['389']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '381': ['381', '389', 'c'], '382': ['382', '385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '388', '389', '390', '391', 'c', 'd'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '382': ['382', '385'], '387': ['387'], '392': ['392', '393', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', 'b'], '379': ['379', '381', '383', '384', '386', 'a', 'c', '389'], '385': ['385'], '387': ['387'], '388': ['388', '390', '391', '392', '393', 'd', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', '384', '385', '386', '387', 'a', '382'], '380': ['380', 'b'], '381': ['381', '389', 'c'], '388': ['388', '390', '391', '392', '393', 'd', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '383', '386', 'a', 'b', 'c'], '382': ['382', '384', '385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', 'b'], '379': ['379', '381', '383', '384', '386', 'a', 'c'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '381': ['381', '389', 'c'], '382': ['382'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '383', '384', '386', 'a', 'c'], '382': ['382', '385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', 'b'], '379': ['379', '381', '383', '384', '386', 'a', 'c'], '385': ['385'], '387': ['387'], '388': ['388', '390', '391', '392', '393', 'd', 'out'], '389': ['389']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', '384', '385', '386', '387', 'a', '382'], '380': ['380'], '381': ['381', '389', 'c'], '388': ['388', '390', '391', '392', '393', 'd', 'out'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '383', '384', '386', 'a', 'c'], '382': ['382'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '383', '386', 'a', 'b', 'c'], '382': ['382'], '384': ['384'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '383', '386', 'a', 'b', 'c'], '382': ['382'], '384': ['384', '385', '387', '388', '391', '392', '393', 'out'], '389': ['389'], '390': ['390'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '388', '389', '390', '391', 'c', 'd'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '382': ['382', '385'], '387': ['387'], '392': ['392'], '393': ['393'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '388', '391', '393', 'd', 'out'], '379': ['379', '381', '383', '384', '385', 'a', 'c'], '380': ['380', '386', 'b'], '382': ['382'], '387': ['387'], '389': ['389'], '390': ['390'], '392': ['392']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '389', '390', '391', '392', '393', 'd', 'out'], '379': ['379', '381', '383', '384', '385', 'a', 'c'], '380': ['380'], '382': ['382'], '386': ['386'], '387': ['387'], '388': ['388'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '383', '384', '386', 'a', 'c'], '380': ['380'], '382': ['382'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '381', '388', '389', '390', '391', 'c', 'd'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '382': ['382'], '385': ['385'], '387': ['387'], '392': ['392'], '393': ['393'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', '384', '385', '386', '387', 'a', '382'], '380': ['380'], '381': ['381'], '388': ['388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'b': ['b'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '383', '384', '386', 'a', 'b'], '381': ['381'], '382': ['382'], '385': ['385'], '387': ['387', '388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'c': ['c']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '383', '384', '386', 'a', 'c'], '380': ['380'], '382': ['382'], '385': ['385'], '387': ['387'], '388': ['388', '390', '391', '392', '393', 'd', 'out'], '389': ['389'], 'b': ['b']})"
