Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '386', 'd'], '379': ['379', '381', '382', '385', 'b', 'c', '387', '388'], '380': ['380', '383', '384', '389', '390', '391', 'out', 'a']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383', '384', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd', '387', '388'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383', '384', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd', '383'], '379': ['379', '381', '382', '385', 'b', 'c'], '384': ['384', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383', '384', '389', '390', '391', 'out', '387', '388']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383'], '384': ['384', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd', '387', '388'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383'], '384': ['384', '389', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '386', '387', '388', '389', '390', '391', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380', '383', '384', 'a'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '385', 'b', 'c', '387', '388'], '380': ['380', '383', '384', '389', '390', '391', 'out', 'a'], '386': ['386'], 'd': ['d']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '390', '391', 'out', '388', '389'], '379': ['379', '381', '382', '385', 'b', 'c', '387'], '380': ['380', 'a'], '386': ['386'], 'd': ['d']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '388', '389', '391', 'd', 'out'], '379': ['379', '380', '381', '382', '383', '384', 'a', 'c'], '385': ['385', '387', '390'], '386': ['386'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383'], '384': ['384', '389', '390', '391', 'out'], '387': ['387'], '388': ['388']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '390', '391', 'out', '388', '389'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380', 'a'], '386': ['386'], '387': ['387'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '386', '387', '388', '389', '390', '391', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380'], '383': ['383'], '384': ['384'], 'a': ['a'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '390', '391', 'out', '388', '389'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380'], '386': ['386'], '387': ['387'], 'a': ['a'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '388', '389', '391', 'd', 'out'], '379': ['379', '380', '381', '382', '383', '384', 'a', 'c'], '385': ['385'], '386': ['386'], '387': ['387'], '390': ['390'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380', '383', '384', '389', '390', '391', 'out', 'a'], '386': ['386'], '387': ['387'], '388': ['388'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd'], '379': ['379', '381', '382', '385', 'b', 'c'], '383': ['383'], '384': ['384'], '389': ['389'], '390': ['390'], '391': ['391'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd'], '379': ['379'], '381': ['381'], '382': ['382'], '383': ['383', '384', '389', '390', '391', 'out'], '385': ['385'], 'b': ['b'], 'c': ['c']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380'], '383': ['383'], '384': ['384', '389', '390', '391', 'out'], '386': ['386'], '387': ['387'], '388': ['388'], 'a': ['a'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380'], '383': ['383'], '384': ['384', '390', '391', 'out'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd'], '379': ['379'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384', '389', '390', '391', 'out'], '385': ['385'], '387': ['387'], '388': ['388'], 'b': ['b'], 'c': ['c']})"
13,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', '387', '388', 'a', 'd'], '379': ['379'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '389': ['389'], '390': ['390'], '391': ['391'], 'b': ['b'], 'c': ['c'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '388', '389', '391', 'd', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
14,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '385', 'b', 'c'], '380': ['380'], '383': ['383'], '384': ['384'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'a': ['a'], 'd': ['d'], 'out': ['out']})"
