Time Cost: 0.03210330009460449s
Community 1: ['201']
Community 2: ['202']
Community 3: ['203']
Community 4: ['204']
Community 5: ['205']
Community 6: ['206']
Community 7: ['207']
Community 8: ['208']
Community 9: ['209']
Community 10: ['210']
Community 11: ['211']
Community 12: ['212']
Community 13: ['213']
Community 14: ['214']
Community 15: ['215']
Community 16: ['216']
Community 17: ['217']
Community 18: ['218']
Community 19: ['219']
Community 20: ['220']
Community 21: ['221']
Community 22: ['222']
Community 23: ['223']
Community 24: ['224']
Community 25: ['225']
Community 26: ['226']
Community 27: ['227']
Community 28: ['228']
Community 29: ['229']
Community 30: ['230']
Community 31: ['231']
Community 32: ['232']
Community 33: ['233']
Community 34: ['234']
Community 35: ['235']
Community 36: ['236']
Community 37: ['237']
Community 38: ['238']
Community 39: ['239']
Community 40: ['240']
Community 41: ['241']
Community 42: ['242']
Community 43: ['243']
Community 44: ['244']
Community 45: ['245']
Community 46: ['246']
Community 47: ['247']
Community 48: ['248']
Community 49: ['249']
Community 50: ['250']
Community 51: ['251']
Community 52: ['252']
Community 53: ['253']
Community 54: ['254']
Community 55: ['255']
Community 56: ['256']
Community 57: ['257']
Community 58: ['258']
Community 59: ['259']
Community 60: ['260']
Community 61: ['261']
Community 62: ['262']
Community 63: ['263']
Community 64: ['264']
Community 65: ['265']
Community 66: ['266']
Community 67: ['267']
Community 68: ['268']
Community 69: ['269']
Community 70: ['270']
Community 71: ['271']
Community 72: ['272']
Community 73: ['273']
Community 74: ['274']
Community 75: ['275']
Community 76: ['276']
Community 77: ['277']
Community 78: ['278']
Community 79: ['279']
Community 80: ['280']
Community 81: ['281']
Community 82: ['282']
Community 83: ['283']
Community 84: ['284']
Community 85: ['285']
Community 86: ['286']
Community 87: ['287']
Community 88: ['288']
Community 89: ['289']
Community 90: ['290']
Community 91: ['291']
Community 92: ['292']
Community 93: ['293']
Community 94: ['294']
Community 95: ['295']
Community 96: ['296']
Community 97: ['297']
Community 98: ['298']
Community 99: ['299']
Community 100: ['300']
Community 101: ['301']
Community 102: ['302']
Community 103: ['303']
Community 104: ['304']
Community 105: ['305']
Community 106: ['306']
Community 107: ['307']
Community 108: ['308']
Community 109: ['309']
Community 110: ['310']
Community 111: ['311']
Community 112: ['312']
Community 113: ['313']
Community 114: ['314']
Community 115: ['315']
Community 116: ['316']
Community 117: ['317']
Community 118: ['318']
Community 119: ['319']
Community 120: ['320']
Community 121: ['321']
Community 122: ['322']
Community 123: ['323']
Community 124: ['324']
Community 125: ['325']
Community 126: ['326']
Community 127: ['327']
Community 128: ['328']
Community 129: ['329']
Community 130: ['330']
Community 131: ['331']
Community 132: ['332']
Community 133: ['333']
Community 134: ['334']
Community 135: ['335']
Community 136: ['336']
Community 137: ['337']
Community 138: ['338']
Community 139: ['339']
Community 140: ['340']
Community 141: ['341']
Community 142: ['342']
Community 143: ['343']
Community 144: ['344']
Community 145: ['345']
Community 146: ['346']
Community 147: ['347']
Community 148: ['348']
Community 149: ['349']
Community 150: ['350']
Community 151: ['351']
Community 152: ['352']
Community 153: ['353']
Community 154: ['354']
Community 155: ['355']
Community 156: ['356']
Community 157: ['357']
Community 158: ['358']
Community 159: ['359']
Community 160: ['360']
Community 161: ['361']
Community 162: ['362']
Community 163: ['363']
Community 164: ['364']
Community 165: ['365']
Community 166: ['366']
Community 167: ['367']
Community 168: ['368']
Community 169: ['369']
Community 170: ['370']
Community 171: ['371']
Community 172: ['372']
Community 173: ['373']
Community 174: ['374']
Community 175: ['375']
Community 176: ['376']
Community 177: ['377']
Community 178: ['378']
Community 179: ['379']
Community 180: ['380']
Community 181: ['381']
Community 182: ['382']
Community 183: ['383']
Community 184: ['384']
Community 185: ['385']
Community 186: ['386']
Community 187: ['387']
Community 188: ['388']
Community 189: ['389']
Community 190: ['390']
Community 191: ['391']
Community 192: ['392']
Community 193: ['393']
Community 194: ['394']
Community 195: ['395']
Community 196: ['396']
Community 197: ['397']
Community 198: ['398']
Community 199: ['399']
Community 200: ['400']
Community 201: ['401']
Community 202: ['402']
Community 203: ['403']
Community 204: ['404']
