Total Number of Comms,Solution
4,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '805', '807', '808', 'a', 'e'], '797': ['797', '803', '810', '811', '812', '815', '816', 'd'], '798': ['798', '799', '802', '814', 'c', '801', 'b'], '806': ['806', '809', '813', '817', '818', '819', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '802', '813', '817', '818', '819', 'out', 'b'], '801': ['801'], '803': ['803', '805', '808', '810', '811']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '805', '807', '808', 'a', 'e'], '797': ['797', '803', '810', '811', '812', '815', '816', 'd'], '798': ['798', '799', '802', '814', 'c', '801', 'b'], '806': ['806'], '809': ['809', '813', '817', '818', '819', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '805', '806', '807', 'a', 'e'], '797': ['797', '814', '815', '816', '817', '818', '819', 'out'], '798': ['798', '799', '802', '813', 'b', 'c', '809'], '801': ['801'], '803': ['803', '808', '810', '811', '812', 'd']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '802', '813', '817', '818', '819', 'b', 'out'], '801': ['801'], '803': ['803', '804', '808', '810', '811']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '813', '815', '816', '817', '818', '819', 'out'], '798': ['798', '799', '802', 'b', 'c', '801', '814'], '803': ['803', '804', '808', '810', '811'], '812': ['812', 'd']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '802', '813', 'b', '817', '818', '819', 'out'], '801': ['801'], '803': ['803', '804', '808', '810', '811']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '812', '816', '817', '818', '819', 'd', 'out'], '798': ['798', '799', '801', '802', '803', '814', 'b', 'c'], '804': ['804', '808', '810', '811'], '813': ['813'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '801', '810', '811', 'b'], '802': ['802', '813', '817', '818', '819', 'out'], '803': ['803'], '804': ['804', '808']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '811', '812', '815', '816', '817', '818', 'd'], '798': ['798', '799', '802', '803', 'b', 'c', '810', '813'], '801': ['801', '814'], '804': ['804', '808'], '819': ['819', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '802', '813', 'b'], '801': ['801'], '803': ['803', '804', '808', '810', '811'], '817': ['817', '818', '819', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798', '801', 'b'], '802': ['802', '803', '808', '810'], '804': ['804'], '811': ['811'], '813': ['813', '817', '818', '819', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '813', '815', '816', '817', '818', '819', 'out'], '798': ['798', '799', '802', 'b', 'c'], '801': ['801'], '803': ['803', '804', '808', '810', '811'], '812': ['812', 'd'], '814': ['814']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '805', '807', '808', 'a', 'e'], '797': ['797', '803', '810', '811', '812', '815', '816', 'd'], '798': ['798', '799', '802', '814', 'c'], '801': ['801'], '806': ['806'], '809': ['809', '813', '817', '818', '819', 'out'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '811', '812', '815', '816', '817', '818', 'd'], '798': ['798', '799', '802', '803', 'b', 'c', '810', '813'], '801': ['801', '814'], '804': ['804'], '808': ['808'], '819': ['819', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '813', '815', '816', '817', '818', '819', 'out'], '798': ['798', '799', '802', 'b', 'c'], '801': ['801'], '803': ['803', '804', '808', '810', '811'], '812': ['812'], '814': ['814'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '811', '812', '815', '816', '817', '818', 'd'], '798': ['798', '799', '802', '803', 'b', 'c', '810', '813'], '801': ['801'], '804': ['804'], '808': ['808'], '814': ['814'], '819': ['819', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '804', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798'], '801': ['801'], '802': ['802'], '803': ['803', '805', '808', '810', '811'], '813': ['813', '817', '818', '819', 'out'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '811', '812', '815', '816', '817', '818', 'd'], '798': ['798', '799', '802', '803', 'b', 'c', '810', '813'], '801': ['801'], '804': ['804'], '808': ['808'], '814': ['814'], '819': ['819'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '812', '816', '817', '818', '819', 'd', 'out'], '798': ['798', '799', '801', '802', '803', '814', 'b', 'c'], '804': ['804'], '808': ['808'], '810': ['810'], '811': ['811'], '813': ['813'], '815': ['815']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '805', '806', '807', '809', 'a', 'e'], '797': ['797', '799', '812', '814', '815', '816', 'c', 'd'], '798': ['798'], '801': ['801'], '802': ['802'], '803': ['803', '804', '808', '810', '811'], '813': ['813'], '817': ['817', '818', '819', 'out'], 'b': ['b']})"
