Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '811', 'e'], '797': ['797', '799', '804', '807', 'b', 'd', '802', '803'], '798': ['798', '800', '801', '805', '806', 'a'], '808': ['808', '809', '810', '814', '817'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '799', '802', '803', '807', 'b', 'c', 'd'], '800': ['800', '801', '806', '815'], '804': ['804', '805'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '814', 'a', 'e'], '797': ['797', '799', '804', '807', 'b', 'd', '802', '803'], '800': ['800', '801', '805', '806'], '808': ['808', '809', '810', '817'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '802', '803', '804', '805', 'b', 'c', '807'], '799': ['799', 'd'], '800': ['800', '801', '806', '815'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '814', 'a', 'e'], '797': ['797', '799', '804', '807', 'b', 'd', '802', '803'], '800': ['800'], '801': ['801', '805', '806'], '808': ['808', '809', '810', '817'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '802', '803', '804', '805', 'b', 'c', '807'], '799': ['799', 'd'], '800': ['800'], '801': ['801', '806', '815'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '799', '802', '803', '807', 'b', 'c', 'd'], '800': ['800', '801', '806', '815'], '804': ['804'], '805': ['805'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '802', '803', '804', '805', 'b', 'c', '807'], '799': ['799'], '800': ['800'], '801': ['801', '806', '815'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '812', '813', '815', '816', 'b', 'c'], '799': ['799', '803', '807', '808', '809', '810', 'd', '804'], '800': ['800', '801', '806'], '805': ['805'], '811': ['811'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', 'c'], '797': ['797', '802', 'b'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', 'd'], '800': ['800', '808', 'a'], '801': ['801', '805', '806', '815'], '804': ['804']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '811', 'e'], '797': ['797', '799', '804', '807', 'b', 'd'], '798': ['798', '800', '801', '805', '806', 'a'], '802': ['802'], '803': ['803'], '808': ['808', '809', '810', '814', '817'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '814', 'a', 'e'], '797': ['797', '799', '804', '807', 'b', 'd', '802', '803'], '800': ['800'], '801': ['801'], '805': ['805'], '806': ['806'], '808': ['808', '809', '810', '817'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '802', '803', '804', '805', 'b', 'c'], '799': ['799'], '800': ['800'], '801': ['801', '806', '815'], '807': ['807'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', 'b', 'c'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', '811', '812', 'd'], '800': ['800', 'a'], '801': ['801', '804', '805', '806'], '808': ['808'], '813': ['813', '815']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', '804', 'b'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799'], '800': ['800', 'a'], '801': ['801', '806', '812', '813', '815', 'c', '811'], '803': ['803', '807', '808', '809', '810', 'd'], '805': ['805']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', 'a', 'e'], '797': ['797', '804', 'b'], '799': ['799', '803', '807', '809', '810', '811', 'd'], '800': ['800', '801', '805', '806'], '802': ['802'], '808': ['808'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out'], '817': ['817']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '803', '812', '813', '815', 'b', 'c'], '799': ['799', '811'], '800': ['800', '801', '806'], '804': ['804', '805'], '807': ['807', '808', '809', '810', 'd'], '816': ['816'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', 'c'], '797': ['797', '802', 'b'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', 'd'], '800': ['800'], '801': ['801', '805', '806', '815'], '804': ['804'], '808': ['808'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '803', '812', '813', '815', 'b', 'c'], '799': ['799'], '800': ['800', '801', '806'], '804': ['804', '805'], '807': ['807', '808', '809', '810', 'd'], '811': ['811'], '816': ['816'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', '804', 'b'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799'], '800': ['800', 'a'], '801': ['801', '806', '812', '813', '815', 'c'], '803': ['803', '807', '808', '809', '810', 'd'], '805': ['805'], '811': ['811']})"
9,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', 'b', 'c'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', '811', '812', 'd'], '800': ['800'], '801': ['801', '804', '805', '806'], '808': ['808'], '813': ['813', '815'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '812', '813', '815', '816', 'b', 'c'], '799': ['799', '803', '807', '808', '809', '810', 'd', '804'], '800': ['800'], '801': ['801'], '805': ['805'], '806': ['806'], '811': ['811'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', 'b', 'c'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', '811', '812', 'd'], '800': ['800'], '801': ['801', '804', '805', '806'], '808': ['808'], '813': ['813'], '815': ['815'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '803', '812', '813', '815', 'b', 'c'], '799': ['799'], '800': ['800', '801', '806'], '804': ['804'], '805': ['805'], '807': ['807', '808', '809', '810', 'd'], '811': ['811'], '816': ['816'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '812', '813', '814', 'a', 'e'], '797': ['797', '802', '803', '804', '805', 'b', 'c'], '799': ['799'], '800': ['800'], '801': ['801'], '806': ['806'], '807': ['807'], '808': ['808', '809', '810', '816', '817', '818', '819', 'out'], '815': ['815'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '802', '804', 'b'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799'], '800': ['800'], '801': ['801', '806', '812', '813', '815', 'c'], '803': ['803', '807', '808', '809', '810', 'd'], '805': ['805'], '811': ['811'], 'a': ['a']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', 'c'], '797': ['797'], '798': ['798', '814', '816', '817', '818', '819', 'e', 'out'], '799': ['799', '803', '807', '809', '810', 'd'], '800': ['800'], '801': ['801', '805', '806', '815'], '802': ['802'], '804': ['804'], '808': ['808'], 'a': ['a'], 'b': ['b']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', 'a', 'e'], '797': ['797', '804', 'b'], '799': ['799', '803', '807', '809', '810', '811', 'd'], '800': ['800'], '801': ['801'], '802': ['802'], '805': ['805'], '806': ['806'], '808': ['808'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out'], '817': ['817']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '798', '811', '814', 'a', 'e'], '797': ['797', '799', '804', '807', 'b', 'd', '802', '803'], '800': ['800'], '801': ['801'], '805': ['805'], '806': ['806'], '808': ['808'], '809': ['809'], '810': ['810'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out'], '817': ['817']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '811', 'e'], '797': ['797', '799', '804', '807', 'b', 'd'], '798': ['798', '800', '801', '805', '806', 'a'], '802': ['802'], '803': ['803'], '808': ['808'], '809': ['809'], '810': ['810'], '812': ['812', '813', '815', '816', '818', '819', 'c', 'out'], '814': ['814'], '817': ['817']})"
12,"defaultdict(<class 'list'>, {'796': ['796', '798', '814', '817', '818', '819', 'e', 'out'], '797': ['797', '802', '803', '812', '813', '815', 'b', 'c'], '799': ['799'], '800': ['800'], '801': ['801'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807', '808', '809', '810', 'd'], '811': ['811'], '816': ['816'], 'a': ['a']})"
