Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '391', '392', '393', 'd', 'out'], '379': ['379', '380', '382', '386', '387', 'a', 'b'], '381': ['381', '383', '384', '385', '388', '389', '390', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '390', '391', 'c', 'd'], '379': ['379', '380', '382', '386', 'a', 'b'], '384': ['384', '385', '388', '389', '392', '393', 'out', '387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '391', '392', '393', 'd', 'out'], '379': ['379', '380', '382', '386', '387', '388', 'a', 'b'], '381': ['381', '383', '384', '385', '389', '390', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '391', '392', '393', 'd', 'out'], '379': ['379', '380', '382', '386', 'a', 'b', '387'], '381': ['381', '383', '384', '385', '388', '389', '390', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '385', '387', '388', '389', '393', 'd', 'out'], '379': ['379', '380', '382', '383', '386', 'a', 'b'], '381': ['381', '390', '391', 'c'], '384': ['384', '392']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '391', '392', '393', 'd', 'out'], '379': ['379', '380', '382', '386', 'a', 'b'], '381': ['381', '383', '384', '385', '388', '389', '390', 'c'], '387': ['387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '380', '382', '386', 'a', 'b', '387', '388'], '381': ['381', '383', '384', '385', '390', '391', 'c'], '389': ['389', '392', '393', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '385', '387', '388', '389', '393', 'd', 'out'], '379': ['379', '386'], '380': ['380', '381', '382', '383', '390', 'a', 'b', 'c'], '384': ['384', '392'], '391': ['391']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '390', '391', 'c', 'd', '384'], '379': ['379', '380', '385', '386', '387', '388', '389', 'b'], '382': ['382'], '392': ['392', '393', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '385', '387', '388', '389', '393', 'd', 'out'], '379': ['379', '380', '382', '383', '386', 'a', 'b'], '381': ['381', '390', '391', 'c'], '384': ['384'], '392': ['392']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '386', 'a', 'b', '387', '388'], '381': ['381', '383', '384', '385', '390', '391', 'c'], '389': ['389', '392', '393', 'out'], 'd': ['d']})"
