Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '807', 'e'], '797': ['797', '800', '812', '814', '815', '816', 'c', 'a'], '798': ['798', '799', '804', '805', 'b', 'd'], '801': ['801', '802', '808', '809'], '810': ['810', '811', '818', '819', '820', 'out', '813', '817']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '807', 'e'], '797': ['797', '800', '812', '814', '815', '816', 'c', 'a'], '798': ['798', 'd'], '799': ['799', '801', '805', '808', 'b'], '802': ['802', '809', '810', '811'], '804': ['804'], '813': ['813', '817', '818', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', 'e', '798', 'd'], '797': ['797', '802', '809', '810', '812', 'a'], '799': ['799', '801', '805', '808', 'b'], '800': ['800', 'c'], '804': ['804', '807', '813'], '811': ['811'], '814': ['814', '815', '816', '817', '818', '819', '820', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', 'e'], '797': ['797', '800', '812', '814', '815', '816', 'c'], '798': ['798'], '799': ['799', '804', '805', '807', '813', 'b', 'd'], '801': ['801', '802', 'a'], '808': ['808'], '809': ['809', '810', '811', '818', '819', '820', 'out', '817']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '806', '808', 'e'], '797': ['797', '802', '809', '810', '814', 'a'], '798': ['798', '799', '804', '805', 'b', 'd', '801'], '800': ['800'], '803': ['803', '807', '812', '813'], '811': ['811'], '815': ['815', '816', '817', '818', '819', '820', 'c', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '803', '807', '812', '813'], '798': ['798', '799', '804', '805', 'b', 'd'], '800': ['800'], '801': ['801', '802', '814', 'a'], '806': ['806', '808', '809', '810', '811', 'e'], '815': ['815', '816', '817', '818', '819', '820', 'c', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '807', 'e'], '797': ['797', '800', '812', '814', '815', '816', 'c', 'a'], '798': ['798', '799', '804', '805', 'b', 'd'], '801': ['801', '802', '808', '809'], '810': ['810', '811', '818', '819', '820', 'out'], '813': ['813'], '817': ['817']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '803', '806', '808', 'e'], '797': ['797', '801', '802', '809', '810', 'a'], '799': ['799', '804', '805', 'b', 'd'], '800': ['800'], '807': ['807', '812', '813'], '811': ['811'], '814': ['814'], '815': ['815', '816', '817', '818', '819', '820', 'c', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', 'e', '798', 'd'], '797': ['797', '802', '809', '810', '812', 'a'], '799': ['799', '801', '805', '808', 'b'], '800': ['800'], '804': ['804', '807', '813'], '811': ['811'], '814': ['814', '815', '816', '817', '818', '819', '820', 'out'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '814', 'a', 'e'], '798': ['798', 'd'], '799': ['799', '804', '807', '812', '813'], '800': ['800'], '801': ['801', '802', '805', 'b'], '803': ['803'], '808': ['808', '809', '810', '811'], '815': ['815', '816', '817', '818', '819', '820', 'c', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '803', '806', 'e', '808'], '797': ['797', '802', '809', '814', '815', 'a'], '799': ['799', '804', '805', 'b', 'd'], '800': ['800', '810', '811', '818', '819', '820', 'c', 'out'], '801': ['801'], '807': ['807', '813', '817'], '812': ['812'], '816': ['816']})"
