Time Cost: 0.007466316223144531s
Community 1: ['655']
Community 2: ['656']
Community 3: ['657']
Community 4: ['658']
Community 5: ['659']
Community 6: ['660']
Community 7: ['661']
Community 8: ['662']
Community 9: ['663']
Community 10: ['664']
Community 11: ['665']
Community 12: ['666']
Community 13: ['667']
Community 14: ['668']
Community 15: ['669']
Community 16: ['670']
Community 17: ['671']
Community 18: ['672']
Community 19: ['673']
Community 20: ['674']
Community 21: ['675']
Community 22: ['676']
Community 23: ['677']
Community 24: ['678']
Community 25: ['679']
Community 26: ['680']
Community 27: ['681']
Community 28: ['682']
Community 29: ['683']
Community 30: ['684']
Community 31: ['685']
Community 32: ['686']
Community 33: ['687']
Community 34: ['688']
Community 35: ['689']
Community 36: ['690']
Community 37: ['691']
Community 38: ['692']
Community 39: ['693']
Community 40: ['694']
Community 41: ['695']
Community 42: ['696']
Community 43: ['697']
Community 44: ['698']
Community 45: ['699']
Community 46: ['700']
Community 47: ['701']
Community 48: ['702']
Community 49: ['703']
Community 50: ['704']
Community 51: ['705']
Community 52: ['706']
Community 53: ['707']
Community 54: ['708']
Community 55: ['709']
Community 56: ['710']
Community 57: ['711']
Community 58: ['712']
Community 59: ['713']
Community 60: ['714']
Community 61: ['715']
Community 62: ['716']
Community 63: ['717']
Community 64: ['718']
Community 65: ['719']
Community 66: ['720']
Community 67: ['721']
Community 68: ['722']
Community 69: ['723']
Community 70: ['724']
Community 71: ['725']
Community 72: ['726']
Community 73: ['727']
Community 74: ['728']
Community 75: ['729']
Community 76: ['730']
Community 77: ['731']
Community 78: ['732']
Community 79: ['733']
Community 80: ['734']
Community 81: ['735']
Community 82: ['736']
Community 83: ['737']
Community 84: ['738']
Community 85: ['739']
Community 86: ['740']
Community 87: ['741']
Community 88: ['742']
Community 89: ['743']
Community 90: ['744']
Community 91: ['745']
