Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', 'c', 'd'], '379': ['379', '380', '382', '383', '384', '387', 'a', 'b'], '386': ['386', '388', '389', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '385', 'd'], '379': ['379', '380', '382', '383', '384', '387', 'a', 'b'], '381': ['381', '386', '388', '389', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379', '380', '382', '383', '384', 'a', 'b'], '389': ['389', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '380', '382', '383', '384', 'a', 'b'], '381': ['381', '385', '386', '387', '388', '389', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379', '380', '382', '383', 'a', 'b', '384'], '389': ['389', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379', '380', '382', '383', 'a', 'b'], '384': ['384'], '389': ['389', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '384', 'a', 'b'], '381': ['381', '385', '386', '387', '388', '389', 'c', 'out'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379', '380', '382', '383', '384', 'a', 'b'], '389': ['389'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '384', '387', 'a', 'b'], '381': ['381', '386', '388', '389', 'c', 'out'], '385': ['385'], 'd': ['d']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379', '380', '382', '383', 'a', 'b'], '384': ['384'], '389': ['389'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', 'c', 'd'], '379': ['379', '380', '382', '383', '384', '387', 'a', 'b'], '386': ['386'], '388': ['388'], '389': ['389'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379'], '380': ['380'], '381': ['381', '385', '386', '387', '388', '389', 'c', 'out'], '382': ['382'], '383': ['383'], '384': ['384'], 'a': ['a'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381', '385', '386', '387', '388', '389', 'c', 'out'], '382': ['382'], '383': ['383'], '384': ['384'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '386', '387', '388', 'c', 'd'], '379': ['379'], '380': ['380'], '382': ['382'], '383': ['383'], '384': ['384'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '384', '387', 'a', 'b'], '381': ['381'], '385': ['385'], '386': ['386'], '388': ['388'], '389': ['389'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '384', 'a', 'b'], '381': ['381'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', 'a', 'b'], '381': ['381'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
17,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
