Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
6462,47,107,59,0.5514018691588785
6463,69,107,37,0.34579439252336447
6464,38,109,70,0.6422018348623854
6465,79,106,26,0.24528301886792453
6466,49,105,55,0.5238095238095238
6467,49,107,57,0.5327102803738317
6468,42,107,64,0.5981308411214953
6469,87,108,20,0.18518518518518517
6470,43,107,63,0.5887850467289719
6471,45,107,61,0.5700934579439252
6472,47,109,61,0.5596330275229358
6473,50,107,56,0.5233644859813084
6474,92,107,14,0.1308411214953271
6475,40,106,65,0.6132075471698113
6476,39,105,65,0.6190476190476191
6477,40,106,65,0.6132075471698113
6478,69,108,38,0.35185185185185186
6479,50,107,56,0.5233644859813084
6480,84,109,24,0.22018348623853212
6481,45,105,59,0.5619047619047619
6482,44,107,62,0.5794392523364486
6483,39,105,65,0.6190476190476191
6484,37,106,68,0.6415094339622641
6485,64,105,40,0.38095238095238093
6486,82,108,25,0.23148148148148148
6487,41,108,66,0.6111111111111112
6488,41,107,65,0.6074766355140186
6489,52,108,55,0.5092592592592593
6490,78,107,28,0.2616822429906542
6491,79,108,28,0.25925925925925924
6492,42,106,63,0.5943396226415094
6493,90,108,17,0.1574074074074074
6494,63,108,44,0.4074074074074074
6495,85,105,19,0.18095238095238095
6496,70,109,38,0.3486238532110092
6497,51,106,54,0.5094339622641509
6498,43,108,64,0.5925925925925926
6499,52,106,53,0.5
6500,46,107,60,0.5607476635514018
6501,47,106,58,0.5471698113207547
6502,42,105,62,0.5904761904761905
6503,46,109,62,0.5688073394495413
6504,44,106,61,0.5754716981132075
6505,41,107,65,0.6074766355140186
6506,45,104,58,0.5576923076923077
6507,86,108,21,0.19444444444444445
6508,80,108,27,0.25
6509,38,106,67,0.6320754716981132
6510,25,107,81,0.7570093457943925
6511,37,105,67,0.638095238095238
6512,76,106,29,0.27358490566037735
6513,90,107,16,0.14953271028037382
6514,47,109,61,0.5596330275229358
6515,44,106,61,0.5754716981132075
6516,46,106,59,0.5566037735849056
6517,45,107,61,0.5700934579439252
6518,42,107,64,0.5981308411214953
6519,43,106,62,0.5849056603773585
6520,46,106,59,0.5566037735849056
6521,83,107,23,0.21495327102803738
6522,49,109,59,0.5412844036697247
6523,51,109,57,0.5229357798165137
6524,42,106,63,0.5943396226415094
6525,54,107,52,0.48598130841121495
6526,82,107,24,0.22429906542056074
6527,96,108,11,0.10185185185185185
6528,78,109,30,0.27522935779816515
6529,39,109,69,0.6330275229357798
6530,67,108,40,0.37037037037037035
6531,43,108,64,0.5925925925925926
6532,45,109,63,0.5779816513761468
6533,41,108,66,0.6111111111111112
6534,45,110,64,0.5818181818181818
