Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '388', '389', '390', 'b'], '379': ['379', '380', '381', '387', 'a', 'd', '382', 'c'], '386': ['386', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379', '384', 'b', 'd'], '380': ['380', '381', '382', '385', '386', '387', 'a', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379', '380', '384', '385', '387', 'a', 'b', 'd'], '381': ['381', '382', '386', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'b'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '382': ['382', '383', '386', '388', 'c'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', '386', 'b', 'd', '388'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382', '383', 'c'], 'out': ['out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379', '380', '384', '385', '387', 'a', 'b', 'd'], '381': ['381'], '382': ['382', '386', 'c']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '384', '387', 'a', 'b', 'd'], '381': ['381'], '382': ['382', '383', '385', '386', '391', '392', 'c', 'out'], '388': ['388', '389'], '390': ['390']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '386', '388', 'b'], '379': ['379', 'd'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382', 'c'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '383', '384', '385', '388', 'b', 'd'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '381': ['381'], '382': ['382', 'c'], '386': ['386']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', '386', 'b', 'd'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382', '383', 'c'], '388': ['388'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '382', '383', '384', '385', '388', 'b', 'c'], '379': ['379', '381'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '386': ['386'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379', '380', '384', '385', '387', 'a', 'b', 'd'], '381': ['381'], '382': ['382'], '386': ['386'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379'], '380': ['380', '381', '382', '385', '386', '387', 'a', 'c'], '384': ['384'], 'b': ['b'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '382', '383', '384', '385', '388', 'b', 'c'], '379': ['379'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '381': ['381'], '386': ['386'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '386', '388', 'b'], '379': ['379', 'd'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382'], 'c': ['c'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '388', '389', '390', 'b'], '379': ['379', '380', '381', '387', 'a', 'd', '382', 'c'], '386': ['386'], '391': ['391'], '392': ['392'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '384', '387', 'a', 'b', 'd'], '381': ['381'], '382': ['382', '383', '385', '386', '391', '392', 'c', 'out'], '388': ['388'], '389': ['389'], '390': ['390']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '386', '388', 'b'], '379': ['379'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'b'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '382': ['382'], '383': ['383'], '386': ['386'], '388': ['388'], 'c': ['c'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '388', '389', '390', 'b'], '379': ['379', '380', '381', '387', 'a', 'd'], '382': ['382'], '386': ['386'], '391': ['391'], '392': ['392'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382', '383', 'c'], '384': ['384'], '385': ['385'], '386': ['386'], '388': ['388'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378', '379', '383', '384', '385', '388', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382', 'c'], '386': ['386'], '387': ['387'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'a': ['a'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', '388', '389', '390', 'b'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '386': ['386'], '387': ['387'], '391': ['391'], '392': ['392'], 'a': ['a'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '384', '385', '387', 'a', 'b', 'd'], '381': ['381'], '382': ['382'], '383': ['383'], '386': ['386'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'c': ['c'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '388': ['388'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '387', '389', '390', '391', '392', 'a'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '388': ['388'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378', '383', '388', '389', '390', '391', '392', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
13,"defaultdict(<class 'list'>, {'378': ['378', '379', '383', '384', '385', '388', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382'], '386': ['386'], '387': ['387'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '383', '385', '386', '391', '392', 'c', 'out'], '384': ['384'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
20,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
