Time Cost: 0.0008251667022705078s
Community 1: ['114']
Community 2: ['115']
Community 3: ['116']
Community 4: ['117']
Community 5: ['118']
Community 6: ['119']
Community 7: ['120']
Community 8: ['121']
Community 9: ['122']
Community 10: ['123']
Community 11: ['124']
Community 12: ['125']
Community 13: ['A']
Community 14: ['B']
Community 15: ['Cin']
Community 16: ['Cout']
Community 17: ['S']
