Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380', '381', '382', '383', '384', '385', 'a', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'c', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '383': ['383', '385']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd', '383', 'a'], '379': ['379', '380', '384', '385', '386', '387', '388', 'b'], '389': ['389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380', '383', '384', 'a', '385']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', 'a', 'c'], '386': ['386', '389', '390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', '389', 'b', 'd', '386'], '380': ['380', '381', '382', '384', 'a', 'c'], '383': ['383', '385'], '390': ['390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'c', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '383': ['383'], '385': ['385']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380', '383', '384', 'a'], '385': ['385']})"
4,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380', '381', '382', '383', '384', '385', 'a', 'c'], 'd': ['d']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '380', '384', '385', '386', '387', '388', 'b'], '383': ['383'], '389': ['389', '390', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', '389', 'b', 'd', '386'], '380': ['380', '381', '382', '384', 'a', 'c'], '383': ['383', '385'], '390': ['390'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', '389', 'b', 'd', '386'], '380': ['380', '381', '382', '384', 'a', 'c'], '383': ['383'], '385': ['385'], '390': ['390'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', 'a', 'c'], '386': ['386'], '389': ['389'], '390': ['390'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '380', '384', '385', '386', '387', '388', 'b'], '383': ['383'], '389': ['389'], '390': ['390'], 'a': ['a'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', '389', 'b', 'd'], '380': ['380', '381', '382', '384', 'a', 'c'], '383': ['383'], '385': ['385'], '386': ['386'], '390': ['390'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '383', '384', '385', 'a', 'c'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '386', '387', '388', '389', '390', 'b', 'out'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], 'a': ['a'], 'c': ['c'], 'd': ['d']})"
12,"defaultdict(<class 'list'>, {'378': ['378', '379', '387', '388', '389', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '390': ['390'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
