Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', 'a', 'b', '388'], '380': ['380', '385', '386', '387', '389', 'c', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '383', '384', 'a', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '382': ['382', '388']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '381': ['381', 'a']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380', '385', '386', '387', '389', 'c', '390', 'out'], '381': ['381', 'a']})"
3,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', 'a', 'b', '388'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', 'a', 'd'], '379': ['379', '382', '384', '388', 'b'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', 'a', 'b'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '388': ['388']})"
4,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '383', '384', 'a', 'b', '388'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '381': ['381'], 'a': ['a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380', '385', '386', '387', '389', 'c', '390', 'out'], '381': ['381'], 'a': ['a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '383', '384', 'a', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '382': ['382'], '388': ['388']})"
5,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '383', '384', 'a', 'b'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '388': ['388'], 'd': ['d']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', 'a', 'b', '388'], '380': ['380', '385', '386', '387', '389', 'c'], '390': ['390'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380', '385', '386', '387', '389', 'c'], '381': ['381'], '390': ['390'], 'a': ['a'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', 'a', 'b'], '380': ['380', '385', '386', '387', '389', 'c'], '388': ['388'], '390': ['390'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', 'a', 'd'], '379': ['379'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '382': ['382'], '384': ['384'], '388': ['388'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '383', '384', 'a', 'b'], '380': ['380', '385', '386', '387', '389', 'c'], '388': ['388'], '390': ['390'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '385', '386', '387', '389', '390', 'c', 'out'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '388': ['388'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '384', '388', 'b', 'd'], '380': ['380'], '381': ['381'], '385': ['385'], '386': ['386'], '387': ['387'], '389': ['389'], '390': ['390'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '383', '384', 'a', 'b'], '380': ['380'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
