Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381', '382', '383', '384', '385', '388', '389', 'd'], '390': ['390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '382', '386', 'a', 'b'], '380': ['380', '383', '384', '385', 'c', 'd', '387'], '388': ['388', '389', '390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '386', 'a', 'b'], '380': ['380', '383', '387', 'c', 'd', '388'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381', '383', '388', 'd'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '386', 'a', 'b'], '380': ['380', '383', '388', 'c', 'd', '387'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381', '382', '383', '384', '385', 'd'], '388': ['388', '389', '390', '391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '386', 'a', 'b'], '380': ['380', '383', '388', 'c', 'd'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '387': ['387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'b'], '379': ['379', '380', '383', '386', '387', 'a', 'c', 'd'], '381': ['381', '388'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '383': ['383', '388', 'd']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '386', 'a', 'b'], '380': ['380', '383', '387', 'c', 'd'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '388': ['388']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '382', '386', 'a', 'b'], '380': ['380', '383', '384', '385', 'c', 'd'], '387': ['387'], '388': ['388', '389', '390', '391', '392', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'b'], '379': ['379', '380', '383', '386', '387', 'a', 'c', 'd'], '381': ['381'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '388': ['388']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381', '382', '383', '384', '385', '388', '389', 'd'], '390': ['390'], '391': ['391'], '392': ['392'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '383', '386', '387', 'a', 'c', 'd'], '381': ['381'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '388': ['388'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '383': ['383'], '388': ['388'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '388': ['388', '389', '390', '391', '392', 'out'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '386', 'a', 'b'], '380': ['380'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '383': ['383'], '387': ['387'], '388': ['388'], 'c': ['c'], 'd': ['d']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '382', '386', 'a', 'b'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388', '389', '390', '391', '392', 'out'], 'c': ['c'], 'd': ['d']})"
13,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '386', '387', 'a', 'b', 'c'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'd': ['d'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '384', '385', '389', '390', '391', '392', 'out'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '382', '386', 'a', 'b'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388', '389', '390', '391', '392', 'out'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
20,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
