Time Cost: 1.0116214752197266s
Community 1: ['89', '106', '108', '109', '110', '111', '112', '113']
Community 2: ['90']
Community 3: ['91']
Community 4: ['92']
Community 5: ['93']
Community 6: ['94']
Community 7: ['95']
Community 8: ['96']
Community 9: ['97']
Community 10: ['98']
Community 11: ['99']
Community 12: ['100']
Community 13: ['101']
Community 14: ['102']
Community 15: ['103']
Community 16: ['104']
Community 17: ['105']
Community 18: ['107']
