Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802', '805'], '807': ['807', '808', '812', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e', '815'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802', '805'], '807': ['807', '808', '812', '816', '817', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '797', '807', '808', '816', 'e'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '813', '817', 'c', 'out'], '802': ['802', '805'], '809': ['809'], '814': ['814', '815', 'a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '813', '815', 'e', '814', 'a'], '797': ['797', '807', '808', '816'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out'], '802': ['802', '805'], '809': ['809']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '814', '815', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802', '805'], '807': ['807', '808', '812', '816', '817', 'out'], '809': ['809']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802', '805'], '807': ['807', '808', '812', '816', '817', 'out'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '813', 'e'], '797': ['797', '803', '806', '814', 'a'], '798': ['798', '799', '801', '802', '804', '805', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out', '809'], '807': ['807', '815', '816'], '808': ['808']})"
6,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '809', '810', '813', 'a', 'c'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802', '805'], '807': ['807', '808', '811', '812', '816', '817', 'out', '815'], '814': ['814']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '808', 'e'], '797': ['797', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '809', '810', '813', '815', 'c'], '802': ['802', '805', '807'], '811': ['811', '812', '816', '817', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '805': ['805'], '807': ['807', '808', '812', '815', '816', '817', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '814', '815', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '805': ['805'], '807': ['807', '808', '812', '816', '817', 'out'], '809': ['809']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '807', '808', '816', 'e'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '813', '817', 'c', 'out'], '802': ['802'], '805': ['805'], '809': ['809'], '814': ['814', '815', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '809', '810', '813', 'a', 'c'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '805': ['805'], '807': ['807', '808', '811', '812', '816', '817', 'out', '815'], '814': ['814']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '813', '815', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out'], '802': ['802', '805', '807'], '808': ['808'], '816': ['816']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '810', '811', '813', 'c', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '805': ['805'], '807': ['807', '808', '812', '816', '817', 'out'], '815': ['815']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '813', '815', 'e', '814', 'a'], '797': ['797', '807', '808', '816'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out'], '802': ['802'], '805': ['805'], '809': ['809']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '808', '810', '811', '812', '813', 'c'], '797': ['797', '805', '807', '816'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '809': ['809'], '814': ['814', '815', 'a'], '817': ['817', 'out'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '803', '806', '814', 'a'], '798': ['798', '799', '801', '802', '804', '805', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out', '809'], '807': ['807', '815', '816'], '808': ['808'], '813': ['813'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '808', 'e'], '797': ['797', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '809', '810', '813', '815', 'c'], '802': ['802'], '805': ['805'], '807': ['807'], '811': ['811', '812', '816', '817', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '800', '809', '810', '813', 'a', 'c'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '805': ['805'], '807': ['807', '808', '811', '812', '816', '817', 'out', '815'], '814': ['814'], 'e': ['e']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '808', '810', '811', '812', '813', 'c'], '797': ['797', '805', '807', '816'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '802': ['802'], '809': ['809'], '814': ['814', '815', 'a'], '817': ['817'], 'e': ['e'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '813', '815', 'e'], '797': ['797', '809', '814', 'a'], '798': ['798', '799', '801', '803', '804', '806', 'b', 'd'], '800': ['800', '810', '811', '812', '817', 'c', 'out'], '802': ['802'], '805': ['805'], '807': ['807'], '808': ['808'], '816': ['816']})"
