Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '384', 'b', 'd', '379', '381'], '380': ['380', '385', '389', '390', '391', '392', 'c', 'out'], '382': ['382', '383', '386', '387', '388', 'a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '385', '389'], '379': ['379', '381', '382', '383', '386', '387', 'a', 'd'], '380': ['380', '390', '391', '392', 'c', 'out', '384', '388'], 'b': ['b']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '386', '387', 'a', 'd'], '379': ['379', 'b'], '380': ['380', '389', '390', '391', '392', 'c', 'out', '385'], '384': ['384', '388']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '384', 'b', 'd'], '379': ['379', '381'], '380': ['380', '385', '389', '390', '391', '392', 'c', 'out'], '382': ['382', '383', '386', '387', '388', 'a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '386', '387', 'a', 'd'], '379': ['379', 'b'], '380': ['380', '384', '388', '390', '391', '392', 'c', 'out'], '385': ['385', '389']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '384', '385'], '379': ['379', '381', '382', '383', '386', '387', 'a', 'd'], '380': ['380', '390', '391', '392', 'c', 'out', '388', '389'], 'b': ['b']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'b', 'd'], '380': ['380', '382', '383', '388', '390', '391', 'a', 'c'], '386': ['386'], '387': ['387', '389'], '392': ['392', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '381', '382', '383', '384', '386', 'a', 'b'], '380': ['380', '385', '389', '390', '391', '392', 'c', 'out'], '387': ['387'], '388': ['388']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '385', '389'], '379': ['379', '381', '382', '386', '387', 'a', 'd'], '380': ['380', '384', '388', '390', '391', '392', 'b', 'c'], '383': ['383'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '386', '387', 'a', 'd'], '379': ['379', 'b'], '380': ['380', '384', '388', '390', '391', '392', 'c', 'out'], '385': ['385'], '389': ['389']})"
