Total Number of Comms,Solution
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '388', '389', '391', 'c'], '387': ['387', '390']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '391', '393', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', '388'], '381': ['381', 'a', '384'], '392': ['392', '394', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b'], '379': ['379', '382', '383', '390', '392', '393', '394', 'd'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '389', '391', '393', 'b', 'd'], '380': ['380', '387', '388', 'c'], '381': ['381', 'a', '384'], '383': ['383', '386', '390', '392', '394', 'out'], '385': ['385']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c', '392'], '381': ['381', '384', 'a'], '383': ['383'], '388': ['388', '391']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381', 'a', '384'], '383': ['383'], '390': ['390', '392']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381', '384', 'a'], '383': ['383'], '390': ['390', '392']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '391', '393', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c', '388'], '381': ['381', 'a'], '384': ['384'], '392': ['392', '394', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'b'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c', '384'], '381': ['381', 'a'], '388': ['388', '391']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '388', '389', '391', 'c'], '387': ['387'], '390': ['390']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '391', '393', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', 'a'], '384': ['384'], '388': ['388'], '392': ['392', '394', 'out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '389', '391', '393', 'b', 'd'], '380': ['380', '387', '388', 'c'], '381': ['381', 'a'], '383': ['383', '386', '390', '392', '394', 'out'], '384': ['384'], '385': ['385']})"
6,"defaultdict(<class 'list'>, {'378': ['378', 'b'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', 'a'], '384': ['384'], '388': ['388', '391']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c', '392'], '381': ['381', '384', 'a'], '383': ['383'], '388': ['388'], '391': ['391']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381', '384', 'a'], '383': ['383'], '390': ['390'], '392': ['392']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381', 'a'], '383': ['383'], '384': ['384'], '390': ['390', '392']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381'], '383': ['383'], '384': ['384'], '390': ['390', '392'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b', '387', '390'], '379': ['379', '382', '383', '391', '392', '393', 'd'], '380': ['380', '388'], '385': ['385', '389'], '386': ['386'], '394': ['394', 'out'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381', 'a'], '383': ['383'], '384': ['384'], '390': ['390'], '392': ['392']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '389', '391', '393', 'b', 'd'], '380': ['380', '387', '388', 'c'], '381': ['381'], '383': ['383', '386', '390', '392', '394', 'out'], '384': ['384'], '385': ['385'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', '384', 'a'], '383': ['383'], '388': ['388'], '391': ['391'], '392': ['392']})"
7,"defaultdict(<class 'list'>, {'378': ['378', 'b'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', 'a'], '384': ['384'], '388': ['388'], '391': ['391']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', 'a'], '384': ['384'], '388': ['388'], '391': ['391'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b', '387', '390'], '379': ['379', '382', '383', '391', '392', '393', 'd'], '380': ['380', '388'], '385': ['385', '389'], '386': ['386'], '394': ['394'], 'c': ['c'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '391', '393', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381', 'a'], '384': ['384'], '388': ['388'], '392': ['392'], '394': ['394'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381'], '383': ['383'], '384': ['384'], '390': ['390'], '392': ['392'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '390', '392', '393', '394', 'd'], '380': ['380', '385', '386', '387', '388', '389', '391', 'c'], '381': ['381'], '384': ['384'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '383', '391', '393', 'b', 'd'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381'], '384': ['384'], '388': ['388'], '392': ['392'], '394': ['394'], 'a': ['a'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b', '387', '390'], '379': ['379', '382', '383', '391', '392', '393', 'd'], '380': ['380', '388'], '385': ['385'], '386': ['386'], '389': ['389'], '394': ['394'], 'c': ['c'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '393', '394', 'b', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381'], '383': ['383'], '384': ['384'], '388': ['388'], '391': ['391'], '392': ['392'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '392', '393', '394', 'd', 'out'], '380': ['380', '385', '386', '387', '389', '390', 'c'], '381': ['381'], '384': ['384'], '388': ['388'], '391': ['391'], 'a': ['a'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', 'a', 'b', '387', '390'], '379': ['379', '382', '383', '391', '392', '393', 'd'], '380': ['380'], '385': ['385'], '386': ['386'], '388': ['388'], '389': ['389'], '394': ['394'], 'c': ['c'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '389', '391', '393', 'b', 'd'], '380': ['380'], '381': ['381'], '383': ['383', '386', '390', '392', '394', 'out'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], 'a': ['a'], 'c': ['c']})"
