Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'b', 'd', '384', '389'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '386': ['386', '390', '391', '392', '393', '394', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '384': ['384', '389', '390', '391', '393', '394', 'out', '392']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '384', '387', '388', 'a', 'c'], '389': ['389', '390', '391', '393', '394', 'out', '392']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c', '392'], '384': ['384', '389', '390', '391', '393', '394', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'b', 'd'], '380': ['380', '381', '383', '384', '387', 'a', 'c', '389'], '386': ['386', '388', '390', '391', '392', '393', '394', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', '392', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '384': ['384', '389', '390', '391', '393', '394', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'b', 'd'], '380': ['380', '381', '383', '384', '387', 'a', 'c'], '386': ['386', '388', '390', '391', '392', '393', '394', 'out'], '389': ['389']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '384', '390', '391', 'b', 'd'], '380': ['380', '381', '383', '387', '389', 'a', 'c'], '385': ['385'], '386': ['386', '388', '392', '393', '394', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', '392', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '384': ['384'], '389': ['389', '390', '391', '393', '394', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '384', '390', '391', 'a', 'c'], '387': ['387', '388', '392', '393', '394', 'out'], '389': ['389']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '384', '387', '388', 'a', 'c'], '389': ['389'], '390': ['390', '391', '393', '394', 'out'], '392': ['392']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c', '392'], '384': ['384'], '389': ['389'], '390': ['390', '391', '393', '394', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '384': ['384'], '386': ['386', '390', '391', '392', '393', '394', 'out'], '389': ['389']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '386', 'b', 'd'], '380': ['380', '381', '383', '387', '388', 'a', 'c'], '384': ['384'], '389': ['389'], '390': ['390', '391', '393', '394', 'out'], '392': ['392']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '383', '384', 'a', 'd'], '379': ['379', 'b'], '385': ['385', '389', '390', '391'], '386': ['386', '388', '392', '393', '394', 'out'], '387': ['387'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '383', '384', 'a', 'd'], '379': ['379', 'b'], '385': ['385'], '386': ['386', '388', '390', '391', '392', '393', '394', 'out'], '387': ['387', '389'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '383', '384', 'a', 'd'], '379': ['379', 'b'], '385': ['385'], '386': ['386', '388', '392', '393', '394', 'out'], '387': ['387'], '389': ['389', '390', '391'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '383', '384', 'a', 'd'], '379': ['379', 'b'], '385': ['385'], '386': ['386', '388', '390', '391', '392', '393', '394', 'out'], '387': ['387'], '389': ['389'], 'c': ['c']})"
