Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379', '380', '381', '382', '383', 'a', 'b', 'c'], '387': ['387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379', '380', '382', '383', 'a', 'b', 'c', '381'], '387': ['387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '384', '388', 'd'], '379': ['379', '383', 'a', '381', '387'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '384', '387', '388', 'd'], '379': ['379', '381', '383', 'a'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379', '381', '382', '383', '387', 'a', 'b'], '380': ['380', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '384', '388', 'd'], '379': ['379', '383', 'a'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out'], '381': ['381', '387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379', '381', '382', '383', '387', 'a', 'b'], '380': ['380'], 'c': ['c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379', '380', '382', '383', 'a', 'b', 'c'], '381': ['381'], '387': ['387']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '384', '388', 'd'], '379': ['379', '383', 'a'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out'], '381': ['381'], '387': ['387']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '384', '387', '388', 'd'], '379': ['379'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out'], '381': ['381'], '383': ['383'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', 'a'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out'], '381': ['381'], '384': ['384'], '387': ['387'], '388': ['388'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '382', '385', '386', '389', 'b', 'c', 'out'], '381': ['381'], '383': ['383'], '384': ['384'], '387': ['387'], '388': ['388'], 'a': ['a'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '382', '383', 'a', 'b', 'c'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'd': ['d'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '384', '385', '386', '388', '389', 'd', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '387': ['387'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
17,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
