Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '814', '815', '816', 'b', 'e'], '797': ['797', '798', '799', '801', '802', '811', 'a', 'd'], '800': ['800', '806', '807', '813', 'c'], '803': ['803', '809', '810', '817', '818', 'out', '808'], '812': ['812']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '804', '805', '811', 'b', 'e'], '797': ['797', '798', '806', '807', 'a', 'd', '801'], '800': ['800', '803', '809', '810', '817', '818', 'out', '808'], '812': ['812', '814', '815', '816', 'c'], '813': ['813']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '806', 'a', 'd', '801'], '800': ['800', '803', '807', '808', '809', '810', 'c'], '802': ['802', '811', '812', '816', '817', '818', 'out'], '813': ['813']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '801', '802', '806', '811', 'a', 'd'], '800': ['800', '807', '813', 'c'], '803': ['803'], '808': ['808', '809', '810', '817', '818', 'out', '812', '816']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '806', '807', 'a', 'd', '801'], '799': ['799', '802', '804', '805', '808', '809', '811', 'b'], '800': ['800', '803', '810', '813'], '812': ['812', 'c']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '799', '801', '802', '811', 'a', 'd'], '800': ['800', '803', '810', '813'], '804': ['804', '805', '807', '808', '809', 'b', 'c'], '806': ['806'], '812': ['812']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '814', '815', '816', 'b', 'e'], '797': ['797', '798', '799', '801', '802', '811', 'a', 'd'], '800': ['800', '806', '807', '813', 'c'], '803': ['803', '809', '810', '817', '818', 'out'], '808': ['808'], '812': ['812']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '814', '815', '816', 'b', 'e'], '797': ['797', '798', '801', '806', 'a', 'd'], '799': ['799'], '800': ['800', '803', '808', '809', '810', '817', '818', 'out'], '802': ['802', '807', '811', '812', 'c'], '813': ['813']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '806', '807', 'a', 'd'], '799': ['799', '802', '804', '805', '808', '809', '811', 'b'], '800': ['800', '803', '810', '813'], '801': ['801'], '812': ['812', 'c']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '804', '805', '811', 'b', 'e'], '797': ['797', '798', '801', 'a', 'd'], '800': ['800', '803', '809', '810', '817', '818', 'out'], '806': ['806', '807', '808'], '812': ['812', '814', '815', '816', 'c'], '813': ['813']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '806', 'a', 'd'], '800': ['800', '803', '807', '808', '809', '810', 'c'], '801': ['801'], '802': ['802', '811', '812', '816', '817', '818', 'out'], '813': ['813']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '801', '802', '806', 'a', 'd'], '799': ['799', '804', '805', '807', '808', '809', '811', 'b'], '800': ['800', '803', '810', '813'], '812': ['812'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '801', '802', '806', 'a', 'd'], '800': ['800', '813'], '803': ['803'], '807': ['807', '808', '809', '810', '817', '818', 'c', 'out'], '811': ['811', '812'], '816': ['816']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '804', '805', '811', 'b', 'e'], '797': ['797', '798', '806', '807', 'a', 'd', '801'], '800': ['800'], '803': ['803', '809', '810', '817', '818', 'out'], '808': ['808'], '812': ['812', '814', '815', '816', 'c'], '813': ['813']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '806', '807', 'a', 'd'], '799': ['799', '802', '804', '805', '808', '809', '811', 'b'], '800': ['800', '803', '810', '813'], '801': ['801'], '812': ['812'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '804', '805', '811', 'b', 'e'], '797': ['797', '798', '806', '807', 'a', 'd'], '800': ['800'], '801': ['801'], '803': ['803', '809', '810', '817', '818', 'out'], '808': ['808'], '812': ['812', '814', '815', '816', 'c'], '813': ['813']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '804', '805', '811', 'b', 'e'], '797': ['797', '798', '801', 'a', 'd'], '800': ['800', '803', '809', '810', '817', '818', 'out'], '806': ['806'], '807': ['807'], '808': ['808'], '812': ['812', '814', '815', '816', 'c'], '813': ['813']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '801', '802', '806', 'a', 'd'], '800': ['800'], '803': ['803'], '807': ['807', '808', '809', '810', '817', '818', 'c', 'out'], '811': ['811', '812'], '813': ['813'], '816': ['816']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '801', '802', '806', '811', 'a', 'd'], '800': ['800'], '803': ['803'], '807': ['807'], '808': ['808', '809', '810', '817', '818', 'out', '812', '816'], '813': ['813'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '814', '815', '816', 'b', 'e'], '797': ['797', '798', '801', '806', 'a', 'd'], '799': ['799'], '800': ['800'], '802': ['802', '807', '811', '812', 'c'], '803': ['803'], '808': ['808', '809', '810', '817', '818', 'out'], '813': ['813']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '801', '802', '806', 'a', 'd'], '799': ['799', '804', '805', '807', '808', '809', '811', 'b'], '800': ['800'], '803': ['803'], '810': ['810'], '812': ['812'], '813': ['813'], 'c': ['c']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '814', '815', 'b', 'e'], '797': ['797', '798', '801', '802', '806', 'a', 'd'], '800': ['800'], '803': ['803'], '807': ['807', '808', '809', '810', '817', '818', 'c', 'out'], '811': ['811'], '812': ['812'], '813': ['813'], '816': ['816']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '818', 'e', 'out'], '797': ['797', '798', '799', '801', '802', '811', 'a', 'd'], '800': ['800'], '803': ['803'], '804': ['804', '805', '807', '808', '809', 'b', 'c'], '806': ['806'], '810': ['810'], '812': ['812'], '813': ['813']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '814', '815', '816', 'b', 'e'], '797': ['797', '798', '799', '801', '802', '811', 'a', 'd'], '800': ['800'], '803': ['803', '809', '810', '817', '818', 'out'], '806': ['806'], '807': ['807'], '808': ['808'], '812': ['812'], '813': ['813'], 'c': ['c']})"
