Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '811', 'e'], '797': ['797', '800', '801', '802', '803', '806', 'a', 'c'], '798': ['798', '799', '808', '809', '813', '814', 'b', 'd'], '807': ['807'], '812': ['812', '815', '816', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '812', '815', '816', 'out'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '799', '807', '808', '809', '813', '814', 'b'], '806': ['806', 'd'], 'e': ['e']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '808', '809', '810', 'b'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '813', '814', '815', '816', 'd', 'out', '812'], '806': ['806', '807'], 'e': ['e']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '808', '809', '810', 'b'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '806', '813', '814', '815', '816', 'd', 'out'], '807': ['807', 'e'], '812': ['812']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '809', '810', '816', 'out', '815'], '797': ['797', '800', '801', '811', '812', 'a', 'c', 'e'], '798': ['798', '799', '806', '807', '813', '814', 'b', 'd'], '802': ['802', '803'], '808': ['808']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '816', 'out', '812', '815'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '799', '808', '809', '813', '814', 'b', 'd'], '806': ['806'], '807': ['807', 'e']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '805', '807', '808', '809', '810', '811', 'e'], '797': ['797', '800', '801', 'a', 'c'], '798': ['798', '799', '806', '813', '814', 'b', 'd', '802'], '803': ['803', '804'], '812': ['812', '815', '816', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '809', '810', '816', 'e', 'out'], '797': ['797', '800', '801', '802', '811', '812', 'a', 'c'], '798': ['798', '799', '806', '813', '814', 'b', 'd', '807'], '803': ['803'], '808': ['808'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '806', '807', 'd', 'e'], '797': ['797', '800', '801', '811', '812', 'a', 'c'], '798': ['798', '799', '813', '814', '815', '816', 'b', 'out'], '802': ['802', '803'], '808': ['808'], '809': ['809', '810']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '804', '805', '808', '809', '810', 'b'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '806', '813', '814', '815', '816', 'd', 'out'], '807': ['807'], '812': ['812'], 'e': ['e']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '812', '815', '816', 'out'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '799', '807', '808', '809', '813', '814', 'b'], '806': ['806'], 'd': ['d'], 'e': ['e']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '816', 'out', '812', '815'], '797': ['797'], '798': ['798', '799', '808', '809', '813', '814', 'b', 'd'], '800': ['800', '801', '811', 'c', 'e'], '802': ['802', '806', 'a', '803'], '807': ['807']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '810', '816', 'out', '812', '815'], '797': ['797', '800', '801', '802', '803', '811', 'a', 'c'], '798': ['798', '799', '808', '809', '813', '814', 'b', 'd'], '806': ['806'], '807': ['807'], 'e': ['e']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '805', '809', '810', '816', 'out'], '797': ['797', '800', '801', '811', '812', 'a', 'c', 'e'], '798': ['798', '799', '806', '807', '813', '814', 'b', 'd'], '802': ['802', '803'], '808': ['808'], '815': ['815']})"
