Time Cost: 0.0006074905395507812s
Community 1: ['82']
Community 2: ['83']
Community 3: ['84']
Community 4: ['85']
Community 5: ['86']
Community 6: ['87']
Community 7: ['88']
Community 8: ['D0[0]']
Community 9: ['D0[1]']
Community 10: ['D1[0]']
Community 11: ['D1[1]']
Community 12: ['S']
Community 13: ['Y[0]']
Community 14: ['Y[1]']
