Benchmark,AttemptRange,RunTime
4input_5353,"[1, 6]",0.5108141899108887
4input_6246,"[1, 6]",1.2470555305480957
4input_6471,"[1, 6]",0.6630256175994873
4input_6842,"[1, 6]",0.24839520454406738
4input_7365,"[1, 6]",0.7794754505157471
4input_7620,"[1, 6]",2.4685797691345215
4input_8726,"[1, 6]",0.864710807800293
4input_10373,"[1, 6]",1.5437793731689453
4input_11258,"[1, 6]",0.8872442245483398
4input_13651,"[1, 6]",3.098320960998535
4input_13742,"[1, 6]",3.0158584117889404
4input_13811,"[1, 6]",0.8394041061401367
4input_15412,"[1, 6]",1.7663354873657227
4input_15553,"[1, 6]",4.102356672286987
4input_16292,"[1, 6]",1.043381929397583
4input_16418,"[1, 6]",3.044283390045166
4input_16891,"[1, 6]",0.8127384185791016
4input_17289,"[1, 6]",3.0109715461730957
4input_17385,"[1, 6]",2.571812152862549
4input_18321,"[1, 6]",0.591785192489624
4input_18834,"[1, 6]",1.0225708484649658
4input_19348,"[1, 6]",1.2700610160827637
4input_19890,"[1, 6]",0.6796393394470215
4input_30215,"[1, 6]",1.0938317775726318
4input_30293,"[1, 6]",1.0158462524414062
4input_30304,"[1, 6]",0.4821288585662842
4input_30485,"[1, 6]",0.6574862003326416
4input_31534,"[1, 6]",3.6538965702056885
4input_31773,"[1, 6]",0.40859007835388184
4input_32058,"[1, 6]",0.9308998584747314
4input_32474,"[1, 6]",3.794365406036377
4input_33484,"[1, 6]",1.7067387104034424
4input_34335,"[1, 6]",0.8560941219329834
4input_34352,"[1, 6]",1.0948119163513184
4input_36208,"[1, 6]",0.15293407440185547
4input_36445,"[1, 6]",1.0080437660217285
4input_36764,"[1, 6]",0.39943909645080566
4input_37740,"[1, 6]",0.1627042293548584
4input_38141,"[1, 6]",0.9746863842010498
4input_38389,"[1, 6]",1.5955595970153809
4input_38421,"[1, 6]",1.59214186668396
4input_39057,"[1, 6]",1.356623649597168
4input_39469,"[1, 6]",0.8932442665100098
4input_39513,"[1, 6]",0.9781036376953125
4input_39917,"[1, 6]",1.1079237461090088
4input_40287,"[1, 6]",1.1069445610046387
4input_41284,"[1, 6]",0.3775789737701416
4input_42970,"[1, 6]",1.081719160079956
4input_43104,"[1, 6]",0.9179506301879883
4input_44033,"[1, 6]",0.40781164169311523
4input_44531,"[1, 6]",2.5504517555236816
4input_44824,"[1, 6]",2.0830748081207275
4input_44903,"[1, 6]",0.708226203918457
4input_45536,"[1, 6]",1.1293234825134277
4input_45681,"[1, 6]",1.1270837783813477
4input_45829,"[1, 6]",1.588592529296875
4input_46076,"[1, 6]",1.491793155670166
4input_47382,"[1, 6]",0.5921924114227295
4input_47604,"[1, 6]",0.8251016139984131
4input_47762,"[1, 6]",1.9938368797302246
4input_47870,"[1, 6]",1.0802617073059082
4input_49513,"[1, 6]",0.9457335472106934
4input_49782,"[1, 6]",0.7318289279937744
4input_50119,"[1, 6]",0.6968345642089844
4input_50293,"[1, 6]",0.7175447940826416
4input_50457,"[1, 6]",1.763561487197876
4input_50508,"[1, 6]",0.3435685634613037
4input_51561,"[1, 6]",1.2399346828460693
4input_52116,"[1, 6]",0.9631485939025879
4input_52550,"[1, 6]",3.0962815284729004
4input_53423,"[1, 6]",1.8455924987792969
4input_53427,"[1, 6]",1.334693431854248
4input_54384,"[1, 6]",0.7209882736206055
4input_54847,"[1, 6]",0.6209030151367188
4input_55069,"[1, 6]",0.7209587097167969
4input_55448,"[1, 6]",1.1413424015045166
4input_55714,"[1, 6]",0.7730052471160889
4input_55816,"[1, 6]",0.740546703338623
4input_56565,"[1, 6]",1.3481605052947998
4input_56815,"[1, 6]",0.33437156677246094
4input_56905,"[1, 6]",1.5634751319885254
4input_57451,"[1, 6]",0.7259843349456787
4input_58459,"[1, 6]",1.5651733875274658
4input_58720,"[1, 6]",0.5328168869018555
4input_59730,"[1, 6]",1.1843206882476807
4input_61601,"[1, 6]",0.9960994720458984
4input_61894,"[1, 6]",0.7837159633636475
4input_62187,"[1, 6]",0.13036012649536133
4input_62220,"[1, 6]",1.2216224670410156
4input_62670,"[1, 6]",0.5947861671447754
4input_64111,"[1, 6]",0.1158912181854248
4input_65265,"[1, 6]",0.7465689182281494
5input_1273,"[1, 6]",5.761795520782471
5input_1397,"[1, 6]",4.222938060760498
5input_1405,"[1, 6]",2.1214356422424316
5input_2107,"[1, 6]",5.069981098175049
5input_3830,"[1, 6]",1.167280912399292
5input_4981,"[1, 6]",2.3011345863342285
5input_5556,"[1, 6]",3.301701307296753
5input_5603,"[1, 6]",3.242560386657715
5input_6684,"[1, 6]",0.6956605911254883
5input_6832,"[1, 6]",4.261570453643799
5input_9210,"[1, 6]",10.418709516525269
5input_10607,"[1, 6]",4.717090129852295
5input_12818,"[1, 6]",2.5630576610565186
5input_14623,"[1, 6]",4.361212253570557
5input_15968,"[1, 6]",12.849515914916992
5input_18087,"[1, 6]",2.9796135425567627
5input_21475,"[1, 6]",4.0815041065216064
5input_23439,"[1, 6]",5.628821849822998
5input_23810,"[1, 6]",3.0731303691864014
5input_24130,"[1, 6]",3.444772720336914
5input_24161,"[1, 6]",3.53775954246521
5input_24542,"[1, 6]",4.971156597137451
5input_26442,"[1, 6]",7.05302882194519
5input_26658,"[1, 6]",3.828598737716675
5input_28631,"[1, 6]",3.5074753761291504
5input_32266,"[1, 6]",13.178886890411377
5input_33649,"[1, 6]",7.514341354370117
5input_34261,"[1, 6]",2.3053154945373535
5input_34797,"[1, 6]",1.164128065109253
5input_34918,"[1, 6]",2.901493787765503
5input_35490,"[1, 6]",1.2032232284545898
5input_36413,"[1, 6]",3.8442859649658203
5input_36527,"[1, 6]",6.658980369567871
5input_39460,"[1, 6]",3.667595624923706
5input_42067,"[1, 6]",40.27213382720947
5input_42404,"[1, 6]",3.452944755554199
5input_42709,"[1, 6]",2.7159924507141113
5input_43512,"[1, 6]",5.717216968536377
5input_43950,"[1, 6]",2.400912046432495
5input_44062,"[1, 6]",6.522222518920898
5input_44784,"[1, 6]",1.9394454956054688
5input_46310,"[1, 6]",0.9177701473236084
5input_46493,"[1, 6]",2.145785093307495
5input_47017,"[1, 6]",4.3118555545806885
5input_47630,"[1, 6]",2.9466543197631836
5input_47980,"[1, 6]",2.4644105434417725
5input_48024,"[1, 6]",4.872925758361816
5input_49091,"[1, 6]",3.779346227645874
5input_52531,"[1, 6]",3.7920854091644287
5input_53065,"[1, 6]",3.6031126976013184
5input_54207,"[1, 6]",2.600475549697876
5input_54264,"[1, 6]",1.5636770725250244
5input_54680,"[1, 6]",3.3230972290039062
5input_55865,"[1, 6]",3.425312042236328
5input_56870,"[1, 6]",1.543534755706787
5input_57143,"[1, 6]",4.469574928283691
5input_57515,"[1, 6]",2.1031627655029297
5input_57612,"[1, 6]",6.429240703582764
5input_58805,"[1, 6]",11.949110984802246
5input_59688,"[1, 6]",3.5275633335113525
5input_59988,"[1, 6]",2.966684579849243
5input_61042,"[1, 6]",2.1997642517089844
5input_61281,"[1, 6]",0.7622511386871338
5input_64931,"[1, 6]",2.059511423110962
5input_65376,"[1, 6]",0.8457794189453125
5input_65385,"[1, 6]",8.417216539382935
5input_65532,"[1, 6]",2.678676128387451
5input_65845,"[1, 6]",10.171515226364136
5input_66234,"[1, 6]",8.647223472595215
5input_66979,"[1, 6]",7.568971395492554
5input_68956,"[1, 6]",5.533311128616333
5input_70658,"[1, 6]",3.249546766281128
5input_71130,"[1, 6]",2.6120753288269043
5input_71165,"[1, 6]",2.5838027000427246
5input_71517,"[1, 6]",2.140284776687622
5input_72312,"[1, 6]",2.3430562019348145
5input_72745,"[1, 6]",4.115484952926636
5input_74178,"[1, 6]",2.4553580284118652
5input_75086,"[1, 6]",7.195244550704956
5input_76297,"[1, 6]",5.103841543197632
5input_76407,"[1, 6]",4.203336000442505
5input_78606,"[1, 6]",3.934835195541382
5input_79845,"[1, 6]",2.6594929695129395
5input_80577,"[1, 6]",4.529175758361816
5input_80727,"[1, 6]",2.766374349594116
5input_82006,"[1, 6]",1.8849523067474365
5input_87277,"[1, 6]",2.5097475051879883
5input_87839,"[1, 6]",1.236342191696167
5input_88715,"[1, 6]",3.4312644004821777
5input_90373,"[1, 6]",4.3001885414123535
5input_90460,"[1, 6]",7.606615781784058
5input_90463,"[1, 6]",6.9747984409332275
5input_90564,"[1, 6]",0.6634266376495361
5input_90615,"[1, 6]",1.6808397769927979
5input_91237,"[1, 6]",10.906836748123169
5input_92119,"[1, 6]",1.8017845153808594
5input_92868,"[1, 6]",3.392122507095337
5input_94058,"[1, 6]",15.115155935287476
5input_96930,"[1, 6]",2.1201915740966797
5input_98263,"[1, 6]",2.0459089279174805
6input_0,"[1, 6]",22.02172589302063
6input_1,"[1, 6]",25.93955159187317
6input_2,"[1, 6]",0.1313917636871338
6input_3,"[1, 6]",2.2989234924316406
6input_4,"[1, 6]",21.901122093200684
6input_5,"[1, 6]",66.9889395236969
6input_6,"[1, 6]",4.714554071426392
6input_7,"[1, 6]",5.0823729038238525
6input_8,"[1, 6]",37.76961088180542
6input_9,"[1, 6]",15.469828128814697
6input_10,"[1, 6]",81.8335485458374
6input_11,"[1, 6]",32.770564794540405
6input_12,"[1, 6]",54.512356996536255
6input_13,"[1, 6]",0.21402263641357422
6input_14,"[1, 6]",43.83273434638977
6input_15,"[1, 6]",33.57561683654785
6input_16,"[1, 6]",5.299499273300171
6input_17,"[1, 6]",1.52046537399292
6input_18,"[1, 6]",8.350245237350464
6input_19,"[1, 6]",10.66453766822815
6input_20,"[1, 6]",11.72610092163086
6input_21,"[1, 6]",1.3584425449371338
6input_22,"[1, 6]",8.553950548171997
6input_23,"[1, 6]",44.497660398483276
6input_24,"[1, 6]",14.508114576339722
6input_25,"[1, 6]",0.987433910369873
6input_26,"[1, 6]",76.7628321647644
6input_27,"[1, 6]",9.079466819763184
6input_28,"[1, 6]",54.12247157096863
6input_29,"[1, 6]",44.12988328933716
6input_30,"[1, 6]",19.33849596977234
6input_31,"[1, 6]",22.24228000640869
6input_32,"[1, 6]",8.102222681045532
6input_33,"[1, 6]",1.1271781921386719
6input_34,"[1, 6]",0.2233273983001709
6input_35,"[1, 6]",26.349528789520264
6input_36,"[1, 6]",34.55484747886658
6input_37,"[1, 6]",95.29905867576599
6input_38,"[1, 6]",52.25401163101196
6input_39,"[1, 6]",34.9362428188324
6input_40,"[1, 6]",56.724207401275635
6input_41,"[1, 6]",0.49207210540771484
6input_42,"[1, 6]",5.533834934234619
6input_43,"[1, 6]",0.6796987056732178
6input_44,"[1, 6]",56.62414813041687
6input_45,"[1, 6]",9.887076377868652
6input_46,"[1, 6]",13.044710159301758
6input_47,"[1, 6]",27.572226762771606
6input_48,"[1, 6]",12.731613397598267
6input_49,"[1, 6]",14.873939275741577
6input_50,"[1, 6]",10.486759662628174
6input_51,"[1, 6]",1.1241612434387207
6input_52,"[1, 6]",34.135990619659424
6input_53,"[1, 6]",27.047892570495605
6input_54,"[1, 6]",57.31981062889099
6input_55,"[1, 6]",22.91035556793213
6input_56,"[1, 6]",32.89645576477051
6input_57,"[1, 6]",37.28267216682434
6input_58,"[1, 6]",1.445345163345337
6input_59,"[1, 6]",6.852257966995239
6input_60,"[1, 6]",6.3064939975738525
6input_61,"[1, 6]",43.448269844055176
6input_62,"[1, 6]",1.3958640098571777
6input_63,"[1, 6]",1.13604736328125
6input_64,"[1, 6]",2.055987596511841
6input_65,"[1, 6]",3.5452117919921875
6input_66,"[1, 6]",45.061991453170776
6input_67,"[1, 6]",52.27437663078308
6input_68,"[1, 6]",30.574681043624878
6input_69,"[1, 6]",16.11191415786743
6input_70,"[1, 6]",18.74547028541565
6input_71,"[1, 6]",1.6668851375579834
6input_72,"[1, 6]",66.5000581741333
6input_73,"[1, 6]",29.5274076461792
6input_74,"[1, 6]",7.676179885864258
6input_75,"[1, 6]",37.86890959739685
6input_76,"[1, 6]",29.558311223983765
6input_77,"[1, 6]",0.14217495918273926
6input_78,"[1, 6]",33.88990020751953
6input_79,"[1, 6]",56.83016014099121
6input_80,"[1, 6]",35.13039755821228
6input_81,"[1, 6]",3.2559938430786133
6input_82,"[1, 6]",7.635811805725098
6input_83,"[1, 6]",26.434977293014526
6input_84,"[1, 6]",6.875262022018433
6input_85,"[1, 6]",70.211008310318
6input_86,"[1, 6]",0.25029563903808594
6input_87,"[1, 6]",74.54746079444885
6input_88,"[1, 6]",38.80729389190674
6input_89,"[1, 6]",43.76624822616577
6input_90,"[1, 6]",1.1887016296386719
6input_91,"[1, 6]",9.847371101379395
6input_92,"[1, 6]",51.202834129333496
6input_93,"[1, 6]",31.560623168945312
6input_94,"[1, 6]",22.85073161125183
6input_95,"[1, 6]",0.1237034797668457
6input_96,"[1, 6]",17.63789677619934
6input_97,"[1, 6]",20.84809947013855
6input_98,"[1, 6]",11.850085973739624
6input_99,"[1, 6]",18.38261651992798
7input_0,"[1, 6]",154.38879895210266
7input_1,"[1, 6]",220.9705638885498
7input_2,"[1, 6]",184.87161564826965
7input_3,"[1, 6]",75.199631690979
7input_5,"[1, 6]",856.8757469654083
7input_7,"[1, 6]",16.000691890716553
7input_9,"[1, 6]",328.04859590530396
7input_11,"[1, 6]",167.96536874771118
7input_12,"[1, 6]",297.9745399951935
7input_13,"[1, 6]",433.83897638320923
7input_14,"[1, 6]",620.0084097385406
7input_16,"[1, 6]",363.09687399864197
7input_17,"[1, 6]",47.70834231376648
7input_18,"[1, 6]",542.3252387046814
7input_20,"[1, 6]",699.6280052661896
7input_22,"[1, 6]",48.24165344238281
7input_24,"[1, 6]",630.5325133800507
7input_26,"[1, 6]",147.69478607177734
7input_27,"[1, 6]",5.600495338439941
7input_29,"[1, 6]",694.0639002323151
7input_30,"[1, 6]",305.53582239151
7input_32,"[1, 6]",680.1982488632202
7input_34,"[1, 6]",351.8806436061859
7input_35,"[1, 6]",15.357840538024902
7input_36,"[1, 6]",93.27771782875061
7input_37,"[1, 6]",70.6428325176239
7input_38,"[1, 6]",0.6836025714874268
7input_40,"[1, 6]",5.299288272857666
7input_42,"[1, 6]",282.4556350708008
7input_43,"[1, 6]",40.65231800079346
7input_46,"[1, 6]",634.028077840805
7input_47,"[1, 6]",555.8071846961975
7input_48,"[1, 6]",791.3174986839294
7input_49,"[1, 6]",0.41961193084716797
7input_50,"[1, 6]",679.6792421340942
7input_51,"[1, 6]",55.48314332962036
7input_52,"[1, 6]",2.218782901763916
7input_55,"[1, 6]",32.0919144153595
7input_56,"[1, 6]",279.8357124328613
7input_57,"[1, 6]",80.71986722946167
7input_58,"[1, 6]",587.1299362182617
7input_59,"[1, 6]",36.48814296722412
7input_60,"[1, 6]",691.2964837551117
7input_62,"[1, 6]",90.98503804206848
7input_64,"[1, 6]",94.4457335472107
7input_66,"[1, 6]",4.313206195831299
7input_67,"[1, 6]",82.24094033241272
7input_68,"[1, 6]",356.35729241371155
7input_70,"[1, 6]",720.7386815547943
7input_72,"[1, 6]",239.64103317260742
7input_73,"[1, 6]",71.03462839126587
7input_74,"[1, 6]",624.1028969287872
7input_75,"[1, 6]",5.710496664047241
7input_76,"[1, 6]",792.1925909519196
7input_77,"[1, 6]",0.17436480522155762
7input_78,"[1, 6]",623.5823442935944
7input_79,"[1, 6]",457.40296745300293
7input_82,"[1, 6]",591.1498205661774
7input_83,"[1, 6]",237.57749700546265
7input_85,"[1, 6]",14.297414302825928
7input_86,"[1, 6]",11.74254846572876
7input_88,"[1, 6]",17.810943126678467
7input_92,"[1, 6]",77.90863847732544
7input_93,"[1, 6]",539.3129389286041
7input_96,"[1, 6]",31.126014471054077
7input_97,"[1, 6]",632.7193374633789
7input_98,"[1, 6]",9.117974519729614
8input_0,"[1, 6]",189.07005143165588
8input_1,"[1, 6]",1525.1426379680634
8input_3,"[1, 6]",654.3569951057434
8input_4,"[1, 6]",335.9914519786835
8input_6,"[1, 6]",135.01676058769226
8input_8,"[1, 6]",0.6732101440429688
8input_9,"[1, 6]",2.1742515563964844
8input_13,"[1, 6]",167.2854518890381
8input_14,"[1, 6]",2215.555769443512
8input_19,"[1, 6]",1347.7438867092133
8input_32,"[1, 6]",709.4934360980988
8input_35,"[1, 6]",998.0286085605621
8input_36,"[1, 6]",1716.9444780349731
8input_38,"[1, 6]",2903.0762734413147
8input_45,"[1, 6]",2.722238779067993
8input_46,"[1, 6]",36.563310861587524
8input_62,"[1, 6]",37.8597936630249
8input_64,"[1, 6]",782.8263831138611
8input_67,"[1, 6]",2770.2209327220917
8input_68,"[1, 6]",644.5499491691589
8input_69,"[1, 6]",246.0282826423645
8input_70,"[1, 6]",106.04529476165771
8input_74,"[1, 6]",2923.509464740753
8input_75,"[1, 6]",2692.466819047928
8input_79,"[1, 6]",1528.2445752620697
8input_82,"[1, 6]",290.7031638622284
8input_83,"[1, 6]",3.7226555347442627
8input_87,"[1, 6]",5.023048162460327
8input_90,"[1, 6]",1183.2068889141083
8input_94,"[1, 6]",2492.937684059143
8input_95,"[1, 6]",1774.680818080902
8input_98,"[1, 6]",198.66209602355957
md5_opt_nor2_8_5_nc,"[1, 11]",189.10829377174377
md5_opt_all_8_5_nc,"[1, 11]",14.148194074630737
md5_opt_nand_8_5_nc,"[1, 11]",161.44624710083008
md5_opt_ExceptXORXNOR_8_5_nc,"[1, 11]",55.51463770866394
md5_opt_nor2_8_6_nc,"[1, 11]",169.2969467639923
md5_opt_all_8_6_nc,"[1, 11]",14.597960472106934
md5_opt_nand_8_6_nc,"[1, 11]",146.16288876533508
md5_opt_ExceptXORXNOR_8_6_nc,"[1, 11]",52.50425481796265
md5_opt_nor2_12_5_nc,"[1, 11]",1126.3773136138916
md5_opt_all_12_5_nc,"[1, 11]",67.05036067962646
md5_opt_nand_12_5_nc,"[1, 11]",820.279294013977
md5_opt_ExceptXORXNOR_12_5_nc,"[1, 11]",143.5038058757782
md5_opt_nor2_12_6_nc,"[1, 11]",1179.4486365318298
md5_opt_nand_12_6_nc,"[1, 11]",976.3668692111969
md5_opt_ExceptXORXNOR_12_6_nc,"[1, 11]",239.70502591133118
md5_opt_nor2_20_5_nc,"[1, 11]",2408.0073280334473
md5_opt_all_20_5_nc,"[1, 11]",121.1208279132843
md5_opt_nand_20_5_nc,"[1, 11]",1572.4446675777435
md5_opt_ExceptXORXNOR_20_5_nc,"[1, 11]",233.53063821792603
md5_opt_nor2_20_6_nc,"[1, 11]",2603.893662214279
md5_opt_nand_20_6_nc,"[1, 11]",1920.0083546638489
md5_opt_ExceptXORXNOR_20_6_nc,"[1, 11]",395.184935092926
sha256_core_8,"[1, 11]",7646.049468278885
