Total Number of Comms,Solution
4,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', 'a', 'c'], '799': ['799', '801', '802', '807', '808', '809', 'b', 'e'], '810': ['810', '813', '814', '815', '816', '817', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', '813', 'a', 'c'], '799': ['799', '801', '802', 'b', 'e', '807', '808', '809'], '810': ['810', '814', '815', '816', '817', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '803', '813', 'a', '800', 'c'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '810': ['810', '814', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '803', '813', 'a'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '800': ['800', 'c'], '810': ['810', '814', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '811', '812', 'd', 'e'], '797': ['797', '813'], '799': ['799', '814', '815', '816', 'b'], '800': ['800', '801', '802', '807', 'c'], '803': ['803', '806', '808', '809', '810', '817', 'a', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', 'a', 'c'], '799': ['799', '801', '802', '807', '808', '809', 'b', 'e'], '810': ['810'], '813': ['813', '814', '815', '816', '817', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', '813', 'a', 'c'], '799': ['799', '801', '802', 'b', 'e', '807', '808', '809'], '810': ['810'], '814': ['814', '815', '816', '817', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '812', '814', '815', '816', 'b', 'e'], '797': ['797', '811', '813'], '798': ['798', '805', '806', '810', '817', 'd', 'out'], '800': ['800', '802', '803', '807', '808', '809', 'a', 'c'], '801': ['801'], '804': ['804']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '803', '813', 'a'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '800': ['800'], '810': ['810', '814', '815', '816', '817', 'out'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '801', '804', 'e'], '797': ['797'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '813', '814', '815', '816', 'b'], '800': ['800', '802', '803', '807', '808', '809', 'a', 'c'], '812': ['812']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '814', '815', '816', 'b', '813'], '800': ['800', 'c'], '801': ['801', '802', '807', '808', '809'], '812': ['812', 'e']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '814', '815', '816', '817', 'b', 'out', '810'], '800': ['800', '813', 'c'], '801': ['801', 'e'], '802': ['802', '803', '807', '808', '809', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799', '814', '815', '816', '817', 'b', 'out', '813'], '800': ['800', 'c'], '801': ['801'], '802': ['802', '806', '807', '808', '809', '810'], '812': ['812', 'e']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '814', '815', '816', 'b', '813'], '800': ['800'], '801': ['801', '802', '807', '808', '809'], '812': ['812', 'e'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '814', '815', '816', '817', 'b', 'out', '810'], '800': ['800', '813', 'c'], '801': ['801'], '802': ['802', '803', '807', '808', '809', 'a'], 'e': ['e']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '804', 'e'], '797': ['797', '803', '808', 'a'], '798': ['798', '805', '806', '811', '812', '815', '816', 'd'], '799': ['799', '813', '814', 'b'], '800': ['800', 'c'], '801': ['801'], '802': ['802', '807', '809', '810', '817', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '803', '813', 'a'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '800': ['800'], '810': ['810'], '814': ['814', '815', '816', '817', 'out'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800', 'c'], '801': ['801'], '802': ['802', '806', '807', '808', '809', '810'], '812': ['812', 'e'], '813': ['813']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800', '813', 'c'], '801': ['801'], '802': ['802', '803', '807', '808', '809', 'a'], '810': ['810'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '804', 'e'], '797': ['797', '803', '808', 'a'], '798': ['798', '805', '806', '811', '812', '815', '816', 'd'], '799': ['799', '813', '814', 'b'], '800': ['800'], '801': ['801'], '802': ['802', '807', '809', '810', '817', 'out'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '814', '815', '816', 'b', '813'], '800': ['800'], '801': ['801', '802', '807', '808', '809'], '812': ['812'], 'c': ['c'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '812', '814', '815', '816', 'b', 'e'], '797': ['797'], '798': ['798', '805', '806', '810', '817', 'd', 'out'], '800': ['800', '802', '803', '807', '808', '809', 'a', 'c'], '801': ['801'], '804': ['804'], '811': ['811'], '813': ['813']})"
9,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800', 'c'], '801': ['801'], '802': ['802', '806', '807', '808', '809', '810'], '812': ['812'], '813': ['813'], 'e': ['e']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', '813', 'a', 'c'], '799': ['799', '801', '802', 'b', 'e', '807', '808', '809'], '810': ['810'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '813', '814', '815', '816', 'b'], '800': ['800', '802', '803', '807', '808', '809', 'a', 'c'], '801': ['801'], '804': ['804'], '812': ['812'], 'e': ['e']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '811', '812', 'd', 'e'], '797': ['797', '813'], '799': ['799', '814', '815', '816', 'b'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803', '806', '808', '809', '810', '817', 'a', 'out'], '807': ['807'], 'c': ['c']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '814', '815', '816', 'b', '813'], '800': ['800'], '801': ['801'], '802': ['802', '807', '808', '809'], '812': ['812'], 'c': ['c'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '812', '814', '815', '816', 'b', 'e'], '797': ['797'], '798': ['798', '805', '806', '810', '817', 'd', 'out'], '800': ['800'], '801': ['801'], '802': ['802', '803', '807', '808', '809', 'a'], '804': ['804'], '811': ['811'], '813': ['813'], 'c': ['c']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799', '814', '815', '816', 'b'], '800': ['800'], '801': ['801'], '802': ['802', '807', '808', '809'], '812': ['812'], '813': ['813'], 'c': ['c'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800'], '801': ['801'], '802': ['802', '806', '807', '808', '809', '810'], '812': ['812'], '813': ['813'], 'c': ['c'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '803', '808', 'a'], '798': ['798', '805', '806', '811', '812', '815', '816', 'd'], '799': ['799', '813', '814', 'b'], '800': ['800'], '801': ['801'], '802': ['802', '807', '809', '810', '817', 'out'], '804': ['804'], 'c': ['c'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800'], '801': ['801'], '802': ['802', '803', '807', '808', '809', 'a'], '810': ['810'], '813': ['813'], 'c': ['c'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '811', '812', 'd', 'e'], '797': ['797'], '799': ['799', '814', '815', '816', 'b'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803', '806', '808', '809', '810', '817', 'a', 'out'], '807': ['807'], '813': ['813'], 'c': ['c']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '803', '813', 'a'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '800': ['800'], '810': ['810'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'c': ['c'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797', '800', '803', 'a', 'c'], '799': ['799'], '801': ['801'], '802': ['802'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '813': ['813', '814', '815', '816', '817', 'out'], 'b': ['b'], 'e': ['e']})"
13,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '803', '808', 'a'], '798': ['798', '805', '806', '811', '812', '815', '816', 'd'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802', '807', '809', '810', '817', 'out'], '804': ['804'], '813': ['813'], '814': ['814'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
14,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '801', '802', 'b', 'e', '807', '808', '809'], '800': ['800'], '803': ['803'], '810': ['810'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'796': ['796', '797', '803', '804', 'a'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802', '807', '808', '809'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
14,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799'], '800': ['800', '802', '803', '807', '808', '809', 'a', 'c'], '801': ['801'], '804': ['804'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], 'b': ['b'], 'e': ['e']})"
14,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '801', '802', '807', '808', '809', 'e', 'b'], '800': ['800'], '803': ['803'], '810': ['810'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800'], '801': ['801'], '802': ['802'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '812': ['812'], '813': ['813'], 'c': ['c'], 'e': ['e']})"
15,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '814', '815', '816', '817', 'b', 'out'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '813': ['813'], 'a': ['a'], 'c': ['c'], 'e': ['e']})"
16,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '813': ['813', '814', '815', '816', '817', 'out'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
16,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '811', '812', '815', '816', 'd'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802', '807', '809', '810', '817', 'out'], '803': ['803'], '804': ['804'], '808': ['808'], '813': ['813'], '814': ['814'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
16,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799'], '800': ['800'], '801': ['801', '802', '807', '808', '809', 'e'], '803': ['803'], '810': ['810'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'out': ['out']})"
17,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798'], '799': ['799', '814', '815', '816', 'b'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803', '806', '808', '809', '810', '817', 'a', 'out'], '804': ['804'], '805': ['805'], '807': ['807'], '811': ['811'], '812': ['812'], '813': ['813'], 'c': ['c'], 'd': ['d'], 'e': ['e']})"
17,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799', '801', '802', 'b', 'e'], '800': ['800'], '803': ['803'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
17,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '810', '817', 'd', 'out'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802', '803', '807', '808', '809', 'a'], '804': ['804'], '811': ['811'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
18,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802', '807', '808', '809'], '803': ['803'], '804': ['804'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
21,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '805', '806', '810', '811', '817', 'd', 'out'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '807': ['807'], '808': ['808'], '809': ['809'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
21,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '803', '804', '805', '811', 'a', 'd'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'b': ['b'], 'c': ['c'], 'e': ['e'], 'out': ['out']})"
21,"defaultdict(<class 'list'>, {'796': ['796', '798', '804', '805', '806', '811', '812', 'd'], '797': ['797'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '813': ['813'], '814': ['814'], '815': ['815'], '816': ['816'], '817': ['817'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e'], 'out': ['out']})"
