Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', '1664', '1667', '1668', '1671', '1672', 'a', 'f'], '1669': ['1669', '1670', 'b', 'd']})"
3,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', '1664', '1667', 'a', 'f'], '1668': ['1668', '1669', '1670', '1671', '1672', 'b', 'd']})"
4,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', 'f'], '1664': ['1664', 'a'], '1667': ['1667', '1668', '1669', '1670', '1671', '1672', 'b', 'd']})"
4,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', '1664', '1667', '1668', '1670', '1671', 'a', 'f'], '1669': ['1669', 'b', 'd'], '1672': ['1672']})"
5,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1672', '1673', '1674', 'e', 'out'], '1663': ['1663', 'f'], '1664': ['1664', '1667', '1668', '1669', '1670', '1671', 'b', 'd'], 'a': ['a'], 'c': ['c']})"
5,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663'], '1664': ['1664', 'a'], '1667': ['1667', '1668', '1669', '1670', '1671', '1672', 'b', 'd'], 'f': ['f']})"
6,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', '1664', '1667', '1668', '1671', '1672', 'a', 'f'], '1669': ['1669'], '1670': ['1670'], 'b': ['b'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1672', '1673', '1674', 'e', 'out'], '1663': ['1663'], '1664': ['1664', '1667', '1668', '1669', '1670', '1671', 'b', 'd'], 'a': ['a'], 'c': ['c'], 'f': ['f']})"
6,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663', '1664', '1667', '1668', '1670', '1671', 'a', 'f'], '1669': ['1669'], '1672': ['1672'], 'b': ['b'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663'], '1664': ['1664'], '1667': ['1667', '1668', '1669', '1670', '1671', '1672', 'b', 'd'], 'a': ['a'], 'f': ['f']})"
7,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663'], '1664': ['1664'], '1667': ['1667'], '1668': ['1668', '1669', '1670', '1671', '1672', 'b', 'd'], 'a': ['a'], 'f': ['f']})"
13,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1673', '1674', 'c', 'e', 'out'], '1663': ['1663'], '1664': ['1664'], '1667': ['1667'], '1668': ['1668'], '1669': ['1669'], '1670': ['1670'], '1671': ['1671'], '1672': ['1672'], 'a': ['a'], 'b': ['b'], 'd': ['d'], 'f': ['f']})"
13,"defaultdict(<class 'list'>, {'1662': ['1662', '1665', '1666', '1672', '1673', '1674', 'e', 'out'], '1663': ['1663'], '1664': ['1664'], '1667': ['1667'], '1668': ['1668'], '1669': ['1669'], '1670': ['1670'], '1671': ['1671'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'f': ['f']})"
14,"defaultdict(<class 'list'>, {'1662': ['1662'], '1663': ['1663'], '1664': ['1664'], '1665': ['1665'], '1666': ['1666'], '1667': ['1667'], '1668': ['1668', '1669', '1670', '1671', '1672', 'b', 'd'], '1673': ['1673'], '1674': ['1674'], 'a': ['a'], 'c': ['c'], 'e': ['e'], 'f': ['f'], 'out': ['out']})"
20,"defaultdict(<class 'list'>, {'1662': ['1662'], '1663': ['1663'], '1664': ['1664'], '1665': ['1665'], '1666': ['1666'], '1667': ['1667'], '1668': ['1668'], '1669': ['1669'], '1670': ['1670'], '1671': ['1671'], '1672': ['1672'], '1673': ['1673'], '1674': ['1674'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'e': ['e'], 'f': ['f'], 'out': ['out']})"
