Total Number of Comms,Solution
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '808', '816', '817', '818', 'b', 'e'], '797': ['797', '800', '813', 'a', 'c'], '798': ['798', '801', '802', '803', '804', '805'], '806': ['806', '809', '810', '811', '812', '820', 'out', '819'], '807': ['807', '814', 'd'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '806', '816', 'e', '802', '804', 'c'], '797': ['797', '798', '800', '807', '813', 'a', 'd', '814'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '803': ['803'], '805': ['805', '812', '815', '819', '820', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '806', '816', 'c', 'e', '803'], '797': ['797', '798', '807', '813', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '812', '820', 'out'], '814': ['814', '815', '819']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '816', 'e', 'c'], '797': ['797', '798', '800', '807', '813', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '812', '820', 'out'], '814': ['814', '815', '819']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '802', '804', '806', '816', 'c', 'e'], '797': ['797', '798', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '817', '818', '819', '820', 'b', 'out'], '801': ['801', '815'], '803': ['803', '805', '810', '811', '812'], '809': ['809']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '806', '816', 'e', 'c'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '815', '817', '818', '819', '820', 'b', 'out'], '801': ['801', '803'], '802': ['802', '804', '805', '809', '810', '811', '812'], '808': ['808']})"
7,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '809', '816', '817', '818', 'b', 'e'], '801': ['801'], '802': ['802', '804', '806', 'c'], '803': ['803', '805', '811', '812', '820', 'out', '810'], '815': ['815', '819']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '806', '816', 'c', 'e'], '797': ['797', '798', '807', '813', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '812', '820', 'out'], '803': ['803'], '814': ['814', '815', '819']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '806', '816', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '815', '817', '818', '819', '820', 'b', 'out'], '801': ['801', '803'], '802': ['802', '804', '805', '809', '810', '811', '812'], '808': ['808'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '802', '804', '806', '816', 'c', 'e'], '797': ['797', '798', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '817', '818', '819', '820', 'b', 'out'], '801': ['801'], '803': ['803', '805', '810', '811', '812'], '809': ['809'], '815': ['815']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '816', 'e'], '797': ['797', '798', '800', '807', '813', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '812', '820', 'out'], '814': ['814', '815', '819'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '816', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '806', '808', '809', '810', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '811', '812', '820', 'out'], '815': ['815', '819'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '816', 'e', 'c'], '797': ['797'], '798': ['798', '800', '813', '814', 'd'], '799': ['799', '807', '808', '809', '817', '818', 'a', 'b'], '801': ['801'], '802': ['802', '804', '805'], '810': ['810', '811', '812', '815', '819', '820', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '808', '816', '817', '818', 'b', 'e'], '797': ['797', '800', '813', 'a', 'c'], '798': ['798', '801', '802', '803', '804', '805'], '806': ['806'], '807': ['807', '814', 'd'], '809': ['809', '810', '811', '812', '820', 'out'], '815': ['815'], '819': ['819']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '809', '816', '817', '818', 'b', 'e'], '801': ['801'], '802': ['802', '804', '806', 'c'], '803': ['803', '805', '811', '812', '820', 'out', '810'], '815': ['815'], '819': ['819']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '803', '806', '816', 'e'], '797': ['797'], '798': ['798', '800', '813', '814', 'd'], '799': ['799', '807', '808', '809', '817', '818', 'a', 'b'], '801': ['801'], '802': ['802', '804', '805'], '810': ['810', '811', '812', '815', '819', '820', 'out'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '806', '816', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '815', '817', '818', '819', '820', 'b', 'out'], '801': ['801'], '802': ['802', '804', '805', '809', '810', '811', '812'], '803': ['803'], '808': ['808'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '803', '816', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '806', '808', '809', '810', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '811', '812', '820', 'out'], '815': ['815'], '819': ['819'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '805', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '806': ['806'], '812': ['812', '815', '819', '820', 'out'], '816': ['816'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '806', '816', 'e', '802', '804', 'c'], '797': ['797', '798', '800', '807', '813', 'a', 'd', '814'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '803': ['803'], '805': ['805'], '812': ['812'], '815': ['815', '819', '820', 'out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '805', 'e'], '797': ['797', '798', '800', '807', '813', '814', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '806': ['806'], '812': ['812'], '815': ['815', '819', '820', 'out'], '816': ['816'], 'c': ['c']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '806', '816', 'c', 'e'], '797': ['797', '798', '807', '813', 'a', 'd'], '799': ['799', '808', '809', '810', '811', '817', '818', 'b'], '801': ['801'], '802': ['802', '804', '805', '812', '820', 'out'], '803': ['803'], '814': ['814'], '815': ['815'], '819': ['819']})"
