Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'b', 'c'], '379': ['379', 'd'], '381': ['381', '382', '383', '387', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '385', '386', 'a'], '379': ['379', '380', '381', '382', '384', 'b', 'c', 'd'], '383': ['383', '387', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '385', 'a', 'b'], '379': ['379', '380', '381', '384', 'c', 'd'], '383': ['383', '387', '388', '389', '390', 'out', '386']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '385', 'a'], '379': ['379', '380', '381', '384', 'c', 'd', '386'], '382': ['382', '383', '387', '388', '389', '390', 'b', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '385', '386', 'a', 'b'], '379': ['379', '380', '381', '384', 'c', 'd'], '383': ['383', '387', '388', '389', '390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '383', '385', '388', 'a', 'b'], '379': ['379', '380', '381', '384', 'c', 'd'], '386': ['386', '389', '390', 'out'], '387': ['387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '385', 'a'], '379': ['379', '380', '381', '384', 'c', 'd'], '382': ['382', '383', '387', '388', '389', '390', 'b', 'out'], '386': ['386']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'b', 'c'], '379': ['379'], '381': ['381', '382', '383', '387', '388', '389', '390', 'out'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '385', 'a', 'b'], '379': ['379', '380', '381', '384', 'c', 'd'], '383': ['383', '387', '388', '389', '390', 'out'], '386': ['386']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'b', 'c'], '379': ['379', '381', '382'], '383': ['383', '387', '388', '389', '390', 'out'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'b', 'c'], '379': ['379'], '381': ['381'], '382': ['382'], '383': ['383', '387', '388', '389', '390', 'out'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '382', '384', 'b', 'c', 'd'], '383': ['383', '387', '388', '389', '390', 'out'], '385': ['385'], '386': ['386'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '382', '383', '385', '388', 'a', 'b'], '379': ['379', '380', '381', '384', 'c', 'd'], '386': ['386'], '387': ['387'], '389': ['389'], '390': ['390'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '384', 'c', 'd'], '382': ['382'], '383': ['383', '387', '388', '389', '390', 'out'], '385': ['385'], '386': ['386'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '385', 'a'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '383', '387', '388', '389', '390', 'b', 'out'], '384': ['384'], '386': ['386'], 'c': ['c'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '383', '387', '388', '389', '390', 'b', 'out'], '384': ['384'], '385': ['385'], '386': ['386'], 'a': ['a'], 'c': ['c'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'b', 'c'], '379': ['379'], '381': ['381'], '382': ['382'], '383': ['383'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'd': ['d'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '384', 'c', 'd'], '382': ['382'], '383': ['383'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383', '387', '388', '389', '390', 'out'], '384': ['384'], '385': ['385'], '386': ['386'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
