Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '384', '385', 'a', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'out'], '381': ['381', 'b', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', 'b', 'd'], '381': ['381', '382', '383', '384', 'c'], '388': ['388', '389', '390', 'out'], 'a': ['a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '385', '386', 'a', 'd'], '379': ['379', '381', '389', '390', 'b', 'c', 'out'], '384': ['384'], '387': ['387', '388']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', 'b', 'd'], '381': ['381', '389', '390', 'c', 'out', '383', '384', '388'], '382': ['382'], 'a': ['a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '384', '385', 'a', 'd'], '379': ['379', '381', '389', '390', 'b', 'c', 'out'], '386': ['386'], '387': ['387', '388']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '384', '385', 'a', 'd'], '379': ['379', '386', '387', '388', '389', '390', 'out'], '381': ['381'], 'b': ['b'], 'c': ['c']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '385', '386', 'a', 'd'], '379': ['379', '381', '389', '390', 'b', 'c', 'out'], '384': ['384'], '387': ['387'], '388': ['388']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', '388', 'd'], '381': ['381', '383', '384', 'b', 'c'], '382': ['382'], '389': ['389', '390', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '384', '385', 'a', 'd'], '379': ['379', '381', '389', '390', 'b', 'c', 'out'], '386': ['386'], '387': ['387'], '388': ['388']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '385', 'a', 'd'], '379': ['379', '381', '386', '389', '390', 'b', 'c', 'out'], '384': ['384'], '387': ['387'], '388': ['388']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', 'b', 'd'], '381': ['381', '382', '383', '384', 'c'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', 'b', 'd'], '381': ['381', '389', '390', 'c', 'out'], '382': ['382'], '383': ['383'], '384': ['384'], '388': ['388'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', '388', 'd'], '381': ['381', '383', '384', 'b', 'c'], '382': ['382'], '389': ['389'], '390': ['390'], 'a': ['a'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', '388', 'd'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '385', '386', '387', 'b', 'd'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '384', '385', 'a', 'd'], '379': ['379'], '381': ['381'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'b': ['b'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '380', '382', '383', '385', '386', 'a', 'd'], '379': ['379'], '381': ['381'], '384': ['384'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'b': ['b'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '386', '389', '390', 'b', 'c', 'out'], '380': ['380'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], 'a': ['a'], 'd': ['d']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
