Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '813', '814', '815', '816', 'out'], '797': ['797', '798', '803', '804', '808', '809', 'b', 'd'], '799': ['799', '802', '810', '811', '812', 'a', 'c', 'e'], '800': ['800', '801', '805', '806'], '807': ['807']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '810', 'a', 'c', '814'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '802': ['802', '803', 'd'], '804': ['804', '808', '815', '816', 'out', '811', '812', '813'], 'e': ['e']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '813', '814', '815'], '797': ['797', '798', '803', '804', '806', '809', 'b', 'd'], '799': ['799', '802', '810', '811', '812', 'a', 'c', 'e'], '800': ['800'], '801': ['801', '805', '807', '808', '816', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '810', '811', '812', '814', 'a', 'e'], '797': ['797', '803', '804', '808', '809', '816', 'd', 'out'], '798': ['798', '800', '801', '805', '806', '807', 'b', 'c'], '799': ['799'], '813': ['813'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '813', '814', '815'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '799': ['799', '810', '811', '812', 'a', 'c', 'e'], '800': ['800'], '802': ['802', '803', '804', '808', '816', 'out'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '804', '808', '815', '816', 'out', '814'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '799': ['799', '802', '810', '811', '812', 'a', 'c', 'e'], '800': ['800'], '803': ['803', 'd'], '813': ['813']})"
6,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '803', '804', '809', '812', '813', '815', 'd'], '798': ['798', '801', '805', '806', '807', 'b', '800'], '799': ['799', '810', '814', 'a', 'c'], '802': ['802', '811', 'e'], '808': ['808', '816', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '799': ['799', '802', '803', '804', 'c', 'd', 'e'], '808': ['808'], '810': ['810', '811', '812', '813', '814', '815', '816', 'a'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '799': ['799', '810', '814', 'a', 'c'], '800': ['800'], '802': ['802', '803', '804', '811', '812', 'd', 'e'], '808': ['808', '813', '815', '816', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '810', '811', '812', '814', 'a'], '797': ['797', '799', '802', '803', '804', '809', 'c', 'd'], '798': ['798', '801', '805', '806', '807', 'b'], '800': ['800'], '808': ['808', '813', '815', '816', 'out'], 'e': ['e']})"
7,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '801', '805', '806', '807', '809', 'b'], '799': ['799', '802', '803', '804', 'c', 'd', 'e'], '800': ['800'], '808': ['808'], '810': ['810', '811', '812', '813', '814', '815', '816', 'a'], 'out': ['out']})"
