Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '800', '801', '805', '806', 'a'], '799': ['799', '810', '811', 'e'], '804': ['804', '807', '808', '809', '817', '818', 'out'], '814': ['814', '815', '816']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', '814', '815', 'b'], '797': ['797', '798', '800', '801', '805', '806', 'a', 'd'], '799': ['799', '810', 'c'], '804': ['804', '807', '808'], '809': ['809', '811', '816', '817', '818', 'e', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', 'a', '799'], '800': ['800', '804'], '801': ['801', '808', '809', '810', '811', 'e'], '814': ['814', '815', '816', '817', '818', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '806', '807', '808', 'b'], '797': ['797', '798', '800', '801', '805', '810', 'a', 'd'], '799': ['799', '813', '814', 'c'], '809': ['809', '811', '816', '817', '818', 'e', 'out', '815'], '812': ['812']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '806', '807', '808'], '797': ['797', '798', '800', '801', '805', '812', 'a', 'd'], '799': ['799', '813', '814', 'c', '810'], '809': ['809', '811', '816', '817', '818', 'e', 'out', '815'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', '808', 'a'], '799': ['799', '801', '810', '814'], '800': ['800'], '804': ['804'], '809': ['809', '811', '816', '817', '818', 'e', 'out', '815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '806', '807', '808'], '797': ['797', '798', '800', '801', '805', '812', 'a', 'd'], '799': ['799', '813', '814', 'c'], '809': ['809', '811', '816', '817', '818', 'e', 'out', '815'], '810': ['810'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '803', 'b', 'c', '804'], '797': ['797', '798', '805', '806', '812', '813', 'a', 'd'], '800': ['800'], '801': ['801', '808', '809', '810', '811', 'e'], '807': ['807'], '814': ['814', '815', '816', '817', '818', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '800', '801', '805', '806', 'a'], '799': ['799', '810', '811', 'e'], '804': ['804'], '807': ['807', '808', '809', '817', '818', 'out'], '814': ['814', '815', '816']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', 'a', '799'], '800': ['800'], '801': ['801', '808', '809', '810', '811', 'e'], '804': ['804'], '814': ['814', '815', '816', '817', '818', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', '808', 'a'], '799': ['799', '814'], '800': ['800', '801', '815'], '804': ['804'], '809': ['809', '817', '818', 'e', 'out', '810', '811', '816']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '812', '813', 'b', 'c'], '797': ['797', '798', '805', '806', 'a', 'd', '800'], '799': ['799', '801', '810', '811'], '807': ['807', '808'], '809': ['809', '817', '818', 'e', 'out'], '814': ['814', '815', '816']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', '808', 'a'], '799': ['799', '801', '810', '814'], '800': ['800'], '804': ['804'], '809': ['809', '811', '816', '817', '818', 'e', 'out'], '815': ['815']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '803', '804', 'b', 'c'], '797': ['797', '798', '805', '806', '812', '813', 'a', 'd'], '800': ['800', '815'], '801': ['801', '808', '809', '810', '811', 'e'], '807': ['807'], '814': ['814'], '816': ['816', '817', '818', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '806', '807', '808'], '797': ['797', '798', '800', '801', '805', '812', 'a', 'd'], '799': ['799', '813', '814', 'c'], '809': ['809', '811', '816', '817', '818', 'e', 'out'], '810': ['810'], '815': ['815'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', '808', 'a'], '799': ['799'], '800': ['800', '801', '815'], '804': ['804'], '809': ['809', '817', '818', 'e', 'out', '810', '811', '816'], '814': ['814']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', 'b', 'c', 'd'], '797': ['797', '798', '805', '806', '807', 'a'], '799': ['799'], '800': ['800'], '801': ['801', '808', '809', '810', '811', 'e'], '804': ['804'], '814': ['814', '815', '816', '817', '818', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '812', '813', '814', '815', 'b'], '797': ['797', '798', '800', '801', '805', '806', 'a', 'd'], '799': ['799'], '804': ['804', '807', '808'], '809': ['809', '811', '816', '817', '818', 'e', 'out'], '810': ['810'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '812', '813', 'b', 'c'], '797': ['797', '798', '805', '806', 'a', 'd', '800'], '799': ['799'], '801': ['801', '810', '811'], '807': ['807', '808'], '809': ['809', '817', '818', 'e', 'out'], '814': ['814', '815', '816']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '806', '807', '808', 'b'], '797': ['797', '798', '800', '801', '805', '810', 'a', 'd'], '799': ['799'], '809': ['809', '811', '816', '817', '818', 'e', 'out', '815'], '812': ['812'], '813': ['813'], '814': ['814'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '804', '812', '813', 'b', 'c'], '797': ['797', '798', '805', '806', 'a', 'd'], '799': ['799'], '800': ['800'], '801': ['801', '810', '811'], '807': ['807', '808'], '809': ['809', '817', '818', 'e', 'out'], '814': ['814', '815', '816']})"
