Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', 'a', 'b'], '380': ['380', '381', '383', '384', '386', '388', 'c', 'd'], '389': ['389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b', '387', '388'], '380': ['380', '381', '384', 'c', 'd', '383', '386'], '389': ['389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b', '387'], '380': ['380', '381', '384', 'c', 'd', '383', '386', '389'], '388': ['388', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b', '387'], '380': ['380', '381', '383', '384', 'c', 'd', '386', '389'], '388': ['388', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd', '383', '386'], '388': ['388', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383', '386', '387', '388', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', 'a', 'b'], '380': ['380', '381', '383', '384', 'c', 'd', '386'], '388': ['388', '389', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '383', '384', '386', 'c', 'd'], '388': ['388', '390', '391', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd', '383'], '386': ['386', '388', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd', '383', '386', '389'], '387': ['387'], '388': ['388', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383'], '386': ['386', '388', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '383', '384', 'c', 'd', '386', '389'], '387': ['387'], '388': ['388', '390', '391', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '385', 'a', 'b', '382'], '380': ['380', '384', '386', '388', '390', '391', 'c', 'out'], '381': ['381'], '383': ['383', '387', '389', 'd']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b', '387', '388'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383'], '386': ['386'], '389': ['389', '390', '391', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '385', 'a', 'b'], '380': ['380', '384', '386', '388', '390', '391', 'c', 'out'], '381': ['381'], '382': ['382'], '383': ['383', '387', '389', 'd']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388', '389', '390', '391', 'out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '383', '384', '386', 'c', 'd'], '388': ['388'], '390': ['390'], '391': ['391'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd', '383', '386'], '388': ['388'], '390': ['390'], '391': ['391'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '383', '384', 'c', 'd', '386', '389'], '387': ['387'], '388': ['388'], '390': ['390'], '391': ['391'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383'], '386': ['386'], '388': ['388'], '390': ['390'], '391': ['391'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '384', '386', '388', '390', '391', 'c', 'out'], '381': ['381'], '382': ['382'], '383': ['383', '387', '389', 'd'], '385': ['385'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', '384', 'c', 'd', '386'], '382': ['382'], '385': ['385'], '387': ['387'], '388': ['388', '389', '390', '391', 'out'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '384', 'c', 'd', '383', '386', '389'], '382': ['382'], '385': ['385'], '387': ['387'], '388': ['388', '390', '391', 'out'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b', '387', '388'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '386': ['386'], '389': ['389', '390', '391', 'out'], 'c': ['c'], 'd': ['d']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', '384', '386', '388', 'c', 'd'], '382': ['382'], '385': ['385'], '387': ['387'], '389': ['389', '390', '391', 'out'], 'a': ['a'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380', '381', '384', 'c', 'd'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', '384', 'c', 'd'], '382': ['382'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388', '389', '390', '391', 'out'], 'a': ['a'], 'b': ['b']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389', '390', '391', 'out'], 'c': ['c'], 'd': ['d']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', '384', 'c', 'd', '386', '389'], '382': ['382'], '385': ['385'], '387': ['387'], '388': ['388'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', '387', '389', 'a', 'b'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '386': ['386'], '388': ['388'], '390': ['390'], '391': ['391'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '384', 'c', 'd', '383', '386', '389'], '382': ['382'], '385': ['385'], '387': ['387'], '388': ['388'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '384', '386', '388', '390', '391', 'c', 'out'], '381': ['381'], '382': ['382'], '383': ['383'], '385': ['385'], '387': ['387'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', '384', 'c', 'd'], '382': ['382'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '379', '382', '385', 'a', 'b'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '384', 'c', 'd'], '382': ['382'], '383': ['383'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
