Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'b', 'd', 'a'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386', '391', '392', '393', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'a', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386', '391', '392', '393', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'b', 'd'], '380': ['380', '381', '383', '384', '385', '387', 'a', 'c'], '382': ['382', '386', '391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'a', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', '392', 'b', 'd'], '380': ['380', '381', '383', '384', '385', '387', 'a', 'c'], '382': ['382', '386'], '391': ['391', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'b', 'd', 'a'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '389', 'a', 'd'], '379': ['379', '386', '388', '390', '392', 'b', '391', '393'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], 'out': ['out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '389', 'd'], '379': ['379', '388', '390', '391', '392', '393', 'b', 'out'], '380': ['380', '381', '382', '383', '385', '386', 'a', 'c'], '384': ['384', '387']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '385', '389', 'a', 'd'], '379': ['379', '388', '390', '391', '392', '393', 'b', 'out'], '380': ['380'], '381': ['381', '383', '386'], '382': ['382', '384', '387', 'c']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391', '392', '393', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '389', 'd', 'a'], '379': ['379', '390', '392', '393', 'b', 'out', '386'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '388': ['388'], '391': ['391']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'b', 'd'], '380': ['380', '381', '383', '384', '385', '387', 'a', 'c'], '382': ['382'], '386': ['386'], '391': ['391', '392', '393', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', '392', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391', '393', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '389', 'd'], '379': ['379', '388', '390', '391', '392', '393', 'b', 'out'], '380': ['380', '381', '382', '383', '385', '386', 'a', 'c'], '384': ['384'], '387': ['387']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', '392', 'b', 'd'], '380': ['380', '381', '383', '384', '385', '387', 'a', 'c'], '382': ['382', '386'], '391': ['391'], '393': ['393'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '389', 'd'], '379': ['379', '390', '392', '393', 'b', 'out', '386'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '388': ['388'], '391': ['391'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', '392', 'b', 'd'], '380': ['380', '381', '383', '384', '385', '387', 'a', 'c'], '382': ['382'], '386': ['386'], '391': ['391'], '393': ['393'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', '392', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391'], '393': ['393'], 'a': ['a'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '386', '388', '390', '392', 'b', '391', '393'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '389': ['389'], 'a': ['a'], 'd': ['d'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '385', '389', 'a', 'd'], '379': ['379', '388', '390', '391', '392', '393', 'b', 'out'], '380': ['380'], '381': ['381'], '382': ['382', '384', '387', 'c'], '383': ['383'], '386': ['386']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '389', 'd'], '379': ['379', '390', '392', '393', 'b', 'out'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '388': ['388'], '391': ['391'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '388', '389', '390', 'a', 'b', 'd'], '380': ['380', '381', '382', '383', '384', '385', '387', 'c'], '386': ['386'], '391': ['391'], '392': ['392'], '393': ['393'], 'out': ['out']})"
