Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '388', 'c', 'd', '384', '386'], '379': ['379', '382', '383', 'b'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '384', '385', '388', 'c', 'd'], '379': ['379', '380', '382', 'a', 'b'], '386': ['386', '387', '389', '390', '391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', '385', '386', '387', 'c'], '379': ['379', '380', '382', '383', '388', '389', 'a', 'b'], '390': ['390', '391', '392', 'out'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '384', '385', '388', 'c', 'd'], '379': ['379', '380', '382', 'a', 'b'], '386': ['386'], '387': ['387', '389', '390', '391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '388', '389', '390', 'b', 'd'], '381': ['381', '382', '383', '384', '385', '386', '387', 'c'], '391': ['391', '392', 'out'], 'a': ['a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '388', '389', '390', 'a', 'd'], '381': ['381', '382', '383', '384', '385', '386', '387', 'c'], '391': ['391', '392', 'out'], 'b': ['b']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '384', '385', 'c', '386'], '379': ['379', '380', '382', '383', '388', '389', 'a', 'b'], '387': ['387', '391', '392', 'out', '390'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '384', '385', '386', '387', 'c'], '379': ['379', '380', '388', '389', '390', '391', '392', 'out'], '382': ['382', 'a', 'b'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '383', '384', '385', '388', 'c', 'd'], '379': ['379', '382', 'b'], '380': ['380', '389', '390', 'a'], '386': ['386', '387', '391', '392', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '385', '388', 'c', 'd'], '379': ['379', '382', '383', 'b'], '380': ['380', '387', '389', '390', '391', '392', 'a', 'out'], '384': ['384'], '386': ['386']})"
