Total Number of Comms,Solution
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', '813', '814', 'b'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '815', '816', '817'], '801': ['801', '802', 'c', '803'], '818': ['818', '819', '820', '821', '822', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', '813', '814', 'b'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '815', '816', '817'], '801': ['801', '802', 'c'], '803': ['803'], '818': ['818', '819', '820', '821', '822', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', 'b'], '798': ['798', '802', '809', '813', '814', 'a'], '800': ['800', '803', '804', '805', 'c'], '801': ['801'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815', '816', '817']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '803', '805', 'b', '802'], '798': ['798', '809', '811', '813', '814', 'a'], '800': ['800', '801', '816', 'c'], '804': ['804'], '812': ['812', '817', '818', '819', '820', '821', '822', 'out'], '815': ['815']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', 'b', '813'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '801', '816', 'c'], '802': ['802', '803'], '814': ['814', '815', '817', '818', '819', '820', '821', '822'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '802', '803', '805'], '798': ['798', '809', '811', '813', '814', 'a'], '800': ['800', '804', '816', '817', 'c'], '801': ['801'], '812': ['812', '818', '819', '820', '821', '822', 'b', 'out'], '815': ['815']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '802', '803'], '798': ['798', '804', '809', '813', '814', 'a'], '800': ['800', '816', '817', '818', 'c'], '801': ['801'], '805': ['805'], '811': ['811', '812', '819', '820', '821', '822', 'b', 'out'], '815': ['815']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '813', '814', '815', 'b'], '798': ['798', '800', '804', '809', 'a', 'c'], '801': ['801'], '802': ['802'], '803': ['803', '805'], '811': ['811', '812'], '816': ['816', '817', '818', '819', '820', '821', '822', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '807', '808', '815', '816', '817'], '797': ['797'], '798': ['798', '809', '811', '813', '814', 'a'], '799': ['799', '806', '810', 'd', 'e'], '800': ['800', '803', '804', '805', 'c'], '801': ['801'], '802': ['802'], '812': ['812', '818', '819', '820', '821', '822', 'b', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', 'b'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '801', '816', 'c'], '802': ['802', '803'], '813': ['813'], '814': ['814', '815', '817', '818', '819', '820', '821', '822'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '803', '805', 'b', '802'], '798': ['798', '809', '811', '813', '814', 'a'], '800': ['800', '801', '816', 'c'], '804': ['804'], '812': ['812'], '815': ['815'], '817': ['817', '818', '819', '820', '821', '822', 'out']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '805', '806', '820', '821', '822', 'out', 'e'], '797': ['797', '812', '813', '814', '818', '819', 'b'], '798': ['798', '804', '809', '811', 'a'], '799': ['799', '800', '801', '807', '808', '816', 'c', 'd'], '802': ['802', '803'], '810': ['810'], '815': ['815'], '817': ['817']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '807', '808', '810', '816', 'd', 'e'], '797': ['797', '798', '802', '809', '813', '814', 'a', '803'], '800': ['800', '804', '805'], '801': ['801', 'c'], '806': ['806'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815', '817'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', '813', '814', 'b'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '815', '816', '817'], '801': ['801'], '802': ['802'], '803': ['803'], '818': ['818', '819', '820', '821', '822', 'out'], 'c': ['c']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', 'b'], '798': ['798', '802', '809', '813', '814', 'a'], '800': ['800', '803', '804', '805', 'c'], '801': ['801'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815'], '816': ['816'], '817': ['817']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '803', '805', 'b'], '798': ['798', '809', '811', '813', '814', 'a'], '800': ['800', '801', '816', 'c'], '802': ['802'], '804': ['804'], '812': ['812'], '815': ['815'], '817': ['817', '818', '819', '820', '821', '822', 'out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '811', '812', 'b'], '798': ['798', '804', '805', '809', 'a'], '800': ['800', '801', '816', 'c'], '802': ['802'], '803': ['803'], '813': ['813'], '814': ['814', '815', '817', '818', '819', '820', '821', '822'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '813', '814', '815', 'b'], '798': ['798', '800', '804', '809', 'a', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '805': ['805'], '811': ['811', '812'], '816': ['816', '817', '818', '819', '820', '821', '822', 'out']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797'], '798': ['798', '802', '809', '813', '814', 'a'], '800': ['800', '803', '804', '805', 'c'], '801': ['801'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815'], '816': ['816'], '817': ['817'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797'], '798': ['798', '804', '809', '813', '814', 'a'], '800': ['800', '816', '817', '818', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '805': ['805'], '811': ['811', '812', '819', '820', '821', '822', 'b', 'out'], '815': ['815']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797', '813', '814', '815', 'b'], '798': ['798', '800', '804', '809', 'a', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '805': ['805'], '811': ['811'], '812': ['812'], '816': ['816', '817', '818', '819', '820', '821', '822', 'out']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797'], '798': ['798', '809', '811', '813', '814', 'a'], '800': ['800', '804', '816', '817', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '805': ['805'], '812': ['812', '818', '819', '820', '821', '822', 'b', 'out'], '815': ['815']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '799', '807', '808', '810', '816', 'd', 'e'], '797': ['797', '798', '802', '809', '813', '814', 'a', '803'], '800': ['800'], '801': ['801', 'c'], '804': ['804'], '805': ['805'], '806': ['806'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815', '817'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '812', '813', '814', '818', '819', 'b'], '798': ['798', '804', '809', '811', 'a'], '799': ['799', '800', '801', '807', '808', '816', 'c', 'd'], '802': ['802', '803'], '805': ['805', '806', '820', '821', '822', 'out'], '810': ['810'], '815': ['815'], '817': ['817'], 'e': ['e']})"
11,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '812', '813', '814', '818', '819', 'b'], '798': ['798', '804', '809', '811', 'a'], '799': ['799', '800', '801', '807', '808', '816', 'c', 'd'], '802': ['802'], '803': ['803'], '805': ['805', '806', '820', '821', '822', 'out'], '810': ['810'], '815': ['815'], '817': ['817'], 'e': ['e']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '799', '807', '808', '810', '816', 'd', 'e'], '797': ['797', '798', '802', '809', '813', '814', 'a', '803'], '800': ['800'], '801': ['801', 'c'], '804': ['804'], '805': ['805'], '806': ['806'], '811': ['811', '812', '818', '819', '820', '821', '822', 'out'], '815': ['815'], '817': ['817'], 'b': ['b']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '799', '806', '807', '808', '810', 'd', 'e'], '797': ['797'], '798': ['798', '804', '809', '813', '814', 'a'], '800': ['800', '816', '817', '818', 'c'], '801': ['801'], '802': ['802'], '803': ['803'], '805': ['805'], '811': ['811'], '812': ['812', '819', '820', '821', '822', 'b', 'out'], '815': ['815']})"
