Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '386', 'a', 'c', 'd'], '379': ['379', '382', '383', '385', '388', '389', 'b', 'out'], '387': ['387']})"
3,"defaultdict(<class 'list'>, {'378': ['378', 'a'], '379': ['379', '383', '385', '388', '389', 'b', 'out'], '380': ['380', '381', '382', '384', '386', '387', 'c', 'd']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '386', 'a', 'c', 'd'], '379': ['379', '383', '385', '387', '388', '389', 'b', 'out'], '384': ['384']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '386', '387', 'a', 'c', 'd'], '379': ['379', '382', '383', '385', '388', '389', 'b', 'out'], '384': ['384']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '384', '385', 'a', 'b', 'd'], '381': ['381'], '382': ['382', '383', '386', '387', '388', '389', 'c', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', '385', '388', '389', 'b', 'out'], '380': ['380', '381', '382', '384', '386', '387', 'c', 'd'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '383', '386', '387', '388', '389', 'c', 'out'], '384': ['384'], '385': ['385'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '386', 'a', 'c', 'd'], '379': ['379'], '383': ['383'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], '389': ['389'], 'b': ['b'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '385', '388', '389', 'b', 'out'], '380': ['380'], '381': ['381'], '384': ['384'], '386': ['386'], '387': ['387'], 'a': ['a'], 'c': ['c'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '382', '384', '386', '387', 'c', 'd'], '383': ['383'], '385': ['385'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '383', '385', '387', '388', '389', 'b', 'out'], '380': ['380'], '381': ['381'], '382': ['382'], '384': ['384'], '386': ['386'], 'a': ['a'], 'c': ['c'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '386', 'a', 'c', 'd'], '379': ['379'], '382': ['382'], '383': ['383'], '385': ['385'], '387': ['387'], '388': ['388'], '389': ['389'], 'b': ['b'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '384', '385', 'a', 'b', 'd'], '381': ['381'], '382': ['382'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'c': ['c'], 'out': ['out']})"
17,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
