Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '805', '806', '807', '811', 'e'], '797': ['797', 'a'], '798': ['798', '800', '801', '809', '810', 'b', 'c', 'd'], '799': ['799', '803'], '804': ['804', '808', '813', '814', '815', '816', 'out', '812']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '805', '806', '807', '815', '816', 'e', 'out'], '797': ['797', '798', '802', '809', 'a', 'd'], '799': ['799', '800', '801', 'b', 'c', '811'], '803': ['803'], '804': ['804', '808', '810', '812', '813', '814']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '811', '812', '813', 'b', 'e'], '797': ['797', '804', '808', '814', '815', '816', 'a', 'out'], '798': ['798', '800', '809', '810', 'c', 'd'], '801': ['801', '802'], '803': ['803', '805', '806', '807']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '805', '811', '812', '813', '814', 'e'], '797': ['797', '804', '808', 'a'], '798': ['798', '800', '801', '809', '810', 'b', 'c', 'd'], '799': ['799', '803'], '802': ['802', '806', '807', '815', '816', 'out']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '801', '811', 'b', 'e'], '797': ['797', '798', '802', '809', 'a', 'd'], '800': ['800', '810', 'c'], '803': ['803', '804', '805', '808'], '806': ['806', '807', '813', '814', '815', '816', 'out', '812']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '811', 'b', 'e'], '797': ['797', 'a'], '798': ['798', '800', '803', '809', '810', 'c', 'd'], '801': ['801', '802', '805', '806', '807'], '804': ['804', '808', '813', '814', '815', '816', 'out', '812']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '811', 'b', 'e'], '797': ['797', 'a'], '798': ['798', '800', '803', '809', '810', 'c', 'd'], '801': ['801'], '802': ['802', '805', '806', '807'], '804': ['804', '808', '813', '814', '815', '816', 'out', '812']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '805', '806', '807', '815', '816', 'e', 'out'], '797': ['797', '798', '802', '809', 'a', 'd'], '799': ['799', '800', '801', 'b', 'c'], '803': ['803'], '804': ['804', '808', '810', '812', '813', '814'], '811': ['811']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '805', '811', '812', '813', '814', 'e'], '797': ['797', '804', '808', 'a'], '798': ['798', '800', '801', '809', '810', 'b', 'c', 'd'], '799': ['799'], '802': ['802', '806', '807', '815', '816', 'out'], '803': ['803']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '805', '806', '807', '811', 'e'], '797': ['797'], '798': ['798', '800', '801', '809', '810', 'b', 'c', 'd'], '799': ['799', '803'], '804': ['804', '808', '813', '814', '815', '816', 'out', '812'], 'a': ['a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '805', '806', '807', '815', '816', 'e', 'out'], '797': ['797', '802', 'a'], '798': ['798', '800', '809', '810', 'c', 'd'], '799': ['799', '801', '811', 'b'], '803': ['803'], '804': ['804', '808', '812', '813', '814']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '798', '803', '804', '805', '809', 'd', 'e'], '797': ['797', 'a'], '799': ['799', '801', 'b'], '800': ['800', '808', '810', '812', '813', '814', 'c'], '802': ['802', '806', '807', '815', '816', 'out'], '811': ['811']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '811', '812', '813', 'b', 'e'], '797': ['797', '804', '808', '814', '815', '816', 'a', 'out'], '798': ['798', '800', '809', '810', 'c', 'd'], '801': ['801'], '802': ['802'], '803': ['803', '805', '806', '807']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '801', '811', 'b', 'c', 'e'], '797': ['797', '798', '803', '804', '809', 'a', 'd', '808'], '802': ['802'], '805': ['805'], '806': ['806', '807', '812', '813', '814', '815', '816', 'out'], '810': ['810']})"
