Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '383', 'a', 'c', '382', 'd'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '389': ['389', '391', '392', '393', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd', '380', '383', 'a'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '389': ['389', '391', '392', '393', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '390'], '379': ['379', '384', '385', '386', '388', '389', 'b', '387'], '380': ['380', '381', '383', 'a', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '389'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '383', 'a', '381', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '389', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '381', '383', 'a', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '389'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '381', '383', 'a', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '389'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '383', 'a'], '381': ['381', 'c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '383', 'a', 'c', '382', 'd'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '389': ['389'], '391': ['391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '381', '383', 'a', 'c'], '389': ['389']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '388', '389', 'b', '387'], '380': ['380', '381', '383', 'a', 'c'], '390': ['390']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd', '380', '383', 'a'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '389': ['389'], '391': ['391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '390'], '379': ['379', '384', '385', '386', '388', '389', 'b'], '380': ['380', '381', '383', 'a', 'c'], '387': ['387']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '388', '389', 'b'], '380': ['380', '381', '383', 'a', 'c'], '387': ['387'], '390': ['390']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '382', '390', '391', '392', '393', 'd', 'out'], '379': ['379', '385', '388', 'b'], '380': ['380', '381', '383', 'a', 'c', '386', '389'], '384': ['384'], '387': ['387']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '391', '392', '393', 'c', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '383', 'a'], '389': ['389'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '389'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '381': ['381', 'c'], '383': ['383'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '383': ['383'], '389': ['389'], '391': ['391', '392', '393', 'out'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '391', '392', '393', 'c', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '383': ['383'], '389': ['389'], 'a': ['a'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '381': ['381', 'c'], '383': ['383'], '389': ['389'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '383', 'a', 'c', '382', 'd'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '389': ['389'], '391': ['391'], '392': ['392'], '393': ['393'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '381': ['381'], '383': ['383'], '389': ['389'], 'a': ['a'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '390'], '379': ['379', '384', '385', '386', '388', '389', 'b'], '380': ['380'], '381': ['381'], '383': ['383'], '387': ['387'], 'a': ['a'], 'c': ['c']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '382', '390', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380', '381', '383', 'a', 'c', '386', '389'], '384': ['384'], '385': ['385'], '387': ['387'], '388': ['388'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380', '381', '383', 'a', 'c'], '382': ['382'], '389': ['389'], '391': ['391'], '392': ['392'], '393': ['393'], 'd': ['d'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', 'c', 'd'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '383': ['383'], '389': ['389'], '391': ['391'], '392': ['392'], '393': ['393'], 'a': ['a'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '382', '390', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380', '381', '383', 'a', 'c'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'b': ['b']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '382', '389', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380', '381', '383', 'a', 'c'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '390': ['390'], 'b': ['b']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '384', '385', '386', '388', '389', 'b'], '380': ['380', '381', '383', 'a', 'c'], '382': ['382'], '387': ['387'], '390': ['390'], '391': ['391'], '392': ['392'], '393': ['393'], 'd': ['d'], 'out': ['out']})"
12,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '391', '392', '393', 'c', 'out'], '379': ['379'], '380': ['380', '383', 'a'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'b': ['b'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '382', '390', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '383', 'a', 'c', '382', 'd'], '379': ['379'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], '393': ['393'], 'b': ['b'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '391', '392', '393', 'c', 'out'], '379': ['379'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '384', '385', '386', '387', '388', '390', 'b'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '389': ['389'], '391': ['391'], '392': ['392'], '393': ['393'], 'a': ['a'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out', '390'], '379': ['379'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '382', '389', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
15,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '384', '385', '386', '388', '389', 'b'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '387': ['387'], '390': ['390'], '391': ['391'], '392': ['392'], '393': ['393'], 'a': ['a'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'378': ['378', '382', '391', '392', '393', 'd', 'out'], '379': ['379'], '380': ['380'], '381': ['381'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c']})"
17,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380', '381', '383', 'a', 'c'], '382': ['382'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], '393': ['393'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
21,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], '391': ['391'], '392': ['392'], '393': ['393'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
