Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'c'], '386': ['386', '387', '388', '392', '393', 'out', '391']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'c'], '386': ['386', '387', '388', '391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'b', 'd'], '379': ['379', '385', '386', '387', '388', '389', 'c'], '383': ['383'], '390': ['390', '391', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '385', 'a', 'd'], '379': ['379', '386', '389', '390', '391', 'c', '383'], '382': ['382', 'b'], '387': ['387', '388', '392', '393', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'b', 'd'], '379': ['379'], '383': ['383', '385', '389', '390'], '386': ['386', '387', '388', '391', '392', '393', 'c', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', '385', 'b', 'd'], '379': ['379', '386', '387', '388', '389', 'c', '383', '390'], '391': ['391', '392', '393', 'out'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '385', 'a', 'd'], '379': ['379', '386', '389', '390', '391', 'c', '383'], '382': ['382'], '387': ['387', '388', '392', '393', 'out'], 'b': ['b']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'b', 'd'], '379': ['379', '386', '387', '388', '391', '392', '393', 'c'], '383': ['383', '390'], '385': ['385', '389'], 'out': ['out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '385', 'a', 'd', '389'], '379': ['379'], '382': ['382', 'b'], '383': ['383', '387', '388', '390', '391', '392', '393', 'out'], '386': ['386', 'c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '385', 'a', 'd', '389'], '379': ['379'], '382': ['382'], '383': ['383', '387', '388', '390', '391', '392', '393', 'out'], '386': ['386', 'c'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'b', 'd'], '379': ['379', '386', '387', '388', '391', '392', '393', 'c'], '383': ['383', '390'], '385': ['385'], '389': ['389'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', '385', 'b', 'd'], '379': ['379', '386', '387', '388', '389', 'c'], '383': ['383'], '390': ['390'], '391': ['391', '392', '393', 'out'], 'a': ['a']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', '385', 'a', 'd'], '379': ['379', '386', '389', '390', '391', 'c'], '382': ['382'], '383': ['383'], '387': ['387', '388', '392', '393', 'out'], 'b': ['b']})"
