Total Number of Comms,Solution
5,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '806', 'a', 'e'], '798': ['798', '800', '803', '808', 'c', '807'], '799': ['799', '810', '811', '812', '813', '814', 'b', 'd'], '802': ['802', '804', '805', '809', '816', '817', '818', 'out'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '801', '802', '804', '805', '813'], '797': ['797', '800', '803', '806', '807', '808', 'c', 'e'], '798': ['798', '810', '814', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '809': ['809'], '812': ['812', 'a']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '804', '805', '806', 'e'], '798': ['798', '800', '803', '814', 'c', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '807': ['807', '808', '809'], '810': ['810', 'a'], '812': ['812', '813']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '806', '807', 'e'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '801': ['801'], '810': ['810', 'd'], '812': ['812', 'a'], '813': ['813', '814']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '804', '805', '806', 'e'], '798': ['798', '800', '803', '814', 'c', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '807': ['807', '808', '809'], '810': ['810'], '812': ['812', '813'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '806', 'a', 'e'], '798': ['798', '810', '814', 'd'], '799': ['799', '811', '812', '815', '816', '817', '818', 'b'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '807': ['807'], '813': ['813'], 'out': ['out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '807', '813', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '809': ['809'], '810': ['810', '814', 'd'], '812': ['812', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '806', '807', '808', 'c', 'e'], '797': ['797', '799', '812', 'a', 'b'], '798': ['798', '810', '811', '814', '815', 'd'], '801': ['801'], '802': ['802', '804', '805', '809', '816', '817', '818', 'out'], '803': ['803'], '813': ['813']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '801', '802', '804', '805', '813'], '797': ['797', '800', '803', '806', '807', '808', 'c', 'e'], '798': ['798', '810', '814', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '809': ['809'], '812': ['812'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '806', 'a', 'e'], '798': ['798'], '799': ['799', '810', '811', '812', '813', '814', 'b', 'd'], '800': ['800', '803', '808', 'c'], '802': ['802', '804', '805', '809', '816', '817', '818', 'out'], '807': ['807'], '815': ['815']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '813', '814', 'e'], '798': ['798', '807'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '809': ['809'], '810': ['810', 'a', 'd'], '812': ['812']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '804', '805', '806', 'e'], '798': ['798', '800', '803', '814', 'c', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '807': ['807', '808', '809'], '810': ['810'], '812': ['812'], '813': ['813'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '807', '813', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '809': ['809'], '810': ['810', '814', 'd'], '812': ['812'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '813', '814', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '807': ['807'], '809': ['809'], '810': ['810', 'a', 'd'], '812': ['812']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '806', '807', 'e'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '801': ['801'], '810': ['810', 'd'], '812': ['812'], '813': ['813', '814'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '806', '807', 'e'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '801': ['801'], '810': ['810'], '812': ['812'], '813': ['813', '814'], 'a': ['a'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '806', 'a', 'e'], '798': ['798'], '799': ['799', '810', '811', '812', '813', '814', 'b', 'd'], '800': ['800'], '802': ['802', '804', '805', '809', '816', '817', '818', 'out'], '803': ['803'], '807': ['807'], '808': ['808'], '815': ['815'], 'c': ['c']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '801', '802', '804', '805', '813'], '797': ['797', '800', '803', '806', '807', '808', 'c', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '809': ['809'], '810': ['810'], '812': ['812'], '814': ['814'], 'a': ['a'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '813', '814', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '807': ['807'], '809': ['809'], '810': ['810'], '812': ['812'], 'a': ['a'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '798', '806', '807', 'e'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '801': ['801'], '810': ['810'], '812': ['812'], '813': ['813'], '814': ['814'], 'a': ['a'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '806', 'a', 'e'], '798': ['798'], '799': ['799', '811', '812', '815', '816', '817', '818', 'b'], '800': ['800', '802', '803', '804', '805', '808', '809', 'c'], '807': ['807'], '810': ['810'], '813': ['813'], '814': ['814'], 'd': ['d'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '801', '802', '804', '805', '806', 'e'], '798': ['798', '800', '803', '814', 'c', 'd'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '812': ['812'], '813': ['813'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '797', '806', '807', '813', 'e'], '798': ['798'], '799': ['799', '811', '815', '816', '817', '818', 'b', 'out'], '800': ['800', '801', '802', '803', '804', '805', '808', 'c'], '809': ['809'], '810': ['810'], '812': ['812'], '814': ['814'], 'a': ['a'], 'd': ['d']})"
