Time Cost: 0.008608102798461914s
Community 1: ['100']
Community 2: ['101']
Community 3: ['102']
Community 4: ['103']
Community 5: ['104']
Community 6: ['105']
Community 7: ['106']
Community 8: ['107']
Community 9: ['108']
Community 10: ['109']
Community 11: ['110']
Community 12: ['111']
Community 13: ['112']
Community 14: ['113']
Community 15: ['114']
Community 16: ['115']
Community 17: ['116']
Community 18: ['117']
Community 19: ['118']
Community 20: ['119']
Community 21: ['120']
Community 22: ['121']
Community 23: ['122']
Community 24: ['123']
Community 25: ['124']
Community 26: ['125']
Community 27: ['126']
Community 28: ['127']
Community 29: ['128']
Community 30: ['129']
Community 31: ['130']
Community 32: ['131']
Community 33: ['132']
Community 34: ['133']
Community 35: ['134']
Community 36: ['135']
Community 37: ['136']
Community 38: ['137']
Community 39: ['138']
Community 40: ['139']
Community 41: ['140']
Community 42: ['141']
Community 43: ['142']
Community 44: ['143']
Community 45: ['144']
Community 46: ['145']
Community 47: ['146']
Community 48: ['147']
Community 49: ['148']
Community 50: ['149']
Community 51: ['150']
Community 52: ['151']
Community 53: ['152']
Community 54: ['153']
Community 55: ['154']
Community 56: ['155']
Community 57: ['156']
Community 58: ['157']
Community 59: ['158']
Community 60: ['159']
Community 61: ['160']
Community 62: ['161']
Community 63: ['162']
Community 64: ['163']
Community 65: ['164']
Community 66: ['165']
Community 67: ['166']
Community 68: ['167']
Community 69: ['168']
Community 70: ['169']
Community 71: ['170']
Community 72: ['171']
Community 73: ['172']
Community 74: ['173']
Community 75: ['174']
Community 76: ['175']
Community 77: ['176']
Community 78: ['177']
Community 79: ['178']
Community 80: ['179']
Community 81: ['180']
Community 82: ['181']
Community 83: ['182']
Community 84: ['183']
Community 85: ['184']
Community 86: ['185']
Community 87: ['186']
Community 88: ['187']
Community 89: ['188']
Community 90: ['189']
Community 91: ['190']
Community 92: ['191']
Community 93: ['192']
Community 94: ['193']
Community 95: ['194']
Community 96: ['195']
Community 97: ['196']
Community 98: ['197']
Community 99: ['198']
Community 100: ['199']
Community 101: ['200']
Community 102: ['out']
