Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
0,2311,5903,3591,0.6083347450448924
300,1100,5935,4834,0.8144903117101938
600,1100,5935,4834,0.8144903117101938
900,2311,5903,3591,0.6083347450448924
1200,1100,5935,4834,0.8144903117101938
1500,1104,5999,4894,0.8158026337722953
1800,1097,6101,5003,0.8200295033601049
2100,1102,6385,5282,0.8272513703993736
2400,-1,6502,6502,1.0
