Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
2000,1119,7158,6038,0.8435317127689299
2400,1110,7387,6276,0.8496006497901719
2800,1124,7594,6469,0.8518567289965763
3200,1973,7854,5880,0.7486631016042781
3600,2027,8126,6098,0.7504307162195422
4000,1110,8389,7278,0.8675646680176422
4400,1155,8640,7484,0.8662037037037037
4800,1108,8869,7760,0.8749577178937874
5200,1109,9128,8018,0.878396143733567
5600,200,9439,9238,0.9787053713317089
6000,-1,9710,9710,1.0
