Time Cost: 31473.23913693428s
Community 643: ['21407', '21428', '21430']
Community 644: ['21408']
Community 645: ['21409', '21465', '21467']
Community 646: ['21410', '21411', '21412', '21413', '21414', '21415', '21416', '21417', '21418', '21419', '21420']
Community 647: ['21421', '21422', '21423', '21424', '21425', '21426', '21427']
Community 648: ['21431', '21432', '21450']
Community 649: ['21447', '21494', '21495', '21496', '21497']
Community 650: ['21449', '21487', '21488', '21489', '21490', '21491', '21492', '21493', '21500']
Community 651: ['21451', '21482', '21483', '21484', '21485', '21486', '21502']
Community 652: ['21452', '21453', '21454', '21455', '21457']
Community 653: ['21456', '21458']
Community 654: ['21459', '21460', '21461', '21462', '21469']
Community 655: ['21463', '21464', '21466', '21468']
Community 656: ['21470', '21471', '21472', '21473', '21474', '21475', '21476', '21477', '21478', '21479', '21480', '21481']
Community 657: ['21499', '21546', '21547', '21548', '21549']
Community 658: ['21501', '21539', '21540', '21541', '21542', '21543', '21544', '21545', '21552']
Community 659: ['21503', '21537', '21538']
Community 660: ['21504', '21505', '21506', '21507', '21509']
Community 661: ['21508', '21510', '21533']
Community 662: ['21511', '21532', '21534']
Community 663: ['21512']
Community 664: ['21513', '21569', '21571']
Community 665: ['21514', '21515', '21516', '21517', '21518', '21519', '21520', '21521', '21522', '21523', '21524']
Community 666: ['21525', '21526', '21527', '21528', '21529', '21530', '21531']
Community 667: ['21535', '21536', '21554']
Community 668: ['21551', '21598', '21599', '21600', '21601']
Community 669: ['21553', '21591', '21592', '21593', '21594', '21595', '21596', '21597', '21604']
Community 670: ['21555', '21586', '21587', '21588', '21589', '21590', '21606']
Community 671: ['21556', '21557', '21558', '21559', '21561']
Community 672: ['21560', '21562']
Community 673: ['21563', '21564', '21565', '21566', '21573']
Community 674: ['21567', '21568', '21570', '21572']
Community 675: ['21574', '21575', '21576', '21577', '21578', '21579', '21580', '21581', '21582', '21583', '21584', '21585']
Community 676: ['21603', '21652', '21653', '21654', '21655']
Community 677: ['21605', '21651']
Community 678: ['21607', '21642']
Community 679: ['21608', '21609', '21610', '21611', '21612', '21613', '21614', '21637', '21691']
Community 680: ['21615', '21636', '21690']
Community 681: ['21616']
Community 682: ['21617', '21671', '21673']
Community 683: ['21618', '21619', '21620', '21621', '21622', '21623', '21624', '21625', '21626', '21627', '21628']
Community 684: ['21629', '21630', '21631', '21632', '21633', '21634', '21635']
Community 685: ['21638']
Community 686: ['21639', '21640', '21641', '21643', '21644']
Community 687: ['21645', '21646', '21647', '21648']
Community 688: ['21649', '21650', '21658']
Community 689: ['21657', '21704', '21705', '21706', '21707']
Community 690: ['21659', '21697', '21698', '21699', '21700', '21701', '21702', '21703', '21710']
Community 691: ['21660', '21661', '21664', '21666', '21722', '21774']
Community 692: ['21663', '21665', '21667', '21668']
Community 693: ['21669', '21670', '21672', '21674']
Community 694: ['21675', '21676', '21677', '21678', '21679', '21680', '21681', '21682', '21683', '21684', '21685', '21686', '21687']
Community 695: ['21688']
Community 696: ['21689', '21693', '21694']
Community 697: ['21692', '21695', '21696']
Community 698: ['21709', '21756', '21757', '21758', '21759']
Community 699: ['21711', '21755']
Community 700: ['21712', '21747']
Community 701: ['21713', '21795', '21797']
Community 702: ['21714', '21715', '21716', '21717', '21718', '21719', '21720', '21741', '21794']
Community 703: ['21721', '21737', '21739', '21740']
Community 704: ['21723', '21775', '21777']
Community 705: ['21724', '21725', '21728', '21730', '21767', '21769', '21771', '21772', '21773', '21776', '21778']
Community 706: ['21727', '21729', '21731', '21732', '21733']
Community 707: ['21734', '21735', '21738']
Community 708: ['21736']
Community 709: ['21742', '21746']
Community 710: ['21743', '21744', '21748']
Community 711: ['21745']
Community 712: ['21749', '21750', '21751', '21752']
Community 713: ['21753', '21754', '21762']
Community 714: ['21761', '21808', '21809', '21810', '21811']
Community 715: ['21763', '21801', '21802', '21803', '21804', '21805', '21806', '21807', '21814']
Community 716: ['21764', '21765', '21768', '21770', '21826', '21879']
Community 717: ['21779', '21780', '21781', '21782', '21783', '21784', '21785', '21786', '21787', '21788', '21789', '21790', '21791']
Community 718: ['21792']
Community 719: ['21793', '21796', '21798']
Community 720: ['21799', '21800']
Community 721: ['21813', '21858', '21859', '21860', '21861']
Community 722: ['21815', '21851', '21852', '21853', '21854', '21855', '21856', '21857', '21864']
Community 723: ['21816']
Community 724: ['21817', '21846', '21847', '21848', '21849', '21850', '21866']
Community 725: ['21818', '21819', '21820', '21821', '21823']
Community 726: ['21822', '21824', '21845']
Community 727: ['21825', '21839', '21842', '21844']
Community 728: ['21827', '21878', '21880']
Community 729: ['21828', '21829', '21832', '21834', '21871', '21873', '21875', '21876', '21877', '21881', '21882']
Community 730: ['21831', '21833', '21835', '21836', '21837']
Community 731: ['21838']
Community 732: ['21840', '21841', '21843']
Community 733: ['21863', '21908', '21909', '21910', '21911']
Community 734: ['21865', '21901', '21902', '21903', '21904', '21905', '21906', '21907', '21914']
Community 735: ['21867', '21896', '21897', '21898', '21899', '21900', '21916']
Community 736: ['21868', '21869', '21872', '21874', '21926', '21979']
Community 737: ['21883', '21884', '21885', '21886', '21887', '21888', '21889', '21890', '21891', '21892', '21893', '21894', '21895']
Community 738: ['21913', '21958', '21959', '21960', '21961']
Community 739: ['21915', '21951', '21952', '21953', '21954', '21955', '21956', '21957', '21964']
Community 740: ['21917', '21946', '21947', '21948', '21949', '21950', '21966']
Community 741: ['21918', '21919', '21920', '21921', '21923']
Community 742: ['21922', '21924', '21945']
Community 743: ['21925', '21939', '21942', '21944']
Community 744: ['21927', '21978', '21980']
Community 745: ['21928', '21929', '21932', '21934', '21981']
Community 746: ['21931', '21933', '21935', '21936', '21937']
Community 747: ['21938']
Community 748: ['21940', '21941', '21943']
Community 749: ['21963', '22008', '22009', '22010', '22011']
Community 750: ['21965', '22001', '22002', '22003', '22004', '22005', '22006', '22007', '22014']
Community 751: ['21967', '21996', '21997', '21998', '21999', '22000', '22016']
Community 752: ['21968', '21969', '21971', '21972', '21973', '21974', '21975', '21976', '21977', '21982', '22018']
Community 753: ['21983', '21984', '21985', '21986', '21987', '21988', '21989', '21990', '21991', '21992', '21993', '21994', '21995']
Community 754: ['22015', '22052', '22056']
Community 755: ['22017', '22045', '22046', '22047', '22049']
Community 756: ['22019', '22031', '22032']
Community 757: ['22020', '22021', '22023', '22024', '22025', '22026', '22027', '22028', '22029', '22030', '22064']
Community 758: ['22033', '22034', '22035', '22037', '22038', '22039', '22040', '22041', '22042', '22043', '22044', '22062']
Community 759: ['22048', '22099', '22101']
Community 760: ['22050', '22054']
Community 761: ['22051', '22055', '22057']
Community 762: ['22053']
Community 763: ['22061', '22104', '22105', '22106', '22107']
Community 764: ['22063', '22091', '22092']
Community 765: ['22065', '22077', '22078']
Community 766: ['22066', '22067', '22069', '22070', '22071', '22072', '22073', '22074', '22075', '22076', '22114']
Community 767: ['22079', '22080', '22081', '22083', '22084', '22085', '22086', '22087', '22088', '22089', '22090', '22112']
Community 768: ['22093', '22094', '22095', '22096', '22103']
Community 769: ['22097', '22098', '22100', '22102']
Community 770: ['22110']
Community 771: ['22111', '22152', '22154']
Community 772: ['22113', '22149', '22151']
Community 773: ['22115', '22140', '22142', '22143', '22145']
Community 774: ['22116', '22117', '22118', '22120', '22121', '22122', '22123', '22124', '22125']
Community 775: ['22127', '22128', '22129', '22130', '22131', '22132', '22133', '22134', '22135', '22136', '22137', '22139']
Community 776: ['22138', '22141']
Community 777: ['22144', '22148']
Community 778: ['22146']
Community 779: ['22147', '22150', '22153']
Community 780: ['22161', '22162', '22168', '22169', '22170', '22171', '22173', '22737']
Community 781: ['22164', '22760', '22761', '25725', '25876']
Community 782: ['22174', '22175', '22772', '22773', '26131', '26138']
Community 783: ['22176']
Community 784: ['22177', '22181', '22182', '22187', '22188', '22189', '26236', '26365']
Community 785: ['22192', '22193', '22198', '22199', '22200', '22201', '22202', '22206', '22207', '22208']
Community 786: ['22204', '22205', '22210', '22211', '22212', '22213', '22214', '22216', '22217', '22218', '22219', '22220', '31670']
Community 787: ['22224', '22225', '22229', '22230']
Community 788: ['22226', '31656', '31657', '31658', '31660', '31661', '31662', '31663', '31664', '31665', '31666', '31667', '31668']
Community 789: ['22227']
Community 790: ['22228', '27237', '27238', '27272', '27273', '27274']
Community 791: ['22232', '22235', '22236']
Community 792: ['22233', '22234', '27012', '27013', '27014', '27047', '27048', '27049', '28166', '28199', '28200', '28201', '28202']
Community 793: ['22238', '22239', '22243', '22244']
Community 794: ['22241']
Community 795: ['22242', '26995', '26996', '26997', '26998', '27027', '27028', '27029', '27030', '28282', '28283']
Community 796: ['22246', '22247', '22248', '22249']
Community 797: ['22251', '22252', '22253', '22254']
Community 798: ['22256', '22257', '22258', '22259']
Community 799: ['22261', '22262', '22263']
Community 800: ['22265', '22266', '22267', '22268']
Community 801: ['22270', '22271', '22272', '22273', '22274']
Community 802: ['22276', '22277', '22278', '22279']
Community 803: ['22281', '22282', '22283', '22284', '22285']
Community 804: ['22287', '22288', '22289', '22290', '22291']
Community 805: ['22293', '22294', '22295']
Community 806: ['22297', '22298', '22299']
Community 807: ['22301', '22302', '22303', '22304', '22305']
Community 808: ['22307', '22308', '22309', '22310']
Community 809: ['22312', '22313', '22314']
Community 810: ['22316', '22317', '22318', '22319']
Community 811: ['22321', '22322', '22323']
Community 812: ['22325', '22326', '22327', '22328']
Community 813: ['22330', '22331', '22332', '22333']
Community 814: ['22335', '22336', '22337', '22338', '22339']
Community 815: ['22341', '22342', '22343', '22344', '22345']
Community 816: ['22347', '22348', '22349', '22350', '22351']
Community 817: ['22353', '22354', '22355', '22356']
Community 818: ['22358', '22359', '22360', '22361', '22362']
Community 819: ['22364', '22365', '22366', '22367']
Community 820: ['22369', '22370', '22371', '22372', '22373']
Community 821: ['22375', '22376', '22377', '22378']
Community 822: ['22380', '22381', '22382', '22383']
Community 823: ['22385', '22386', '22387', '22388']
Community 824: ['22390', '22391', '22392', '22393']
Community 825: ['22395', '22396', '22397', '22398', '22399']
Community 826: ['22401', '22402', '22403', '22404', '22405']
Community 827: ['22407', '22408', '22409', '22410']
Community 828: ['22412', '22413', '22414', '22415']
Community 829: ['22417', '22418', '22419']
Community 830: ['22421', '22422', '22423', '22424', '22425']
Community 831: ['22427', '22428', '22429']
Community 832: ['22431', '22432', '22433', '22434', '22435']
Community 833: ['22437', '22438', '22439', '22440', '22441']
Community 834: ['22443', '22444', '22445', '22446']
Community 835: ['22448', '22449', '22450', '22451']
Community 836: ['22453', '22454', '22455', '22456', '22457']
Community 837: ['22459', '22460', '22461', '22462']
Community 838: ['22464', '22465', '22466']
Community 839: ['22468', '22469', '22470', '22471']
Community 840: ['22473', '22474', '22475', '22476', '22477']
Community 841: ['22479', '22480', '22481', '22482', '22483']
Community 842: ['22485', '22486', '22487', '22488']
Community 843: ['22490', '22491', '22492']
Community 844: ['22494', '22495', '22496', '22497']
Community 845: ['22499', '22500', '22501', '22502']
Community 846: ['22504', '22505', '22506', '22507']
Community 847: ['22509', '22510', '22511', '22512']
Community 848: ['22514', '22515', '22516', '22517', '22518']
Community 849: ['22520', '22521', '22522', '22523']
Community 850: ['22525', '22526', '22527', '22528']
Community 851: ['22530', '22531', '22532', '22533']
Community 852: ['22535', '22536', '22537', '22538']
Community 853: ['22540', '22541', '22542', '22543']
Community 854: ['22545', '22546', '22547', '22548']
Community 855: ['22550', '22551', '22552', '22553']
Community 856: ['22555', '22556', '22557']
Community 857: ['22559', '22560', '22561', '22562']
Community 858: ['22564', '22565', '22566']
Community 859: ['22568', '22569', '22570', '22571']
Community 860: ['22573', '22574', '22575', '22576']
Community 861: ['22578', '22579', '22580', '22581']
Community 862: ['22583', '22584', '22585']
Community 863: ['22587', '22588', '22589']
Community 864: ['22591', '22592', '22593', '22594']
Community 865: ['22596', '22597', '22598', '22599']
Community 866: ['22601', '22602', '22603']
Community 867: ['22605', '22606', '22607', '22608']
Community 868: ['22610', '22611', '22612', '22613']
Community 869: ['22615', '22616', '22617', '22618']
Community 870: ['22620', '22621', '22622', '22623']
Community 871: ['22625', '22626', '22627', '22628']
Community 872: ['22630', '22631', '22632']
Community 873: ['22634', '22635', '22636', '22637']
Community 874: ['22639', '22640', '22641']
Community 875: ['22643', '22644', '22645', '22646']
Community 876: ['22648', '22649', '22650', '22651']
Community 877: ['22653', '22654', '22655', '22656']
Community 878: ['22658', '22659', '22660']
Community 879: ['22662', '22663', '22664', '22665']
Community 880: ['22667', '22668', '22669']
Community 881: ['22671', '22672', '22673', '22674']
Community 882: ['22676', '22677', '22678', '22679']
Community 883: ['22681', '22682', '22683']
Community 884: ['22685', '22686', '22687', '22688', '22689']
Community 885: ['22691', '22692', '22693', '22694']
Community 886: ['22696', '22697', '22698', '22699']
Community 887: ['22701', '22702', '22703', '22704']
Community 888: ['22706', '22707', '22708', '22709']
Community 889: ['22711', '22712', '22835', '22838', '22839', '22840', '22841']
Community 890: ['22713', '22714', '22715', '22716', '22718']
Community 891: ['22717', '22719', '22720', '22721', '22723', '22724', '22725', '22727', '22728', '22729', '22730', '22732', '22733']
Community 892: ['22722', '22856', '22857', '22859']
Community 893: ['22731', '22868', '22869', '22870', '22871']
Community 894: ['22734', '22824', '22825', '22827', '22828']
Community 895: ['22735', '22736', '22769', '22770', '26122', '26146']
Community 896: ['22738', '25713', '25741', '25742', '25743', '25744']
Community 897: ['22739', '22809', '22810', '22817', '22818', '22819', '22820']
Community 898: ['22740', '22741', '22763', '22775']
Community 899: ['22742', '22743', '22744', '22782']
Community 900: ['22745', '26360', '26494', '26496', '26517']
Community 901: ['22746', '22749', '22784', '22805', '22806', '22807', '22808']
Community 902: ['22747']
Community 903: ['22748', '26240', '26356', '26358', '26374']
Community 904: ['22751', '22788', '22789', '26123', '26248']
Community 905: ['22752', '22753', '26128', '26243']
Community 906: ['22754', '22780', '22790', '22811', '22812', '22813', '22814', '22815', '22816']
Community 907: ['22755', '22756', '22766', '22785']
Community 908: ['22757', '22758', '25721', '25881']
Community 909: ['22759', '22765', '22799', '22800']
Community 910: ['22762', '22771', '22774', '22791', '22792', '22793']
Community 911: ['22764', '26357', '26506', '26508', '26529']
Community 912: ['22767', '22768', '25970', '26118']
Community 913: ['22776', '26247', '26265', '26367']
Community 914: ['22777', '22781', '22797', '22798']
Community 915: ['22778', '22779', '26238', '26366']
Community 916: ['22783', '26127', '26246', '26252', '26259']
Community 917: ['22786', '26500', '26509', '26510', '26525', '26526', '26527', '26528']
Community 918: ['22787', '22794', '22795', '22796', '22801', '22802', '22803', '22804']
Community 919: ['22821', '22822', '22823']
Community 920: ['22826', '22926', '22927', '22928', '22929']
Community 921: ['22829', '22830', '22832', '22833', '27077']
Community 922: ['22831', '22934', '22935', '22937']
Community 923: ['22834', '27076', '27078']
Community 924: ['22836', '22837', '22942', '22943', '22944']
Community 925: ['22843', '22844', '22945', '22946', '22947', '22948']
Community 926: ['22845', '22846', '22847', '22848', '22850']
Community 927: ['22849', '22851']
Community 928: ['22852', '22853', '22960', '22961']
Community 929: ['22854', '22855', '22858']
Community 930: ['22860', '22862', '22863', '22864', '22865', '22866', '22958']
Community 931: ['22867']
Community 932: ['22872', '22873', '22921', '22922', '22923', '22924', '22925']
Community 933: ['22874', '22902', '22903', '22904', '22905']
Community 934: ['22875', '22880', '22886', '22894', '22895', '22896', '22897']
Community 935: ['22876', '22878', '22881', '22884', '22890', '22891', '22898', '22899', '22900', '22901']
Community 936: ['22877', '22888', '22892', '22893', '22917', '22918', '22919', '22920']
Community 937: ['22879', '22883', '22889', '22912', '22913', '22914', '22915', '22916']
Community 938: ['22882', '22885', '22887', '22906', '22907', '22908', '22909', '22910', '22911']
Community 939: ['22930', '22931', '22954', '22955']
Community 940: ['22932', '22933', '22936']
Community 941: ['22938', '22939', '22940', '22941', '27108', '27109']
Community 942: ['22950', '22951', '23063', '23064', '23065']
Community 943: ['22952']
Community 944: ['22953', '23060', '23062']
Community 945: ['22956']
Community 946: ['22957', '23045', '23046']
Community 947: ['22959', '22977', '22979', '22980', '22981', '22982', '22983', '22984', '22985', '22986', '22987', '22988', '23075']
Community 948: ['22962', '22963', '22964', '22965', '22967']
Community 949: ['22966', '22968']
Community 950: ['22969', '22970', '23077', '23078']
Community 951: ['22971', '22972', '22975']
Community 952: ['22973', '22974', '22976']
Community 953: ['22989', '23039', '23040', '23041', '23042']
Community 954: ['22990', '23022', '23030', '23034', '23035', '23036', '23037', '23038']
Community 955: ['22991', '22997', '23005', '23024', '23025', '23026', '23027', '23028', '23029']
Community 956: ['22992', '23004', '23012', '23016', '23017', '23018', '23019', '23020', '23021']
Community 957: ['22993', '23023']
Community 958: ['22994', '23002', '23003', '23031', '23032', '23033']
Community 959: ['22995', '22998', '23001', '23013', '23014', '23015']
Community 960: ['22996', '22999', '23000', '23006', '23007', '23008', '23009', '23010', '23011']
Community 961: ['23043', '23044', '23073']
Community 962: ['23047', '23048', '23071', '23072']
Community 963: ['23049', '23050', '23053']
Community 964: ['23051', '23052', '23054']
Community 965: ['23055', '23056', '23057', '23058', '27147', '27148']
Community 966: ['23059', '23061', '23069']
Community 967: ['23067', '23068', '23177', '23180', '23181', '23182']
Community 968: ['23070', '23173', '23293']
Community 969: ['23074', '23162', '23163']
Community 970: ['23076', '23094', '23096', '23097', '23098', '23099', '23100', '23101', '23102', '23103', '23104', '23105', '23190']
Community 971: ['23079', '23080', '23081', '23082', '23084']
Community 972: ['23083', '23085']
Community 973: ['23086', '23087', '23192', '23193']
Community 974: ['23088', '23089', '23092']
Community 975: ['23090', '23091', '23093']
Community 976: ['23106', '23156', '23157', '23158', '23159']
Community 977: ['23107', '23119', '23129', '23151', '23152', '23153', '23154', '23155']
Community 978: ['23108', '23111', '23112', '23113', '23114', '23115', '23116', '23117', '23118']
Community 979: ['23109', '23110']
Community 980: ['23120', '23121', '23122', '23123', '23124', '23125', '23126', '23127', '23128']
Community 981: ['23130', '23131', '23132', '23133', '23134', '23135', '23136', '23137', '23138']
Community 982: ['23139', '23143', '23144', '23145', '23146', '23147', '23148', '23149', '23150']
Community 983: ['23140', '23141', '23142']
Community 984: ['23160', '23161', '23188']
Community 985: ['23164', '23165', '23186', '23187']
Community 986: ['23166', '23167', '23170']
Community 987: ['23168', '23169', '23171']
Community 988: ['23172', '27186', '27187', '27188', '27189']
Community 989: ['23174', '23295', '23296']
Community 990: ['23175']
Community 991: ['23176', '23178', '23179']
Community 992: ['23184', '23185', '23298', '23299', '23300', '23301']
Community 993: ['23189', '23277', '23278']
Community 994: ['23191', '23209', '23211', '23212', '23213', '23214', '23215', '23216', '23217', '23218', '23219', '23220', '23311']
Community 995: ['23194', '23195', '23196', '23197', '23199']
Community 996: ['23198', '23200']
Community 997: ['23201', '23202', '23313', '23314']
Community 998: ['23203', '23204', '23207']
Community 999: ['23205', '23206', '23208']
Community 1000: ['23221', '23271', '23272', '23273', '23274']
Community 1001: ['23222', '23236', '23266', '23267', '23268', '23269', '23270']
Community 1002: ['23223', '23248', '23249', '23250', '23261', '23262', '23263', '23264']
Community 1003: ['23224', '23227', '23239', '23251', '23252', '23253', '23254', '23255', '23256']
Community 1004: ['23225', '23230', '23241']
Community 1005: ['23226', '23234', '23238', '23242', '23243', '23244', '23245', '23246', '23265']
Community 1006: ['23228', '23237', '23240', '23257', '23258', '23259', '23260']
Community 1007: ['23229', '23235', '23247']
Community 1008: ['23231', '23232', '23233']
Community 1009: ['23275', '23276', '23309']
Community 1010: ['23279', '23280', '23307', '23308']
Community 1011: ['23281', '23282', '23285']
Community 1012: ['23283', '23284', '23286']
Community 1013: ['23287', '23288', '23289', '23290', '27225', '27226']
Community 1014: ['23291', '23292', '23294', '23297']
Community 1015: ['23303', '23304', '23306', '23413', '23416', '23417', '23418']
Community 1016: ['23305']
Community 1017: ['23310', '23398', '23399']
Community 1018: ['23312', '23330', '23332', '23333', '23334', '23335', '23336', '23337', '23338', '23339', '23340', '23341', '23428']
Community 1019: ['23315', '23316', '23317', '23318', '23320']
Community 1020: ['23319', '23321']
Community 1021: ['23322', '23323', '23430', '23431']
Community 1022: ['23324', '23325', '23328']
Community 1023: ['23326', '23327', '23329']
Community 1024: ['23342', '23392', '23393', '23394', '23395']
Community 1025: ['23343', '23377', '23385', '23387', '23388', '23389', '23390', '23391']
Community 1026: ['23344', '23346', '23352', '23379', '23380', '23381', '23382', '23383', '23384']
Community 1027: ['23345', '23349', '23360', '23368', '23369', '23370']
Community 1028: ['23347', '23351', '23355', '23361', '23362', '23363', '23364', '23365', '23366']
Community 1029: ['23348', '23378']
Community 1030: ['23350', '23353', '23367', '23371', '23372', '23373', '23374', '23375', '23376']
Community 1031: ['23354', '23356', '23357', '23358', '23359', '23386']
Community 1032: ['23396', '23397', '23426']
Community 1033: ['23400', '23401', '23424', '23425']
Community 1034: ['23402', '23403', '23406']
Community 1035: ['23404', '23405', '23407']
Community 1036: ['23408', '23409', '23410', '23411', '27264', '27265']
Community 1037: ['23412', '23414', '23422']
Community 1038: ['23415']
Community 1039: ['23420', '23421', '23423', '23530', '23533', '23534', '23535']
Community 1040: ['23427', '23515', '23516']
Community 1041: ['23429', '23447', '23449', '23450', '23451', '23452', '23453', '23454', '23455', '23456', '23457', '23458', '23544']
Community 1042: ['23432', '23433', '23434', '23435', '23437']
Community 1043: ['23436', '23438']
Community 1044: ['23439', '23440', '23441', '23442', '23443', '23444', '23445', '23446', '23546']
Community 1045: ['23459', '23509', '23510', '23511', '23512']
Community 1046: ['23460', '23485', '23486', '23487', '23498', '23499', '23500', '23501']
Community 1047: ['23461', '23464', '23476', '23488', '23489', '23490', '23491', '23492', '23493']
Community 1048: ['23462', '23463', '23467', '23475', '23478', '23479', '23480', '23481', '23482', '23483']
Community 1049: ['23465', '23474', '23477', '23494', '23495', '23496', '23497']
Community 1050: ['23466', '23472', '23484']
Community 1051: ['23468', '23469', '23470', '23471', '23473', '23502', '23503', '23504', '23505']
Community 1052: ['23506', '23507', '23508']
Community 1053: ['23513', '23514', '23542']
Community 1054: ['23517', '23518', '23540', '23541']
Community 1055: ['23519', '23520', '23523']
Community 1056: ['23521', '23522', '23524']
Community 1057: ['23525', '23526', '23527', '23528', '27303', '27304']
Community 1058: ['23529', '23531', '23538']
Community 1059: ['23532']
Community 1060: ['23537', '23539', '23648', '23650', '23651', '23652', '23653']
Community 1061: ['23543', '23633', '23634']
Community 1062: ['23545', '23575', '23576']
Community 1063: ['23547', '23677', '23679']
Community 1064: ['23548', '23549', '23550', '23551', '23552', '23553', '23554', '23555', '23556', '23557', '23558']
Community 1065: ['23559', '23560', '23561', '23562', '23563', '23564', '23565']
Community 1066: ['23567', '23568', '23569', '23570', '23571', '23572']
Community 1067: ['23573', '23574', '23663']
Community 1068: ['23577', '23627', '23628', '23629', '23630']
Community 1069: ['23578', '23608', '23616', '23622', '23623', '23624', '23625', '23626']
Community 1070: ['23579', '23587', '23592', '23610', '23611', '23612', '23613', '23614', '23615']
Community 1071: ['23580', '23595', '23603']
Community 1072: ['23581', '23582', '23588', '23593', '23597', '23598', '23599', '23600', '23601', '23602']
Community 1073: ['23583', '23584', '23585', '23586', '23604', '23605', '23606', '23607']
Community 1074: ['23589', '23590', '23594', '23596', '23617', '23618', '23619', '23620', '23621']
Community 1075: ['23591', '23609']
Community 1076: ['23631', '23632', '23661']
Community 1077: ['23635', '23636', '23659', '23660']
Community 1078: ['23637', '23638', '23641']
Community 1079: ['23639', '23640', '23642']
Community 1080: ['23643', '23644', '23645', '23646', '27342', '27343']
Community 1081: ['23647', '23649', '23657']
Community 1082: ['23655', '23656', '23658', '23767', '23770', '23771', '23772']
Community 1083: ['23662', '23752', '23753']
Community 1084: ['23664', '23684', '23686', '23687', '23688', '23689', '23690', '23691', '23692', '23693', '23694', '23695', '23830']
Community 1085: ['23665', '23666', '23667', '23668', '23670']
Community 1086: ['23669', '23671']
Community 1087: ['23672', '23673', '23674', '23675', '23682']
Community 1088: ['23676', '23678', '23680', '23681']
Community 1089: ['23683']
Community 1090: ['23696', '23746', '23747', '23748', '23749']
Community 1091: ['23697', '23727', '23735', '23741', '23742', '23743', '23744', '23745']
Community 1092: ['23698', '23706', '23711', '23729', '23730', '23731', '23732', '23733', '23734']
Community 1093: ['23699', '23714', '23722']
Community 1094: ['23700', '23701', '23707', '23712', '23716', '23717', '23718', '23719', '23720', '23721']
Community 1095: ['23702', '23703', '23704', '23705', '23723', '23724', '23725', '23726']
Community 1096: ['23708', '23709', '23713', '23715', '23736', '23737', '23738', '23739', '23740']
Community 1097: ['23710', '23728']
Community 1098: ['23750', '23751', '23778']
Community 1099: ['23754', '23755', '23776', '23777']
Community 1100: ['23756', '23757', '23760']
Community 1101: ['23758', '23759', '23761']
Community 1102: ['23762', '23763', '23764', '23765', '27380', '27381']
Community 1103: ['23766', '23768', '23769']
Community 1104: ['23774', '23885', '23886']
Community 1105: ['23775', '23887']
Community 1106: ['23779', '23871', '23872']
Community 1107: ['23780', '23810', '23818', '23824', '23825', '23826', '23827', '23828']
Community 1108: ['23781', '23783', '23791', '23812', '23813', '23814', '23815', '23816', '23817']
Community 1109: ['23782', '23784', '23793', '23794', '23819', '23820', '23821', '23822', '23823']
Community 1110: ['23785', '23787', '23803']
Community 1111: ['23786', '23789', '23790', '23796', '23797', '23798', '23799', '23800', '23801']
Community 1112: ['23788', '23792', '23802', '23804', '23805', '23806', '23807', '23808', '23809']
Community 1113: ['23795', '23811']
Community 1114: ['23829', '23866', '23868']
Community 1115: ['23831', '23928', '23930']
Community 1116: ['23832']
Community 1117: ['23833', '23912', '23914']
Community 1118: ['23834', '23835', '23836', '23837', '23838', '23839', '23840', '23841', '23842', '23843', '23844', '23846']
Community 1119: ['23845', '23848', '23849', '23851']
Community 1120: ['23847', '23850', '23856']
Community 1121: ['23853', '23854', '23855', '23857', '23929']
Community 1122: ['23858', '23860']
Community 1123: ['23859', '23862', '23863', '23865']
Community 1124: ['23861', '23864', '23867']
Community 1125: ['23869', '23870', '23898']
Community 1126: ['23873', '23874', '23896', '23897']
Community 1127: ['23875', '23876', '23879']
Community 1128: ['23877', '23878', '23880']
Community 1129: ['23881', '23882', '27420']
Community 1130: ['23883', '24006', '24008']
Community 1131: ['23884']
Community 1132: ['23888', '23889', '23890', '23891', '23892', '23893']
Community 1133: ['23895', '24010', '24012', '24013', '24014', '24015']
Community 1134: ['23899', '23991', '23992']
Community 1135: ['23900', '23901', '23902', '23903', '23904', '23905', '23906', '23907', '23908', '23909', '23910', '23917']
Community 1136: ['23911', '23913', '23915', '23916']
Community 1137: ['23918']
Community 1138: ['23919', '23921', '23922', '23923', '23924', '23925', '24075']
Community 1139: ['23926']
Community 1140: ['23927', '23931', '23932']
Community 1141: ['23933', '23934']
Community 1142: ['23935', '23985', '23986', '23987', '23988']
Community 1143: ['23936', '23966', '23968', '23980', '23981', '23982', '23983', '23984']
Community 1144: ['23937', '23944', '23951', '23960', '23961', '23962', '23963', '23964', '23965']
Community 1145: ['23938', '23940', '23949', '23952', '23969', '23970', '23971', '23972', '23973', '23974']
Community 1146: ['23939', '23943', '23953', '23955', '23956', '23957', '23958', '23959']
Community 1147: ['23941', '23945', '23946', '23947', '23948', '23967']
Community 1148: ['23942', '23950', '23954', '23975', '23976', '23977', '23978', '23979']
Community 1149: ['23989', '23990', '24023']
Community 1150: ['23993', '23994', '24021', '24022']
Community 1151: ['23995', '23996', '23999']
Community 1152: ['23997', '23998', '24000']
Community 1153: ['24001', '24002', '24003', '24004', '27460', '27461']
Community 1154: ['24005', '24007', '24009', '24011']
Community 1155: ['24017', '24018', '24020', '24131', '24134', '24135', '24136']
Community 1156: ['24019']
Community 1157: ['24024', '24116', '24117']
Community 1158: ['24025', '24055', '24063', '24069', '24070', '24071', '24072', '24073']
