Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
2000,6579,7158,578,0.08074881251746298
2400,6752,7387,634,0.08582645187491539
2800,6412,7594,1181,0.15551751382670528
3200,7189,7854,664,0.08454290807231983
3600,7442,8126,683,0.08405119369923701
4000,3628,8389,4760,0.5674097031827393
4400,7343,8640,1296,0.15
4800,4046,8869,4822,0.5436915097530725
