Total Number of Comms,Solution
4,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', 'c', 'e'], '797': ['797', '801', '816', 'a', 'out', '810', '815'], '798': ['798', '803', '804', '811', '812', 'd', '802'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '809', 'e'], '797': ['797', '800', '801', '816', 'c', 'out'], '798': ['798', '810', '811', '812', '813', 'a', 'd'], '799': ['799', '805', '806', '807', '815', 'b', '808', '814'], '804': ['804']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', 'c', 'e'], '797': ['797', '801', '816', 'a', 'out', '810', '815'], '798': ['798', '803', '804', '811', '812', 'd'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802']})"
6,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c', '802'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '806': ['806'], '811': ['811', '812', '813', '814', '815', '816', 'out'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c', '802'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '803': ['803', '804'], '816': ['816', 'out']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', '812', 'd', '802'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '810': ['810', 'a'], '815': ['815']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', '810', 'a', 'c', 'e'], '797': ['797', '801', '802', '803'], '798': ['798', '811', '812', '813', '814', 'd'], '799': ['799', '805', '806', '807', '815', '816', 'b', 'out'], '804': ['804'], '808': ['808']})"
6,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '809', 'e'], '797': ['797'], '798': ['798', '810', '811', '812', '813', 'a', 'd'], '799': ['799', '805', '806', '807', '815', 'b', '808', '814'], '800': ['800', '801', '816', 'c', 'out'], '804': ['804']})"
7,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c', '802'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '803': ['803'], '804': ['804'], '816': ['816', 'out']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '809', '810', '812', '813', '814', 'e'], '797': ['797', '800', '801', '816', 'a', 'c', 'out'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806', '815'], '811': ['811'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', '812', 'd', '802'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '810': ['810'], '815': ['815'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', 'e'], '797': ['797'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '800': ['800', '801', '816', 'c', 'out'], '804': ['804'], '809': ['809', '810', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', 'd', '802'], '799': ['799', '805', '806', '812', '813', '814', '815', 'b'], '807': ['807'], '808': ['808'], '810': ['810', 'a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806'], '811': ['811', '812', '813', '814', '815', '816', 'out'], 'b': ['b']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '816', 'c', 'out', '809', '815'], '797': ['797'], '798': ['798', '810', '811', '812', 'a', 'd'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802'], '803': ['803', '804'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '809', '810', '812', '813', '814', 'e'], '797': ['797', '800', '801', '816', 'a', 'c', 'out'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806'], '811': ['811'], '815': ['815'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', '812', 'd'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802'], '810': ['810'], '815': ['815'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '816', 'c', 'out', '809', '815'], '797': ['797'], '798': ['798', '810', '811', '812', 'a', 'd'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', 'd', '802'], '799': ['799', '805', '806', '812', '813', '814', '815', 'b'], '807': ['807'], '808': ['808'], '810': ['810'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', '809', 'e'], '797': ['797'], '798': ['798', '810', '811', '812', '813', 'a', 'd'], '799': ['799', '805', '806', '807', '815', 'b'], '800': ['800', '801', '816', 'c', 'out'], '804': ['804'], '808': ['808'], '814': ['814']})"
8,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '816': ['816', 'out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', 'e'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806'], '811': ['811'], '812': ['812'], '813': ['813', '814', '815', '816', 'out'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798', '803', '804', '811', 'd'], '799': ['799', '805', '806', '812', '813', '814', '815', 'b'], '802': ['802'], '807': ['807'], '808': ['808'], '810': ['810'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', '810', 'a', 'c', 'e'], '797': ['797'], '798': ['798', '811', '812', '813', '814', 'd'], '799': ['799', '805', '806', '807', '815', '816', 'b', 'out'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '808': ['808']})"
9,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '816': ['816', 'out'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806'], '811': ['811'], '812': ['812'], '813': ['813', '814', '815', '816', 'out'], 'b': ['b'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', 'c', 'e'], '797': ['797', '801', '816', 'a', 'out', '810', '815'], '798': ['798'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '811': ['811'], '812': ['812'], 'd': ['d']})"
10,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '800', '801', '809', '810', 'a', 'c'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799', '805', '806', '807', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '816': ['816'], 'e': ['e'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', 'e'], '797': ['797'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799'], '800': ['800', '801', '816', 'c', 'out'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807'], '809': ['809', '810', 'a'], 'b': ['b']})"
11,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '810', '811', '812', 'a', 'd'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '800': ['800', '801', '816', 'c', 'out'], '802': ['802'], '803': ['803'], '804': ['804'], '809': ['809'], '815': ['815'], 'e': ['e']})"
12,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '810', '811', '812', '813', 'a', 'd'], '799': ['799', '805', '806', '807', '815', 'b'], '800': ['800', '801', '816', 'c', 'out'], '802': ['802'], '803': ['803'], '804': ['804'], '808': ['808'], '809': ['809'], '814': ['814'], 'e': ['e']})"
12,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', 'c', 'e'], '797': ['797', '801', '816', 'a', 'out'], '798': ['798'], '799': ['799', '805', '806', '807', '808', '813', '814', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '810': ['810'], '811': ['811'], '812': ['812'], '815': ['815'], 'd': ['d']})"
13,"defaultdict(<class 'list'>, {'796': ['796', '802', '803', 'e'], '797': ['797'], '798': ['798', '808', '811', '812', '813', '814', '815', 'd'], '799': ['799'], '800': ['800', '801', '816', 'c', 'out'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807'], '809': ['809'], '810': ['810'], 'a': ['a'], 'b': ['b']})"
13,"defaultdict(<class 'list'>, {'796': ['796', '800', '801', '809', '816', 'c', 'e', 'out'], '797': ['797'], '798': ['798'], '799': ['799', '805', '806', '812', '813', '814', '815', 'b'], '802': ['802'], '803': ['803'], '804': ['804'], '807': ['807'], '808': ['808'], '810': ['810'], '811': ['811'], 'a': ['a'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '800', '801', '816', 'a', 'c', 'out'], '798': ['798', '799', '803', '804', '805', '807', '808', 'd'], '802': ['802'], '806': ['806'], '809': ['809'], '810': ['810'], '811': ['811'], '812': ['812'], '813': ['813'], '814': ['814'], '815': ['815'], 'b': ['b'], 'e': ['e']})"
14,"defaultdict(<class 'list'>, {'796': ['796', '800', '809', '810', 'a', 'c', 'e'], '797': ['797'], '798': ['798'], '799': ['799', '805', '806', '807', '815', '816', 'b', 'out'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '808': ['808'], '811': ['811'], '812': ['812'], '813': ['813'], '814': ['814'], 'd': ['d']})"
