Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
0,74,144,69,0.4791666666666667
1,74,144,69,0.4791666666666667
2,74,144,69,0.4791666666666667
3,56,144,87,0.6041666666666666
4,40,170,129,0.7588235294117647
5,41,170,128,0.7529411764705882
6,42,164,121,0.7378048780487805
7,-1,144,144,1.0
