Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'796': ['796', '799', '802', '805', 'c', 'e'], '797': ['797', '798', '800', '801', '803', '804', 'a', 'b'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '799', '805', '806', '807', 'c', 'd', 'e'], '797': ['797', '798', '800', '801', '803', '804', 'a', 'b'], '802': ['802'], '808': ['808', '809', '810', '811', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797', 'a'], '798': ['798', '801', '804', 'b'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '797', '799', '800', '802', 'a', 'c', 'e'], '798': ['798', '801', '803', '804', 'b'], '805': ['805'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out']})"
4,"defaultdict(<class 'list'>, {'796': ['796', '797', '800', '802', '803', 'a', 'c', 'e'], '798': ['798', '801', '809', '810', '811', 'b', 'out'], '799': ['799', '805', '806', '807', '808', 'd'], '804': ['804']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '797', '799', '800', '805', 'a', 'c', 'e'], '798': ['798', '801', '803', '804', '810', '811', 'b', 'out'], '802': ['802'], '806': ['806', '807', '808', 'd'], '809': ['809']})"
5,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797'], '798': ['798', '801', '804', 'b'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'a': ['a']})"
7,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797', 'a'], '798': ['798'], '801': ['801'], '804': ['804'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797'], '798': ['798'], '801': ['801'], '804': ['804'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'a': ['a'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '799', '800', '805', 'a', 'c', 'e'], '798': ['798', '801', '803', '804', '810', '811', 'b', 'out'], '802': ['802'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '800', '801', '803', '804', 'a', 'b'], '799': ['799'], '802': ['802'], '805': ['805'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'c': ['c'], 'e': ['e']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '797', '799', '800', '802', 'a', 'c', 'e'], '798': ['798'], '801': ['801'], '803': ['803'], '804': ['804'], '805': ['805'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'b': ['b']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '799', '805', '806', '807', 'c', 'd', 'e'], '797': ['797', '798', '800', '801', '803', '804', 'a', 'b'], '802': ['802'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '797', '800', '802', '803', 'a', 'c', 'e'], '798': ['798', '801', '809', '810', '811', 'b', 'out'], '799': ['799'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807'], '808': ['808'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797', 'a'], '798': ['798'], '801': ['801'], '804': ['804'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '805': ['805'], '806': ['806', '807', '808', '809', '810', '811', 'd', 'out'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'e': ['e']})"
15,"defaultdict(<class 'list'>, {'796': ['796', '797', '800', '802', '803', 'a', 'c', 'e'], '798': ['798'], '799': ['799'], '801': ['801'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796', '799', '805', '806', '807', 'c', 'd', 'e'], '797': ['797'], '798': ['798'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796', '799', '800', '802', '803', '805', 'c', 'e'], '797': ['797'], '798': ['798'], '801': ['801'], '804': ['804'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'a': ['a'], 'b': ['b'], 'd': ['d'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797', '798', '800', '801', '803', '804', 'a', 'b'], '799': ['799'], '802': ['802'], '805': ['805'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'c': ['c'], 'd': ['d'], 'e': ['e'], 'out': ['out']})"
15,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798', '801', '803', '804', '810', '811', 'b', 'out'], '799': ['799'], '800': ['800'], '802': ['802'], '805': ['805'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], 'a': ['a'], 'c': ['c'], 'd': ['d'], 'e': ['e']})"
22,"defaultdict(<class 'list'>, {'796': ['796'], '797': ['797'], '798': ['798'], '799': ['799'], '800': ['800'], '801': ['801'], '802': ['802'], '803': ['803'], '804': ['804'], '805': ['805'], '806': ['806'], '807': ['807'], '808': ['808'], '809': ['809'], '810': ['810'], '811': ['811'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'e': ['e'], 'out': ['out']})"
