Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '386', '387', 'c', 'd'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'out'], '380': ['380', '384', '388', 'a', '381']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384', '385', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '380', '382', '386', '387', 'a', 'b', 'c'], '381': ['381', '383', '385', '388', '389', '390', 'out', '384']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384', '385', '389', '390', 'out', '388']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '386', '387', 'c', 'd'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'out'], '380': ['380', '384', '388', 'a'], '381': ['381']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384'], '385': ['385', '388', '389', '390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '386', '387', 'a', 'b', 'c'], '381': ['381', '383', '385', '388', '389', '390', 'out', '384'], 'd': ['d']})"
4,"defaultdict(<class 'list'>, {'378': ['378', 'd', '381'], '379': ['379', '380', '382', '383', '385', '386', 'a', 'b'], '384': ['384'], '387': ['387', '388', '389', '390', 'c', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', 'd'], '379': ['379', '380', '382', '383', '385', '386', 'a', 'b'], '381': ['381'], '384': ['384'], '387': ['387', '388', '389', '390', 'c', 'out']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384'], '385': ['385', '389', '390', 'out'], '388': ['388']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384'], '385': ['385'], '388': ['388', '389', '390', 'out']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '386', '387', 'a', 'b', 'c'], '381': ['381'], '383': ['383', '385', '388', '389', '390', 'out'], '384': ['384'], 'd': ['d']})"
6,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '385', '386', 'a', 'b'], '381': ['381'], '384': ['384'], '387': ['387', '388', '389', '390', 'c', 'out'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '386', '387', 'c', 'd'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'out'], '380': ['380'], '381': ['381'], '384': ['384'], '388': ['388'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '381': ['381'], '384': ['384'], '385': ['385'], '388': ['388', '389', '390', 'out'], 'c': ['c'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'out'], '380': ['380', '384', '388', 'a'], '381': ['381'], '386': ['386'], '387': ['387'], 'c': ['c'], 'd': ['d']})"
8,"defaultdict(<class 'list'>, {'378': ['378', '381', 'c', 'd'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '384': ['384'], '385': ['385'], '388': ['388'], '389': ['389'], '390': ['390'], 'out': ['out']})"
8,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '381': ['381'], '384': ['384'], '385': ['385', '389', '390', 'out'], '388': ['388'], 'c': ['c'], 'd': ['d']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '386', '387', 'a', 'b'], '381': ['381'], '384': ['384'], '385': ['385'], '388': ['388'], '389': ['389'], '390': ['390'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '386', '387', 'a', 'b', 'c'], '381': ['381'], '383': ['383'], '384': ['384'], '385': ['385'], '388': ['388'], '389': ['389'], '390': ['390'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '382', '383', '385', '386', 'a', 'b'], '381': ['381'], '384': ['384'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '382', '383', '385', '389', '390', 'b', 'out'], '380': ['380'], '381': ['381'], '384': ['384'], '386': ['386'], '387': ['387'], '388': ['388'], 'a': ['a'], 'c': ['c'], 'd': ['d']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
