Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd', '386', '387'], '379': ['379', '382', '383', '388', '389', '390', 'b', 'out'], '385': ['385', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '385', 'b', 'c'], '382': ['382', '383', '387', '388', '389', '390', 'out', '386']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '385', 'b', 'c', '382', '383', '386', '388'], '387': ['387', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '385', 'b', 'c'], '382': ['382', '383', '386', '387', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '385', '386', 'b', 'c'], '382': ['382', '383', '387', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '382', '383', 'b'], '385': ['385', '386', '387', '388', '389', '390', 'c', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'c', 'd'], '379': ['379', 'b'], '381': ['381', '382', '383', '387', '388', '389', '390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd'], '379': ['379', '385', 'b', 'c'], '382': ['382', '383', '387', '388', '389', '390', 'out'], '386': ['386']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'c', 'd'], '379': ['379', 'b'], '381': ['381'], '382': ['382', '383', '387', '388', '389', '390', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '384', 'a', 'd', '386', '387'], '379': ['379', '382', '383', '388', '389', '390', 'b', 'out'], '385': ['385'], 'c': ['c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'd', '379'], '383': ['383', '387', '388', '389', '390', 'out', '386'], '385': ['385', 'c'], 'b': ['b']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '381', '382', '384', 'a', 'd', '379'], '383': ['383', '387', '388', '389', '390', 'out'], '385': ['385', 'c'], '386': ['386'], 'b': ['b']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '386', 'a', 'c', 'd'], '379': ['379'], '381': ['381'], '382': ['382', '383', '387', '388', '389', '390', 'out'], 'b': ['b']})"
