Total Number of Comms,Solution
2,"defaultdict(<class 'list'>, {'100': ['100', '101', '102', '103', '93', '94', '98', '99'], '91': ['91', '92', '95', '96', '97']})"
2,"defaultdict(<class 'list'>, {'100': ['100', '91', '92', '95', '96', '97', '98', '99'], '101': ['101', '102', '103', '93', '94']})"
6,"defaultdict(<class 'list'>, {'100': ['100', '101', '102', '103', '93', '94', '98', '99'], '91': ['91'], '92': ['92'], '95': ['95'], '96': ['96'], '97': ['97']})"
6,"defaultdict(<class 'list'>, {'100': ['100', '91', '92', '95', '96', '97', '98', '99'], '101': ['101'], '102': ['102'], '103': ['103'], '93': ['93'], '94': ['94']})"
13,"defaultdict(<class 'list'>, {'100': ['100'], '101': ['101'], '102': ['102'], '103': ['103'], '91': ['91'], '92': ['92'], '93': ['93'], '94': ['94'], '95': ['95'], '96': ['96'], '97': ['97'], '98': ['98'], '99': ['99']})"
