Solution index,Edge index,Total cell-cell edges,Edges colored,color percentage
9115,2601,2669,67,0.025103034844511
9119,2602,2670,67,0.025093632958802
9131,2604,2672,67,0.025074850299401
9145,2606,2674,67,0.025056095736724
9151,2608,2676,67,0.025037369207773
9162,2610,2678,67,0.025018670649739
9173,2612,2680,67,0.025
9188,2614,2682,67,0.024981357196122
8890,2567,2633,65,0.024686669198633
8904,2569,2635,65,0.024667931688805
8910,2570,2636,65,0.024658573596358
8916,2571,2637,65,0.024649222601441
8922,2572,2638,65,0.024639878695982
8931,2573,2639,65,0.024630541871921
8942,2575,2641,65,0.02461188943582
8975,2575,2641,65,0.02461188943582
8951,2576,2642,65,0.024602573807722
8976,2576,2642,65,0.024602573807722
8955,2577,2643,65,0.024593265228907
8966,2578,2644,65,0.024583963691377
8991,2578,2644,65,0.024583963691377
8971,2579,2645,65,0.024574669187146
8999,2579,2645,65,0.024574669187146
8978,2580,2646,65,0.024565381708239
9006,2582,2648,65,0.024546827794562
8988,2583,2649,65,0.024537561343903
9000,2584,2650,65,0.024528301886793
9022,2584,2650,65,0.024528301886793
9010,2586,2652,65,0.024509803921569
9036,2586,2652,65,0.024509803921569
9026,2588,2654,65,0.02449133383572
9047,2588,2654,65,0.02449133383572
9035,2591,2657,65,0.024463680843056
9063,2591,2657,65,0.024463680843056
9038,2592,2658,65,0.024454477050414
9066,2592,2658,65,0.024454477050414
9044,2593,2659,65,0.024445280180519
9074,2593,2659,65,0.024445280180519
9056,2595,2661,65,0.024426907177753
9057,2596,2662,65,0.024417731029301
9072,2598,2664,65,0.024399399399399
9088,2600,2666,65,0.024381095273819
9094,2601,2667,65,0.024371953505812
9095,2602,2668,65,0.024362818590705
9108,2604,2670,65,0.02434456928839
8885,2567,2632,64,0.024316109422492
9124,2608,2674,65,0.024308152580404
9125,2609,2675,65,0.024299065420561
9139,2611,2677,65,0.024280911468061
9152,2613,2679,65,0.024262784621127
9160,2614,2680,65,0.024253731343284
9169,2616,2682,65,0.024235645041014
9179,2618,2684,65,0.024217585692996
7920,2377,2437,59,0.024210094378334
9193,2620,2686,65,0.024199553239017
9195,2621,2687,65,0.024190547078526
7934,2379,2439,59,0.024190241902419
9209,2623,2689,65,0.024172554853105
9222,2626,2692,65,0.024145616641902
9231,2628,2694,65,0.024127691165553
9247,2630,2696,65,0.024109792284867
9257,2632,2698,65,0.024091919940697
8405,2471,2533,61,0.024082116067904
9268,2634,2700,65,0.024074074074074
8419,2473,2535,61,0.024063116370809
8433,2475,2537,61,0.024044146629878
8448,2477,2539,61,0.024025206774321
8457,2479,2541,61,0.02400629673357
8472,2481,2543,61,0.023987416437279
8478,2483,2545,61,0.023968565815324
8497,2485,2547,61,0.023949744797801
8505,2486,2548,61,0.023940345368917
8919,2568,2632,63,0.023936170212766
8509,2487,2549,61,0.023930953315026
8925,2569,2633,63,0.023927079377136
8521,2489,2551,61,0.02391219129753
8935,2571,2635,63,0.023908918406072
8526,2490,2552,61,0.023902821316615
8542,2492,2554,61,0.023884103367267
8948,2574,2638,63,0.023881728582259
8547,2493,2555,61,0.023874755381605
8957,2575,2639,63,0.023872679045093
8558,2496,2558,61,0.023846755277561
8563,2498,2560,61,0.023828125
7885,2368,2426,57,0.023495465787304
7902,2370,2428,57,0.023476112026359
7911,2372,2430,57,0.023456790123457
7922,2374,2432,57,0.0234375
7933,2375,2433,57,0.023427866831073
7944,2380,2438,57,0.0233798195242
7946,2382,2440,57,0.023360655737705
7959,2384,2442,57,0.023341523341523
7966,2386,2444,57,0.023322422258593
7977,2388,2446,57,0.023303352412101
7901,2392,2447,54,0.022067838169187
7915,2394,2449,54,0.022049816251531
7923,2399,2454,54,0.02200488997555
0,2372,2425,52,0.021443298969072
1,2372,2425,52,0.021443298969072
11,2372,2425,52,0.021443298969072
25,2372,2425,52,0.021443298969072
32,2372,2425,52,0.021443298969072
47,2372,2425,52,0.021443298969072
52,2372,2425,52,0.021443298969072
57,2372,2425,52,0.021443298969072
61,2372,2425,52,0.021443298969072
75,2372,2425,52,0.021443298969072
80,2372,2425,52,0.021443298969072
90,2372,2425,52,0.021443298969072
103,2372,2425,52,0.021443298969072
115,2372,2425,52,0.021443298969072
124,2372,2425,52,0.021443298969072
130,2372,2425,52,0.021443298969072
150,2372,2425,52,0.021443298969072
159,2372,2425,52,0.021443298969072
168,2372,2425,52,0.021443298969072
170,2372,2425,52,0.021443298969072
184,2372,2425,52,0.021443298969072
189,2372,2425,52,0.021443298969072
197,2372,2425,52,0.021443298969072
202,2372,2425,52,0.021443298969072
207,2372,2425,52,0.021443298969072
211,2372,2425,52,0.021443298969072
233,2372,2425,52,0.021443298969072
241,2372,2425,52,0.021443298969072
258,2372,2425,52,0.021443298969072
272,2372,2425,52,0.021443298969072
280,2372,2425,52,0.021443298969072
287,2372,2425,52,0.021443298969072
291,2372,2425,52,0.021443298969072
302,2372,2425,52,0.021443298969072
304,2372,2425,52,0.021443298969072
319,2372,2425,52,0.021443298969072
329,2372,2425,52,0.021443298969072
346,2372,2425,52,0.021443298969072
354,2372,2425,52,0.021443298969072
371,2372,2425,52,0.021443298969072
374,2372,2425,52,0.021443298969072
383,2372,2425,52,0.021443298969072
397,2372,2425,52,0.021443298969072
405,2372,2425,52,0.021443298969072
413,2372,2425,52,0.021443298969072
438,2372,2425,52,0.021443298969072
447,2372,2425,52,0.021443298969072
449,2372,2425,52,0.021443298969072
460,2372,2425,52,0.021443298969072
464,2372,2425,52,0.021443298969072
475,2372,2425,52,0.021443298969072
481,2372,2425,52,0.021443298969072
502,2372,2425,52,0.021443298969072
512,2372,2425,52,0.021443298969072
522,2372,2425,52,0.021443298969072
528,2372,2425,52,0.021443298969072
539,2372,2425,52,0.021443298969072
551,2372,2425,52,0.021443298969072
567,2372,2425,52,0.021443298969072
574,2372,2425,52,0.021443298969072
578,2372,2425,52,0.021443298969072
583,2372,2425,52,0.021443298969072
591,2372,2425,52,0.021443298969072
602,2372,2425,52,0.021443298969072
614,2372,2425,52,0.021443298969072
634,2372,2425,52,0.021443298969072
635,2372,2425,52,0.021443298969072
651,2372,2425,52,0.021443298969072
656,2372,2425,52,0.021443298969072
671,2372,2425,52,0.021443298969072
677,2372,2425,52,0.021443298969072
693,2372,2425,52,0.021443298969072
695,2372,2425,52,0.021443298969072
714,2372,2425,52,0.021443298969072
731,2372,2425,52,0.021443298969072
740,2372,2425,52,0.021443298969072
745,2372,2425,52,0.021443298969072
751,2372,2425,52,0.021443298969072
759,2372,2425,52,0.021443298969072
765,2372,2425,52,0.021443298969072
775,2372,2425,52,0.021443298969072
790,2372,2425,52,0.021443298969072
796,2372,2425,52,0.021443298969072
803,2372,2425,52,0.021443298969072
812,2372,2425,52,0.021443298969072
830,2372,2425,52,0.021443298969072
848,2372,2425,52,0.021443298969072
852,2372,2425,52,0.021443298969072
862,2372,2425,52,0.021443298969072
873,2372,2425,52,0.021443298969072
876,2372,2425,52,0.021443298969072
884,2372,2425,52,0.021443298969072
895,2372,2425,52,0.021443298969072
908,2372,2425,52,0.021443298969072
918,2372,2425,52,0.021443298969072
932,2372,2425,52,0.021443298969072
939,2372,2425,52,0.021443298969072
956,2372,2425,52,0.021443298969072
962,2372,2425,52,0.021443298969072
978,2372,2425,52,0.021443298969072
984,2372,2425,52,0.021443298969072
995,2372,2425,52,0.021443298969072
999,2372,2425,52,0.021443298969072
1006,2372,2425,52,0.021443298969072
1019,2372,2425,52,0.021443298969072
1023,2372,2425,52,0.021443298969072
1030,2372,2425,52,0.021443298969072
1040,2372,2425,52,0.021443298969072
1048,2372,2425,52,0.021443298969072
1066,2372,2425,52,0.021443298969072
1072,2372,2425,52,0.021443298969072
1089,2372,2425,52,0.021443298969072
1095,2372,2425,52,0.021443298969072
1105,2372,2425,52,0.021443298969072
1114,2372,2425,52,0.021443298969072
1117,2372,2425,52,0.021443298969072
1127,2372,2425,52,0.021443298969072
1137,2372,2425,52,0.021443298969072
1145,2372,2425,52,0.021443298969072
1155,2372,2425,52,0.021443298969072
1165,2372,2425,52,0.021443298969072
1176,2372,2425,52,0.021443298969072
1197,2372,2425,52,0.021443298969072
1207,2372,2425,52,0.021443298969072
1212,2372,2425,52,0.021443298969072
1218,2372,2425,52,0.021443298969072
1226,2372,2425,52,0.021443298969072
1237,2372,2425,52,0.021443298969072
1240,2372,2425,52,0.021443298969072
1251,2372,2425,52,0.021443298969072
1256,2372,2425,52,0.021443298969072
1270,2372,2425,52,0.021443298969072
1279,2372,2425,52,0.021443298969072
1288,2372,2425,52,0.021443298969072
1293,2372,2425,52,0.021443298969072
1307,2372,2425,52,0.021443298969072
1322,2372,2425,52,0.021443298969072
1328,2372,2425,52,0.021443298969072
1347,2372,2425,52,0.021443298969072
1355,2372,2425,52,0.021443298969072
1362,2372,2425,52,0.021443298969072
1371,2372,2425,52,0.021443298969072
1381,2372,2425,52,0.021443298969072
1397,2372,2425,52,0.021443298969072
1400,2372,2425,52,0.021443298969072
1429,2372,2425,52,0.021443298969072
1432,2372,2425,52,0.021443298969072
1440,2372,2425,52,0.021443298969072
1458,2372,2425,52,0.021443298969072
1474,2372,2425,52,0.021443298969072
1485,2372,2425,52,0.021443298969072
1500,2372,2425,52,0.021443298969072
1506,2372,2425,52,0.021443298969072
1513,2372,2425,52,0.021443298969072
1519,2372,2425,52,0.021443298969072
1528,2372,2425,52,0.021443298969072
1538,2372,2425,52,0.021443298969072
1553,2372,2425,52,0.021443298969072
1561,2372,2425,52,0.021443298969072
1563,2372,2425,52,0.021443298969072
1574,2372,2425,52,0.021443298969072
1577,2372,2425,52,0.021443298969072
1586,2372,2425,52,0.021443298969072
1593,2372,2425,52,0.021443298969072
1602,2372,2425,52,0.021443298969072
1609,2372,2425,52,0.021443298969072
1623,2372,2425,52,0.021443298969072
1642,2372,2425,52,0.021443298969072
1645,2372,2425,52,0.021443298969072
1659,2372,2425,52,0.021443298969072
1661,2372,2425,52,0.021443298969072
1674,2372,2425,52,0.021443298969072
1682,2372,2425,52,0.021443298969072
1687,2372,2425,52,0.021443298969072
1699,2372,2425,52,0.021443298969072
1707,2372,2425,52,0.021443298969072
1725,2372,2425,52,0.021443298969072
1735,2372,2425,52,0.021443298969072
1742,2372,2425,52,0.021443298969072
1759,2372,2425,52,0.021443298969072
1770,2372,2425,52,0.021443298969072
1786,2372,2425,52,0.021443298969072
1798,2372,2425,52,0.021443298969072
1806,2372,2425,52,0.021443298969072
1815,2372,2425,52,0.021443298969072
1822,2372,2425,52,0.021443298969072
1829,2372,2425,52,0.021443298969072
1836,2372,2425,52,0.021443298969072
1855,2372,2425,52,0.021443298969072
1857,2372,2425,52,0.021443298969072
1869,2372,2425,52,0.021443298969072
1880,2372,2425,52,0.021443298969072
1889,2372,2425,52,0.021443298969072
1906,2372,2425,52,0.021443298969072
1917,2372,2425,52,0.021443298969072
1939,2372,2425,52,0.021443298969072
1955,2372,2425,52,0.021443298969072
1960,2372,2425,52,0.021443298969072
1963,2372,2425,52,0.021443298969072
1972,2372,2425,52,0.021443298969072
1988,2372,2425,52,0.021443298969072
1997,2372,2425,52,0.021443298969072
2006,2372,2425,52,0.021443298969072
2021,2372,2425,52,0.021443298969072
2033,2372,2425,52,0.021443298969072
2043,2372,2425,52,0.021443298969072
2047,2372,2425,52,0.021443298969072
2053,2372,2425,52,0.021443298969072
2072,2372,2425,52,0.021443298969072
2079,2372,2425,52,0.021443298969072
2084,2372,2425,52,0.021443298969072
2091,2372,2425,52,0.021443298969072
2099,2372,2425,52,0.021443298969072
2112,2372,2425,52,0.021443298969072
2127,2372,2425,52,0.021443298969072
2135,2372,2425,52,0.021443298969072
2155,2372,2425,52,0.021443298969072
2174,2372,2425,52,0.021443298969072
2177,2372,2425,52,0.021443298969072
2188,2372,2425,52,0.021443298969072
2203,2372,2425,52,0.021443298969072
2214,2372,2425,52,0.021443298969072
2216,2372,2425,52,0.021443298969072
2226,2372,2425,52,0.021443298969072
2232,2372,2425,52,0.021443298969072
2250,2372,2425,52,0.021443298969072
2254,2372,2425,52,0.021443298969072
2268,2372,2425,52,0.021443298969072
2275,2372,2425,52,0.021443298969072
2282,2372,2425,52,0.021443298969072
2288,2372,2425,52,0.021443298969072
2304,2372,2425,52,0.021443298969072
2320,2372,2425,52,0.021443298969072
2330,2372,2425,52,0.021443298969072
2340,2372,2425,52,0.021443298969072
2349,2372,2425,52,0.021443298969072
2360,2372,2425,52,0.021443298969072
2367,2372,2425,52,0.021443298969072
2373,2372,2425,52,0.021443298969072
2396,2372,2425,52,0.021443298969072
2412,2372,2425,52,0.021443298969072
2423,2372,2425,52,0.021443298969072
2428,2372,2425,52,0.021443298969072
2433,2372,2425,52,0.021443298969072
2448,2372,2425,52,0.021443298969072
2453,2372,2425,52,0.021443298969072
2460,2372,2425,52,0.021443298969072
2465,2372,2425,52,0.021443298969072
2485,2372,2425,52,0.021443298969072
2494,2372,2425,52,0.021443298969072
2502,2372,2425,52,0.021443298969072
2508,2372,2425,52,0.021443298969072
2520,2372,2425,52,0.021443298969072
2539,2372,2425,52,0.021443298969072
2546,2372,2425,52,0.021443298969072
2550,2372,2425,52,0.021443298969072
2562,2372,2425,52,0.021443298969072
2567,2372,2425,52,0.021443298969072
2582,2372,2425,52,0.021443298969072
2585,2372,2425,52,0.021443298969072
2602,2372,2425,52,0.021443298969072
2613,2372,2425,52,0.021443298969072
2628,2372,2425,52,0.021443298969072
2631,2372,2425,52,0.021443298969072
2644,2372,2425,52,0.021443298969072
2652,2372,2425,52,0.021443298969072
2655,2372,2425,52,0.021443298969072
2662,2372,2425,52,0.021443298969072
2677,2372,2425,52,0.021443298969072
2683,2372,2425,52,0.021443298969072
2687,2372,2425,52,0.021443298969072
2704,2372,2425,52,0.021443298969072
2711,2372,2425,52,0.021443298969072
2718,2372,2425,52,0.021443298969072
2727,2372,2425,52,0.021443298969072
2746,2372,2425,52,0.021443298969072
2753,2372,2425,52,0.021443298969072
2764,2372,2425,52,0.021443298969072
2765,2372,2425,52,0.021443298969072
2778,2372,2425,52,0.021443298969072
2787,2372,2425,52,0.021443298969072
2798,2372,2425,52,0.021443298969072
2814,2372,2425,52,0.021443298969072
2834,2372,2425,52,0.021443298969072
