Total Number of Comms,Solution
2,"defaultdict(<class 'list'>, {'378': ['378', '382', '383', '386', '387', '388', 'd', 'out'], '379': ['379', '380', '381', '384', '385', 'a', 'b', 'c']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd'], '379': ['379', '381', '382', '383', '384', '385', 'b', 'c'], '387': ['387', '388', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '384', '386', 'c', 'd'], '379': ['379', '385', '387', '388', 'b', 'out'], '380': ['380', 'a']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '384', '386', 'c', 'd'], '379': ['379', '385', '387', '388', 'b', 'out'], '380': ['380'], 'a': ['a']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '388', 'c', 'd', 'out'], '379': ['379', '385', '387', 'b'], '380': ['380', 'a'], '384': ['384'], '386': ['386']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '380', '386', 'a', 'd'], '379': ['379', '381', '382', '383', '384', '385', 'b', 'c'], '387': ['387'], '388': ['388'], 'out': ['out']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '388', 'c', 'd', 'out'], '379': ['379', '385', '387', 'b'], '380': ['380'], '384': ['384'], '386': ['386'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '384', '386', 'c', 'd'], '379': ['379'], '380': ['380'], '385': ['385'], '387': ['387'], '388': ['388'], 'a': ['a'], 'b': ['b'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '383', '384', '385', 'b', 'c'], '380': ['380'], '386': ['386'], '387': ['387'], '388': ['388'], 'a': ['a'], 'd': ['d'], 'out': ['out']})"
9,"defaultdict(<class 'list'>, {'378': ['378', '381', '382', '383', '388', 'c', 'd', 'out'], '379': ['379'], '380': ['380'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], 'a': ['a'], 'b': ['b']})"
9,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '380', '381', '384', '385', 'a', 'b', 'c'], '382': ['382'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388'], 'd': ['d'], 'out': ['out']})"
16,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
