Total Number of Comms,Solution
7,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '815', '816', '819', 'e'], '797': ['797', '801', '820', 'd'], '798': ['798', '803', '804', '805', '810', 'b'], '799': ['799', '806', '818'], '800': ['800', '802', 'c', 'a'], '807': ['807', '808', '809', '813', '824', '825', '826', 'out'], '814': ['814', '817', '821', '822', '823']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '800', '811', '815', '816', 'e'], '797': ['797', '804', '805', 'b', '810'], '798': ['798', '801', '814'], '799': ['799', '802', '803', 'c'], '806': ['806', '807', '808', '809'], '812': ['812', '813', '824', '825', '826', 'out', '817', '823'], '818': ['818', '819', '820', '821', '822', 'd'], 'a': ['a']})"
8,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '810', '811', 'b', 'e'], '797': ['797', '801', '814'], '798': ['798', '807'], '799': ['799', '818', 'c', '819'], '800': ['800', '820', 'a', 'd', '806'], '802': ['802'], '808': ['808', '809', '812', '813', '824', '825', '826', 'out'], '815': ['815', '816', '817', '821', '822', '823']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', '825', '826', 'e', 'out'], '797': ['797', '801', '808'], '798': ['798', '807'], '799': ['799', '818', '819', 'c'], '800': ['800', '814', '815', '816', '817'], '802': ['802', '803', '804', '805', '810', 'b'], '806': ['806', 'a'], '809': ['809'], '820': ['820', '821', '822', '823', '824', 'd']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '801', '814', '815', '816', '817'], '797': ['797', '804', '805', 'b', 'd'], '798': ['798'], '799': ['799'], '800': ['800'], '802': ['802', '803', '809', '810', '811', '812', '813', 'c'], '806': ['806', '807', '808', 'a'], '818': ['818', '819', 'e'], '820': ['820', '821', '822', '823', '824', '825', '826', 'out']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '803', '805', '810', '811', '815', '816', 'e'], '797': ['797', '804', '808', 'b'], '798': ['798'], '799': ['799', '818', '819', 'c'], '800': ['800', '806', '807', 'a'], '801': ['801', '814', '817'], '802': ['802', '809'], '812': ['812', '813', '824', '825', '826', 'out'], '820': ['820', '821', '822', '823', 'd']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '810', '811', 'b', 'e'], '797': ['797', '801', '814'], '798': ['798', '807'], '799': ['799', '818', 'c', '819'], '800': ['800', '820', 'a', 'd'], '802': ['802'], '806': ['806'], '808': ['808', '809', '812', '813', '824', '825', '826', 'out'], '815': ['815', '816', '817', '821', '822', '823']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '800', '811', '815', '816', 'e'], '797': ['797', '804', '805', 'b'], '798': ['798', '801', '814'], '799': ['799', '802', '803', 'c'], '806': ['806', '807', '808', '809'], '810': ['810'], '812': ['812', '813', '824', '825', '826', 'out', '817', '823'], '818': ['818', '819', '820', '821', '822', 'd'], 'a': ['a']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '815', '816', '819', 'e'], '797': ['797', '801', '820', 'd'], '798': ['798', '803', '804', '805', '810', 'b'], '799': ['799'], '800': ['800', '802', 'c', 'a'], '806': ['806'], '807': ['807', '808', '809', '813', '824', '825', '826', 'out'], '814': ['814', '817', '821', '822', '823'], '818': ['818']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '823'], '797': ['797', '804', 'b', '801'], '798': ['798'], '799': ['799', '818', '819'], '800': ['800', '820', '821', '822', 'a', 'd'], '802': ['802', '803', '805', '810', 'c'], '806': ['806', '807', '808', '809'], '811': ['811', '812', '813', '824', '825', '826', 'out'], 'e': ['e']})"
9,"defaultdict(<class 'list'>, {'796': ['796', '803', '805', '810', '811', '812', '815', 'e'], '797': ['797', '808', '820', 'd'], '798': ['798', '804', '814', 'b'], '799': ['799', '801'], '800': ['800', '806', '807', 'a'], '802': ['802', 'c'], '809': ['809', '813', '825', '826', 'out'], '816': ['816', '817'], '818': ['818', '819', '821', '822', '823', '824']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '815', '816', '819', 'e'], '797': ['797', '804', '805', '820', '821', 'b', 'd'], '798': ['798'], '799': ['799', '801', '814'], '800': ['800', '806', '807', 'a'], '802': ['802', '803', '809', '813', '825', '826', 'c', 'out'], '808': ['808'], '810': ['810'], '817': ['817', '822', '823', '824'], '818': ['818']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '803', '805', '810', '811', '812', '815', 'e'], '797': ['797', '808', '820', 'd'], '798': ['798', '804', '814', 'b'], '799': ['799', '801'], '800': ['800', '806', '807', 'a'], '802': ['802', 'c'], '809': ['809', '813', '825', '826', 'out'], '816': ['816'], '817': ['817'], '818': ['818', '819', '821', '822', '823', '824']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '823'], '797': ['797', '804', 'b'], '798': ['798'], '799': ['799', '818', '819'], '800': ['800', '820', '821', '822', 'a', 'd'], '801': ['801'], '802': ['802', '803', '805', '810', 'c'], '806': ['806', '807', '808', '809'], '811': ['811', '812', '813', '824', '825', '826', 'out'], 'e': ['e']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', '825', '826', 'e', 'out'], '797': ['797', '801', '808'], '798': ['798', '807'], '799': ['799', '818', '819', 'c'], '800': ['800', '814', '815', '816', '817'], '802': ['802', '803', '804', '805', '810', 'b'], '806': ['806'], '809': ['809'], '820': ['820', '821', '822', '823', '824', 'd'], 'a': ['a']})"
10,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '810', '811', 'b', 'e'], '797': ['797', '801', '814'], '798': ['798', '807'], '799': ['799', '818', 'c'], '800': ['800', '820', 'a', 'd'], '802': ['802'], '806': ['806'], '808': ['808', '809', '812', '813', '824', '825', '826', 'out'], '815': ['815', '816', '817', '821', '822', '823'], '819': ['819']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '814', '815', '816', '817', '823'], '797': ['797', '804', 'b'], '798': ['798'], '799': ['799', '818', '819'], '800': ['800'], '801': ['801'], '802': ['802', '803', '805', '810', 'c'], '806': ['806', '807', '808', '809'], '811': ['811', '812', '813', '824', '825', '826', 'out'], '820': ['820', '821', '822', 'a', 'd'], 'e': ['e']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '803', '804', '805', '810', '811', 'b', 'e'], '797': ['797', '801', '814'], '798': ['798'], '799': ['799', '818', 'c'], '800': ['800', '820', 'a', 'd'], '802': ['802'], '806': ['806'], '807': ['807'], '808': ['808', '809', '812', '813', '824', '825', '826', 'out'], '815': ['815', '816', '817', '821', '822', '823'], '819': ['819']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '811', '812', '813', '825', '826', 'e', 'out'], '797': ['797', '801', '808'], '798': ['798'], '799': ['799', '818', '819', 'c'], '800': ['800', '814', '815', '816', '817'], '802': ['802', '803', '804', '805', '810', 'b'], '806': ['806'], '807': ['807'], '809': ['809'], '820': ['820', '821', '822', '823', '824', 'd'], 'a': ['a']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '803', '805', '810', '811', '812', '819', 'e'], '797': ['797', '808'], '798': ['798', '801', '814', 'b'], '799': ['799'], '800': ['800', '815', '816', '820', 'a', 'd'], '802': ['802', '809', 'c'], '804': ['804'], '806': ['806', '807'], '813': ['813'], '817': ['817', '821', '822', '823', '824', '825', '826', 'out'], '818': ['818']})"
11,"defaultdict(<class 'list'>, {'796': ['796', '803', '805', '810', '811', '812', '815', 'e'], '797': ['797', '808', '820', 'd'], '798': ['798', '804', '814', 'b'], '799': ['799'], '800': ['800', '806', '807', 'a'], '801': ['801'], '802': ['802', 'c'], '809': ['809', '813', '825', '826', 'out'], '816': ['816'], '817': ['817'], '818': ['818', '819', '821', '822', '823', '824']})"
