Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '388', '389', 'a', 'd'], '379': ['379', '381', '382', '383', '387', 'b', 'c'], '386': ['386', '390', '391', '392', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '388', '389', 'a', 'd'], '379': ['379', '381', '382', '383', '387', 'b', 'c'], '386': ['386', '391', '392', 'out', '390']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', '384', '385', '386', 'a', 'd'], '379': ['379', '381', '382', '387', 'b', 'c', '389', '390'], '388': ['388'], '391': ['391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', '384', '385', '386', 'a', 'd'], '379': ['379', '381', '387', '388', '389', 'b', 'c'], '382': ['382', '390'], '391': ['391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '381', '387', '388', '389', 'c'], '382': ['382', '383', '385', '386', '390', '391', '392', 'out'], '384': ['384', 'a', 'd'], 'b': ['b']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', '384', '385', '386', 'a', 'd'], '379': ['379', '381', '382', '387', '389', '390', 'b', 'c'], '388': ['388'], '391': ['391', '392', 'out']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '388', '389', 'a', 'd'], '379': ['379', '381', '382', '383', '387', 'b', 'c'], '386': ['386', '391', '392', 'out'], '390': ['390']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '384', '385', '388', '389', 'a', 'd'], '379': ['379', '381', '387'], '382': ['382', '383', '386', '390', '391', '392', 'c', 'out'], 'b': ['b']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '381', '387', '388', '389', 'c'], '382': ['382', '390'], '383': ['383', '384', '385', '386', '391', '392', 'd', 'out'], 'a': ['a'], 'b': ['b']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '380', '381', '387', '388', '389', 'c'], '382': ['382', '383', '385', '386', '390', '391', '392', 'out'], '384': ['384'], 'a': ['a'], 'b': ['b'], 'd': ['d']})"
