Total Number of Comms,Solution
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380', 'c'], '381': ['381', '382', '387', '388', '389', '390', 'out', '386']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380', 'c'], '381': ['381', '382', '386', '387', '388', '389', '390', 'out']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'a', 'b', 'd'], '380': ['380', 'c'], '382': ['382', '387', '388', '389', '390', 'out', '383', '386']})"
3,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380', '383', 'c'], '381': ['381', '382', '387', '388', '389', '390', 'out', '386']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', 'b', 'd'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '380': ['380', 'c'], '386': ['386', '387']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380'], '381': ['381', '382', '386', '387', '388', '389', '390', 'out'], 'c': ['c']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379', '384', '385', 'a', 'd', '386', '387', '388'], '381': ['381', '389', '390', 'out'], '382': ['382']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '384': ['384'], '385': ['385', '386', '387', 'd']})"
4,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380'], '381': ['381', '382', '387', '388', '389', '390', 'out', '386'], 'c': ['c']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380'], '381': ['381', '382', '387', '388', '389', '390', 'out', '386'], '383': ['383'], 'c': ['c']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'a', 'b', 'd'], '380': ['380', 'c'], '382': ['382', '387', '388', '389', '390', 'out'], '383': ['383'], '386': ['386']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380', '383', 'c'], '381': ['381'], '382': ['382', '387', '388', '389', '390', 'out'], '386': ['386']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', 'b', 'd'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '380': ['380', 'c'], '386': ['386'], '387': ['387']})"
5,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380'], '381': ['381', '382', '386', '387', '388', '389', '390', 'out'], '383': ['383'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '381', '384', '385', 'a', 'b', 'd'], '380': ['380'], '382': ['382', '387', '388', '389', '390', 'out'], '383': ['383'], '386': ['386'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382', '386', '387', '388', '389', '390', 'out'], '383': ['383'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '383', '384', '385', 'b', 'd'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '380': ['380'], '386': ['386'], '387': ['387'], 'c': ['c']})"
6,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380'], '381': ['381'], '382': ['382', '387', '388', '389', '390', 'out'], '386': ['386'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], 'd': ['d']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382', '387', '388', '389', '390', 'out'], '383': ['383'], '386': ['386'], 'c': ['c']})"
7,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379', '384', '385', 'a', 'd', '386', '387', '388'], '381': ['381'], '382': ['382'], '389': ['389'], '390': ['390'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380', '383', 'c'], '381': ['381'], '382': ['382'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'out': ['out']})"
10,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379', '384', '385', 'a', 'd'], '381': ['381'], '382': ['382'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd', '383'], '380': ['380'], '381': ['381'], '382': ['382'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'c': ['c'], 'out': ['out']})"
11,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379', '381', '382', '388', '389', '390', 'a', 'out'], '380': ['380'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
12,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '386', '387', '388', '389', '390', 'out'], '383': ['383'], '384': ['384'], '385': ['385'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
12,"defaultdict(<class 'list'>, {'378': ['378', '379', '384', '385', 'a', 'b', 'd'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'c': ['c'], 'out': ['out']})"
13,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382', '387', '388', '389', '390', 'out'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d']})"
14,"defaultdict(<class 'list'>, {'378': ['378', '380', '383', 'b', 'c'], '379': ['379'], '381': ['381'], '382': ['382'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'd': ['d'], 'out': ['out']})"
18,"defaultdict(<class 'list'>, {'378': ['378'], '379': ['379'], '380': ['380'], '381': ['381'], '382': ['382'], '383': ['383'], '384': ['384'], '385': ['385'], '386': ['386'], '387': ['387'], '388': ['388'], '389': ['389'], '390': ['390'], 'a': ['a'], 'b': ['b'], 'c': ['c'], 'd': ['d'], 'out': ['out']})"
